,TEMP_wrist
187,32.55
188,32.55
189,32.55
190,32.55
191,32.55
192,32.55
193,32.55
194,32.55
195,32.55
196,32.55
197,32.55
198,32.57
199,32.57
200,32.57
201,32.57
202,32.55
203,32.55
204,32.55
205,32.55
206,32.57
207,32.57
208,32.57
209,32.57
210,32.55
211,32.55
212,32.55
213,32.55
214,32.57
215,32.57
216,32.57
217,32.57
218,32.55
219,32.55
220,32.55
221,32.55
222,32.53
223,32.53
224,32.53
225,32.53
226,32.55
227,32.55
228,32.55
229,32.55
230,32.55
231,32.55
232,32.55
233,32.55
234,32.55
235,32.55
236,32.55
237,32.55
238,32.53
239,32.53
240,32.53
241,32.53
242,32.55
243,32.55
244,32.55
245,32.55
246,32.55
247,32.55
248,32.55
249,32.55
250,32.55
251,32.55
252,32.55
253,32.55
254,32.53
255,32.53
256,32.53
257,32.53
258,32.57
259,32.57
260,32.57
261,32.57
262,32.55
263,32.55
264,32.55
265,32.55
266,32.55
267,32.55
268,32.55
269,32.55
270,32.53
271,32.53
272,32.53
273,32.53
274,32.53
275,32.53
276,32.53
277,32.53
278,32.53
279,32.53
280,32.53
281,32.53
282,32.53
283,32.53
284,32.53
285,32.53
286,32.5
287,32.5
288,32.5
289,32.5
290,32.5
291,32.5
292,32.5
293,32.5
294,32.53
295,32.53
296,32.53
297,32.53
298,32.53
299,32.53
300,32.53
301,32.53
302,32.53
303,32.53
304,32.53
305,32.53
306,32.5
307,32.5
308,32.5
309,32.5
310,32.53
311,32.53
312,32.53
313,32.53
314,32.53
315,32.53
316,32.53
317,32.53
318,32.53
319,32.53
320,32.53
321,32.53
322,32.53
323,32.53
324,32.53
325,32.53
326,32.5
327,32.5
328,32.5
329,32.5
330,32.53
331,32.53
332,32.53
333,32.53
334,32.53
335,32.53
336,32.53
337,32.53
338,32.5
339,32.5
340,32.5
341,32.5
342,32.5
343,32.5
344,32.5
345,32.5
346,32.53
347,32.53
348,32.53
349,32.53
350,32.5
351,32.5
352,32.5
353,32.5
354,32.5
355,32.5
356,32.5
357,32.5
358,32.5
359,32.5
360,32.5
361,32.5
362,32.5
363,32.5
364,32.5
365,32.5
366,32.5
367,32.5
368,32.5
369,32.5
370,32.5
371,32.5
372,32.5
373,32.5
374,32.49
375,32.49
376,32.49
377,32.49
378,32.49
379,32.49
380,32.49
381,32.49
382,32.49
383,32.49
384,32.49
385,32.49
386,32.5
387,32.5
388,32.5
389,32.5
390,32.5
391,32.5
392,32.5
393,32.5
394,32.53
395,32.53
396,32.53
397,32.53
398,32.49
399,32.49
400,32.49
401,32.49
402,32.49
403,32.49
404,32.49
405,32.49
406,32.5
407,32.5
408,32.5
409,32.5
410,32.49
411,32.49
412,32.49
413,32.49
414,32.47
415,32.47
416,32.47
417,32.47
418,32.49
419,32.49
420,32.49
421,32.49
422,32.49
423,32.49
424,32.49
425,32.49
426,32.5
427,32.5
428,32.5
429,32.5
430,32.5
431,32.5
432,32.5
433,32.5
434,32.5
435,32.5
436,32.5
437,32.5
438,32.5
439,32.5
440,32.5
441,32.5
442,32.49
443,32.49
444,32.49
445,32.49
446,32.49
447,32.49
448,32.49
449,32.49
450,32.5
451,32.5
452,32.5
453,32.5
454,32.47
455,32.47
456,32.47
457,32.47
458,32.49
459,32.49
460,32.49
461,32.49
462,32.47
463,32.47
464,32.47
465,32.47
466,32.49
467,32.49
468,32.49
469,32.49
470,32.49
471,32.49
472,32.49
473,32.49
474,32.47
475,32.47
476,32.47
477,32.47
478,32.47
479,32.47
480,32.47
481,32.47
482,32.47
483,32.47
484,32.47
485,32.47
486,32.47
487,32.47
488,32.47
489,32.47
490,32.47
491,32.47
492,32.47
493,32.47
494,32.47
495,32.47
496,32.47
497,32.47
498,32.47
499,32.47
500,32.47
501,32.47
502,32.45
503,32.45
504,32.45
505,32.45
506,32.49
507,32.49
508,32.49
509,32.49
510,32.47
511,32.47
512,32.47
513,32.47
514,32.49
515,32.49
516,32.49
517,32.49
518,32.47
519,32.47
520,32.47
521,32.47
522,32.45
523,32.45
524,32.45
525,32.45
526,32.47
527,32.47
528,32.47
529,32.47
530,32.47
531,32.47
532,32.47
533,32.47
534,32.47
535,32.47
536,32.47
537,32.47
538,32.47
539,32.47
540,32.47
541,32.47
542,32.45
543,32.45
544,32.45
545,32.45
546,32.47
547,32.47
548,32.47
549,32.47
550,32.45
551,32.45
552,32.45
553,32.45
554,32.47
555,32.47
556,32.47
557,32.47
558,32.47
559,32.47
560,32.47
561,32.47
562,32.49
563,32.49
564,32.49
565,32.49
566,32.45
567,32.45
568,32.45
569,32.45
570,32.47
571,32.47
572,32.47
573,32.47
574,32.47
575,32.47
576,32.47
577,32.47
578,32.47
579,32.47
580,32.47
581,32.47
582,32.47
583,32.47
584,32.47
585,32.47
586,32.49
587,32.49
588,32.49
589,32.49
590,32.45
591,32.45
592,32.45
593,32.45
594,32.45
595,32.45
596,32.45
597,32.45
598,32.49
599,32.49
600,32.49
601,32.49
602,32.47
603,32.47
604,32.47
605,32.47
606,32.47
607,32.47
608,32.47
609,32.47
610,32.45
611,32.45
612,32.45
613,32.45
614,32.45
615,32.45
616,32.45
617,32.45
618,32.45
619,32.45
620,32.45
621,32.45
622,32.45
623,32.45
624,32.45
625,32.45
626,32.45
627,32.45
628,32.45
629,32.45
630,32.43
631,32.43
632,32.43
633,32.43
634,32.49
635,32.49
636,32.49
637,32.49
638,32.45
639,32.45
640,32.45
641,32.45
642,32.45
643,32.45
644,32.45
645,32.45
646,32.43
647,32.43
648,32.43
649,32.43
650,32.43
651,32.43
652,32.43
653,32.43
654,32.45
655,32.45
656,32.45
657,32.45
658,32.45
659,32.45
660,32.45
661,32.45
662,32.45
663,32.45
664,32.45
665,32.45
666,32.47
667,32.47
668,32.47
669,32.47
670,32.45
671,32.45
672,32.45
673,32.45
674,32.45
675,32.45
676,32.45
677,32.45
678,32.45
679,32.45
680,32.45
681,32.45
682,32.45
683,32.45
684,32.45
685,32.45
686,32.47
687,32.47
688,32.47
689,32.47
690,32.45
691,32.45
692,32.45
693,32.45
694,32.45
695,32.45
696,32.45
697,32.45
698,32.47
699,32.47
700,32.47
701,32.47
702,32.47
703,32.47
704,32.47
705,32.47
706,32.45
707,32.45
708,32.45
709,32.45
710,32.45
711,32.45
712,32.45
713,32.45
714,32.47
715,32.47
716,32.47
717,32.47
718,32.45
719,32.45
720,32.45
721,32.45
722,32.45
723,32.45
724,32.45
725,32.45
726,32.45
727,32.45
728,32.45
729,32.45
730,32.49
731,32.49
732,32.49
733,32.49
734,32.45
735,32.45
736,32.45
737,32.45
738,32.47
739,32.47
740,32.47
741,32.47
742,32.45
743,32.45
744,32.45
745,32.45
746,32.45
747,32.45
748,32.45
749,32.45
750,32.49
751,32.49
752,32.49
753,32.49
754,32.49
755,32.49
756,32.49
757,32.49
758,32.47
759,32.47
760,32.47
761,32.47
762,32.45
763,32.45
764,32.45
765,32.45
766,32.47
767,32.47
768,32.47
769,32.47
770,32.45
771,32.45
772,32.45
773,32.45
774,32.47
775,32.47
776,32.47
777,32.47
778,32.47
779,32.47
780,32.47
781,32.47
782,32.49
783,32.49
784,32.49
785,32.49
786,32.47
787,32.47
788,32.47
789,32.47
790,32.47
791,32.47
792,32.47
793,32.47
794,32.47
795,32.47
796,32.47
797,32.47
798,32.47
799,32.47
800,32.47
801,32.47
802,32.47
803,32.47
804,32.47
805,32.47
806,32.47
807,32.47
808,32.47
809,32.47
810,32.47
811,32.47
812,32.47
813,32.47
814,32.49
815,32.49
816,32.49
817,32.49
818,32.49
819,32.49
820,32.49
821,32.49
822,32.47
823,32.47
824,32.47
825,32.47
826,32.49
827,32.49
828,32.49
829,32.49
830,32.49
831,32.49
832,32.49
833,32.49
834,32.47
835,32.47
836,32.47
837,32.47
838,32.49
839,32.49
840,32.49
841,32.49
842,32.47
843,32.47
844,32.47
845,32.47
846,32.47
847,32.47
848,32.47
849,32.47
850,32.5
851,32.5
852,32.5
853,32.5
854,32.49
855,32.49
856,32.49
857,32.49
858,32.5
859,32.5
860,32.5
861,32.5
862,32.49
863,32.49
864,32.49
865,32.49
866,32.47
867,32.47
868,32.47
869,32.47
870,32.49
871,32.49
872,32.49
873,32.49
874,32.49
875,32.49
876,32.49
877,32.49
878,32.49
879,32.49
880,32.49
881,32.49
882,32.49
883,32.49
884,32.49
885,32.49
886,32.49
887,32.49
888,32.49
889,32.49
890,32.49
891,32.49
892,32.49
893,32.49
894,32.5
895,32.5
896,32.5
897,32.5
898,32.49
899,32.49
900,32.49
901,32.49
902,32.49
903,32.49
904,32.49
905,32.49
906,32.5
907,32.5
908,32.5
909,32.5
910,32.49
911,32.49
912,32.49
913,32.49
914,32.49
915,32.49
916,32.49
917,32.49
918,32.5
919,32.5
920,32.5
921,32.5
922,32.5
923,32.5
924,32.5
925,32.5
926,32.49
927,32.49
928,32.49
929,32.49
930,32.5
931,32.5
932,32.5
933,32.5
934,32.5
935,32.5
936,32.5
937,32.5
938,32.5
939,32.5
940,32.5
941,32.5
942,32.5
943,32.5
944,32.5
945,32.5
946,32.5
947,32.5
948,32.5
949,32.5
950,32.49
951,32.49
952,32.49
953,32.49
954,32.5
955,32.5
956,32.5
957,32.5
958,32.53
959,32.53
960,32.53
961,32.53
962,32.5
963,32.5
964,32.5
965,32.5
966,32.55
967,32.55
968,32.55
969,32.55
970,32.53
971,32.53
972,32.53
973,32.53
974,32.53
975,32.53
976,32.53
977,32.53
978,32.55
979,32.55
980,32.55
981,32.55
982,32.53
983,32.53
984,32.53
985,32.53
986,32.55
987,32.55
988,32.55
989,32.55
990,32.53
991,32.53
992,32.53
993,32.53
994,32.55
995,32.55
996,32.55
997,32.55
998,32.55
999,32.55
1000,32.55
1001,32.55
1002,32.53
1003,32.53
1004,32.53
1005,32.53
1006,32.55
1007,32.55
1008,32.55
1009,32.55
1010,32.59
1011,32.59
1012,32.59
1013,32.59
1014,32.57
1015,32.57
1016,32.57
1017,32.57
1018,32.57
1019,32.57
1020,32.57
1021,32.57
1022,32.57
1023,32.57
1024,32.57
1025,32.57
1026,32.59
1027,32.59
1028,32.59
1029,32.59
1030,32.59
1031,32.59
1032,32.59
1033,32.59
1034,32.59
1035,32.59
1036,32.59
1037,32.59
1038,32.59
1039,32.59
1040,32.59
1041,32.59
1042,32.59
1043,32.59
1044,32.59
1045,32.59
1046,32.59
1047,32.59
1048,32.59
1049,32.59
1050,32.59
1051,32.59
1052,32.59
1053,32.59
1054,32.59
1055,32.59
1056,32.59
1057,32.59
1058,32.59
1059,32.59
1060,32.59
1061,32.59
1062,32.59
1063,32.59
1064,32.59
1065,32.59
1066,32.63
1067,32.63
1068,32.63
1069,32.63
1070,32.61
1071,32.61
1072,32.61
1073,32.61
1074,32.61
1075,32.61
1076,32.61
1077,32.61
1078,32.59
1079,32.59
1080,32.59
1081,32.59
1082,32.61
1083,32.61
1084,32.61
1085,32.61
1086,32.61
1087,32.61
1088,32.61
1089,32.61
1090,32.61
1091,32.61
1092,32.61
1093,32.61
1094,32.59
1095,32.59
1096,32.59
1097,32.59
1098,32.63
1099,32.63
1100,32.63
1101,32.63
1102,32.61
1103,32.61
1104,32.61
1105,32.61
1106,32.61
1107,32.61
1108,32.61
1109,32.61
1110,32.61
1111,32.61
1112,32.61
1113,32.61
1114,32.61
1115,32.61
1116,32.61
1117,32.61
1118,32.61
1119,32.61
1120,32.61
1121,32.61
1122,32.63
1123,32.63
1124,32.63
1125,32.63
1126,32.63
1127,32.63
1128,32.63
1129,32.63
1130,32.61
1131,32.61
1132,32.61
1133,32.61
1134,32.65
1135,32.65
1136,32.65
1137,32.65
1138,32.63
1139,32.63
1140,32.63
1141,32.63
1142,32.65
1143,32.65
1144,32.65
1145,32.65
1146,32.61
1147,32.61
1148,32.61
1149,32.61
1150,32.65
1151,32.65
1152,32.65
1153,32.65
1154,32.66
1155,32.66
1156,32.66
1157,32.66
1158,32.65
1159,32.65
1160,32.65
1161,32.65
1162,32.66
1163,32.66
1164,32.66
1165,32.66
1166,32.68
1167,32.68
1168,32.68
1169,32.68
1170,32.66
1171,32.66
1172,32.66
1173,32.66
1174,32.66
1175,32.66
1176,32.66
1177,32.66
1178,32.66
1179,32.66
1180,32.66
1181,32.66
1182,32.66
1183,32.66
1184,32.66
1185,32.66
1186,32.68
1187,32.68
1188,32.68
1189,32.68
1190,32.66
1191,32.66
1192,32.66
1193,32.66
1194,32.68
1195,32.68
1196,32.68
1197,32.68
1198,32.68
1199,32.68
1200,32.68
1201,32.68
1202,32.73
1203,32.73
1204,32.73
1205,32.73
1206,32.73
1207,32.73
1208,32.73
1209,32.73
1210,32.73
1211,32.73
1212,32.73
1213,32.73
1214,32.73
1215,32.73
1216,32.73
1217,32.73
1218,32.77
1219,32.77
1220,32.77
1221,32.77
1222,32.79
1223,32.79
1224,32.79
1225,32.79
1226,32.79
1227,32.79
1228,32.79
1229,32.79
1230,32.79
1231,32.79
1232,32.79
1233,32.79
1234,32.81
1235,32.81
1236,32.81
1237,32.81
1238,32.81
1239,32.81
1240,32.81
1241,32.81
1242,32.79
1243,32.79
1244,32.79
1245,32.79
1246,32.81
1247,32.81
1248,32.81
1249,32.81
1250,32.81
1251,32.81
1252,32.81
1253,32.81
1254,32.83
1255,32.83
1256,32.83
1257,32.83
1258,32.81
1259,32.81
1260,32.81
1261,32.81
1262,32.83
1263,32.83
1264,32.83
1265,32.83
1266,32.83
1267,32.83
1268,32.83
1269,32.83
1270,32.81
1271,32.81
1272,32.81
1273,32.81
1274,32.81
1275,32.81
1276,32.81
1277,32.81
1278,32.81
1279,32.81
1280,32.81
1281,32.81
1282,32.84
1283,32.84
1284,32.84
1285,32.84
1286,32.81
1287,32.81
1288,32.81
1289,32.81
1290,32.83
1291,32.83
1292,32.83
1293,32.83
1294,32.81
1295,32.81
1296,32.81
1297,32.81
1298,32.81
1299,32.81
1300,32.81
1301,32.81
1302,32.83
1303,32.83
1304,32.83
1305,32.83
1306,32.83
1307,32.83
1308,32.83
1309,32.83
1310,32.84
1311,32.84
1312,32.84
1313,32.84
1314,32.83
1315,32.83
1316,32.83
1317,32.83
1318,32.83
1319,32.83
1320,32.83
1321,32.83
1322,32.83
1323,32.83
1324,32.83
1325,32.83
1326,32.81
1327,32.81
1328,32.81
1329,32.81
1330,32.81
1331,32.81
1332,32.81
1333,32.81
1334,32.83
1335,32.83
1336,32.83
1337,32.83
1338,32.83
1339,32.83
1340,32.83
1341,32.83
1342,32.84
1343,32.84
1344,32.84
1345,32.84
1346,32.83
1347,32.83
1348,32.83
1349,32.83
1350,32.83
1351,32.83
1352,32.83
1353,32.83
1354,32.83
1355,32.83
1356,32.83
1357,32.83
1358,32.84
1359,32.84
1360,32.84
1361,32.84
1362,32.84
1363,32.84
1364,32.84
1365,32.84
1366,32.84
1367,32.84
1368,32.84
1369,32.84
1370,32.87
1371,32.87
1372,32.87
1373,32.87
1374,32.87
1375,32.87
1376,32.87
1377,32.87
1378,32.84
1379,32.84
1380,32.84
1381,32.84
1382,32.87
1383,32.87
1384,32.87
1385,32.87
1386,32.87
1387,32.87
1388,32.87
1389,32.87
1390,32.87
1391,32.87
1392,32.87
1393,32.87
1394,32.89
1395,32.89
1396,32.89
1397,32.89
1398,32.87
1399,32.87
1400,32.87
1401,32.87
1402,32.87
1403,32.87
1404,32.87
1405,32.87
1406,32.87
1407,32.87
1408,32.87
1409,32.87
1410,32.87
1411,32.87
1412,32.87
1413,32.87
1414,32.89
1415,32.89
1416,32.89
1417,32.89
1418,32.89
1419,32.89
1420,32.89
1421,32.89
1422,32.89
1423,32.89
1424,32.89
1425,32.89
1426,32.89
1427,32.89
1428,32.89
1429,32.89
1430,32.89
1431,32.89
1432,32.89
1433,32.89
1434,32.89
1435,32.89
1436,32.89
1437,32.89
1438,32.89
1439,32.89
1440,32.89
1441,32.89
1442,32.93
1443,32.93
1444,32.93
1445,32.93
1446,32.91
1447,32.91
1448,32.91
1449,32.91
1450,32.89
1451,32.89
1452,32.89
1453,32.89
1454,32.89
1455,32.89
1456,32.89
1457,32.89
1458,32.91
1459,32.91
1460,32.91
1461,32.91
1462,32.91
1463,32.91
1464,32.91
1465,32.91
1466,32.91
1467,32.91
1468,32.91
1469,32.91
1470,32.91
1471,32.91
1472,32.91
1473,32.91
1474,32.89
1475,32.89
1476,32.89
1477,32.89
1478,32.91
1479,32.91
1480,32.91
1481,32.91
1482,32.89
1483,32.89
1484,32.89
1485,32.89
1486,32.91
1487,32.91
1488,32.91
1489,32.91
1490,32.89
1491,32.89
1492,32.89
1493,32.89
1494,32.91
1495,32.91
1496,32.91
1497,32.91
1498,32.91
1499,32.91
1500,32.91
1501,32.91
1502,32.91
1503,32.91
1504,32.91
1505,32.91
1506,32.89
1507,32.89
1508,32.89
1509,32.89
1510,32.91
1511,32.91
1512,32.91
1513,32.91
1514,32.89
1515,32.89
1516,32.89
1517,32.89
1518,32.89
1519,32.89
1520,32.89
1521,32.89
1522,32.89
1523,32.89
1524,32.89
1525,32.89
1526,32.91
1527,32.91
1528,32.91
1529,32.91
1530,32.89
1531,32.89
1532,32.89
1533,32.89
1534,32.91
1535,32.91
1536,32.91
1537,32.91
1538,32.91
1539,32.91
1540,32.91
1541,32.91
1542,32.91
1543,32.91
1544,32.91
1545,32.91
1546,32.89
1547,32.89
1548,32.89
1549,32.89
1550,32.87
1551,32.87
1552,32.87
1553,32.87
1554,32.89
1555,32.89
1556,32.89
1557,32.89
1558,32.91
1559,32.91
1560,32.91
1561,32.91
1562,32.89
1563,32.89
1564,32.89
1565,32.89
1566,32.89
1567,32.89
1568,32.89
1569,32.89
1570,32.89
1571,32.89
1572,32.89
1573,32.89
1574,32.87
1575,32.87
1576,32.87
1577,32.87
1578,32.89
1579,32.89
1580,32.89
1581,32.89
1582,32.89
1583,32.89
1584,32.89
1585,32.89
1586,32.87
1587,32.87
1588,32.87
1589,32.87
1590,32.89
1591,32.89
1592,32.89
1593,32.89
1594,32.89
1595,32.89
1596,32.89
1597,32.89
1598,32.91
1599,32.91
1600,32.91
1601,32.91
1602,32.89
1603,32.89
1604,32.89
1605,32.89
1606,32.89
1607,32.89
1608,32.89
1609,32.89
1610,32.89
1611,32.89
1612,32.89
1613,32.89
1614,32.89
1615,32.89
1616,32.89
1617,32.89
1618,32.91
1619,32.91
1620,32.91
1621,32.91
1622,32.89
1623,32.89
1624,32.89
1625,32.89
1626,32.91
1627,32.91
1628,32.91
1629,32.91
1630,32.89
1631,32.89
1632,32.89
1633,32.89
1634,32.87
1635,32.87
1636,32.87
1637,32.87
1638,32.89
1639,32.89
1640,32.89
1641,32.89
1642,32.89
1643,32.89
1644,32.89
1645,32.89
1646,32.91
1647,32.91
1648,32.91
1649,32.91
1650,32.89
1651,32.89
1652,32.89
1653,32.89
1654,32.89
1655,32.89
1656,32.89
1657,32.89
1658,32.91
1659,32.91
1660,32.91
1661,32.91
1662,32.91
1663,32.91
1664,32.91
1665,32.91
1666,32.93
1667,32.93
1668,32.93
1669,32.93
1670,32.89
1671,32.89
1672,32.89
1673,32.89
1674,32.91
1675,32.91
1676,32.91
1677,32.91
1678,32.89
1679,32.89
1680,32.89
1681,32.89
1682,32.93
1683,32.93
1684,32.93
1685,32.93
1686,32.91
1687,32.91
1688,32.91
1689,32.91
1690,32.89
1691,32.89
1692,32.89
1693,32.89
1694,32.89
1695,32.89
1696,32.89
1697,32.89
1698,32.89
1699,32.89
1700,32.89
1701,32.89
1702,32.89
1703,32.89
1704,32.89
1705,32.89
1706,32.89
1707,32.89
1708,32.89
1709,32.89
1710,32.89
1711,32.89
1712,32.89
1713,32.89
1714,32.89
1715,32.89
1716,32.89
1717,32.89
1718,32.89
1719,32.89
1720,32.89
1721,32.89
1722,32.89
1723,32.89
1724,32.89
1725,32.89
1726,32.89
1727,32.89
1728,32.89
1729,32.89
1730,32.89
1731,32.89
1732,32.89
1733,32.89
1734,32.91
1735,32.91
1736,32.91
1737,32.91
1738,32.91
1739,32.91
1740,32.91
1741,32.91
1742,32.89
1743,32.89
1744,32.89
1745,32.89
1746,32.89
1747,32.89
1748,32.89
1749,32.89
1750,32.89
1751,32.89
1752,32.89
1753,32.89
1754,32.91
1755,32.91
1756,32.91
1757,32.91
1758,32.91
1759,32.91
1760,32.91
1761,32.91
1762,32.89
1763,32.89
1764,32.89
1765,32.89
1766,32.91
1767,32.91
1768,32.91
1769,32.91
1770,32.91
1771,32.91
1772,32.91
1773,32.91
1774,32.91
1775,32.91
1776,32.91
1777,32.91
1778,32.89
1779,32.89
1780,32.89
1781,32.89
1782,32.91
1783,32.91
1784,32.91
1785,32.91
1786,32.89
1787,32.89
1788,32.89
1789,32.89
1790,32.93
1791,32.93
1792,32.93
1793,32.93
1794,32.91
1795,32.91
1796,32.91
1797,32.91
1798,32.89
1799,32.89
1800,32.89
1801,32.89
1802,32.89
1803,32.89
1804,32.89
1805,32.89
1806,32.89
1807,32.89
1808,32.89
1809,32.89
1810,32.89
1811,32.89
1812,32.89
1813,32.89
1814,32.89
1815,32.89
1816,32.89
1817,32.89
1818,32.89
1819,32.89
1820,32.89
1821,32.89
1822,32.91
1823,32.91
1824,32.91
1825,32.91
1826,32.89
1827,32.89
1828,32.89
1829,32.89
1830,32.89
1831,32.89
1832,32.89
1833,32.89
1834,32.89
1835,32.89
1836,32.89
1837,32.89
1838,32.89
1839,32.89
1840,32.89
1841,32.89
1842,32.87
1843,32.87
1844,32.87
1845,32.87
1846,32.89
1847,32.89
1848,32.89
1849,32.89
1850,32.91
1851,32.91
1852,32.91
1853,32.91
1854,32.91
1855,32.91
1856,32.91
1857,32.91
1858,32.91
1859,32.91
1860,32.91
1861,32.91
1862,32.89
1863,32.89
1864,32.89
1865,32.89
1866,32.87
1867,32.87
1868,32.87
1869,32.87
1870,32.89
1871,32.89
1872,32.89
1873,32.89
1874,32.89
1875,32.89
1876,32.89
1877,32.89
1878,32.89
1879,32.89
1880,32.89
1881,32.89
1882,32.91
1883,32.91
1884,32.91
1885,32.91
1886,32.89
1887,32.89
1888,32.89
1889,32.89
1890,32.89
1891,32.89
1892,32.89
1893,32.89
1894,32.87
1895,32.87
1896,32.87
1897,32.87
1898,32.89
1899,32.89
1900,32.89
1901,32.89
1902,32.89
1903,32.89
1904,32.89
1905,32.89
1906,32.89
1907,32.89
1908,32.89
1909,32.89
1910,32.87
1911,32.87
1912,32.87
1913,32.87
1914,32.91
1915,32.91
1916,32.91
1917,32.91
1918,32.89
1919,32.89
1920,32.89
1921,32.89
1922,32.91
1923,32.91
1924,32.91
1925,32.91
1926,32.89
1927,32.89
1928,32.89
1929,32.89
1930,32.91
1931,32.91
1932,32.91
1933,32.91
1934,32.89
1935,32.89
1936,32.89
1937,32.89
1938,32.89
1939,32.89
1940,32.89
1941,32.89
1942,32.89
1943,32.89
1944,32.89
1945,32.89
1946,32.89
1947,32.89
1948,32.89
1949,32.89
1950,32.87
1951,32.87
1952,32.87
1953,32.87
1954,32.91
1955,32.91
1956,32.91
1957,32.91
1958,32.89
1959,32.89
1960,32.89
1961,32.89
1962,32.87
1963,32.87
1964,32.87
1965,32.87
1966,32.91
1967,32.91
1968,32.91
1969,32.91
1970,32.89
1971,32.89
1972,32.89
1973,32.89
1974,32.89
1975,32.89
1976,32.89
1977,32.89
1978,32.87
1979,32.87
1980,32.87
1981,32.87
1982,32.89
1983,32.89
1984,32.89
1985,32.89
1986,32.89
1987,32.89
1988,32.89
1989,32.89
1990,32.89
1991,32.89
1992,32.89
1993,32.89
1994,32.89
1995,32.89
1996,32.89
1997,32.89
1998,32.89
1999,32.89
2000,32.89
2001,32.89
2002,32.89
2003,32.89
2004,32.89
2005,32.89
2006,32.87
2007,32.87
2008,32.87
2009,32.87
2010,32.89
2011,32.89
2012,32.89
2013,32.89
2014,32.89
2015,32.89
2016,32.89
2017,32.89
2018,32.91
2019,32.91
2020,32.91
2021,32.91
2022,32.89
2023,32.89
2024,32.89
2025,32.89
2026,32.89
2027,32.89
2028,32.89
2029,32.89
2030,32.91
2031,32.91
2032,32.91
2033,32.91
2034,32.89
2035,32.89
2036,32.89
2037,32.89
2038,32.89
2039,32.89
2040,32.89
2041,32.89
2042,32.89
2043,32.89
2044,32.89
2045,32.89
2046,32.91
2047,32.91
2048,32.91
2049,32.91
2050,32.89
2051,32.89
2052,32.89
2053,32.89
2054,32.89
2055,32.89
2056,32.89
2057,32.89
2058,32.89
2059,32.89
2060,32.89
2061,32.89
2062,32.89
2063,32.89
2064,32.89
2065,32.89
2066,32.89
2067,32.89
2068,32.89
2069,32.89
2070,32.89
2071,32.89
2072,32.89
2073,32.89
2074,32.91
2075,32.91
2076,32.91
2077,32.91
2078,32.89
2079,32.89
2080,32.89
2081,32.89
2082,32.87
2083,32.87
2084,32.87
2085,32.87
2086,32.91
2087,32.91
2088,32.91
2089,32.91
2090,32.89
2091,32.89
2092,32.89
2093,32.89
2094,32.91
2095,32.91
2096,32.91
2097,32.91
2098,32.91
2099,32.91
2100,32.91
2101,32.91
2102,32.91
2103,32.91
2104,32.91
2105,32.91
2106,32.91
2107,32.91
2108,32.91
2109,32.91
2110,32.87
2111,32.87
2112,32.87
2113,32.87
2114,32.91
2115,32.91
2116,32.91
2117,32.91
2118,32.89
2119,32.89
2120,32.89
2121,32.89
2122,32.87
2123,32.87
2124,32.87
2125,32.87
2126,32.91
2127,32.91
2128,32.91
2129,32.91
2130,32.91
2131,32.91
2132,32.91
2133,32.91
2134,32.89
2135,32.89
2136,32.89
2137,32.89
2138,32.91
2139,32.91
