,TEMP_wrist
634,30.03
635,30.03
636,30.03
637,30.03
638,30.03
639,30.03
640,30.03
641,30.03
642,29.99
643,29.99
644,29.99
645,29.99
646,30.03
647,30.03
648,30.03
649,30.03
650,30.01
651,30.01
652,30.01
653,30.01
654,30.03
655,30.03
656,30.03
657,30.03
658,29.99
659,29.99
660,29.99
661,29.99
662,30.03
663,30.03
664,30.03
665,30.03
666,30.03
667,30.03
668,30.03
669,30.03
670,30.03
671,30.03
672,30.03
673,30.03
674,30.03
675,30.03
676,30.03
677,30.03
678,30.01
679,30.01
680,30.01
681,30.01
682,30.01
683,30.01
684,30.01
685,30.01
686,30.01
687,30.01
688,30.01
689,30.01
690,30.03
691,30.03
692,30.03
693,30.03
694,30.01
695,30.01
696,30.01
697,30.01
698,30.03
699,30.03
700,30.03
701,30.03
702,30.01
703,30.01
704,30.01
705,30.01
706,29.99
707,29.99
708,29.99
709,29.99
710,30.03
711,30.03
712,30.03
713,30.03
714,30.01
715,30.01
716,30.01
717,30.01
718,30.03
719,30.03
720,30.03
721,30.03
722,30.03
723,30.03
724,30.03
725,30.03
726,30.01
727,30.01
728,30.01
729,30.01
730,29.99
731,29.99
732,29.99
733,29.99
734,30.01
735,30.01
736,30.01
737,30.01
738,29.99
739,29.99
740,29.99
741,29.99
742,30.01
743,30.01
744,30.01
745,30.01
746,30.03
747,30.03
748,30.03
749,30.03
750,30.01
751,30.01
752,30.01
753,30.01
754,30.01
755,30.01
756,30.01
757,30.01
758,29.99
759,29.99
760,29.99
761,29.99
762,30.01
763,30.01
764,30.01
765,30.01
766,30.01
767,30.01
768,30.01
769,30.01
770,30.01
771,30.01
772,30.01
773,30.01
774,29.99
775,29.99
776,29.99
777,29.99
778,30.03
779,30.03
780,30.03
781,30.03
782,29.99
783,29.99
784,29.99
785,29.99
786,30.01
787,30.01
788,30.01
789,30.01
790,30.01
791,30.01
792,30.01
793,30.01
794,30.01
795,30.01
796,30.01
797,30.01
798,29.99
799,29.99
800,29.99
801,29.99
802,30.01
803,30.01
804,30.01
805,30.01
806,30.01
807,30.01
808,30.01
809,30.01
810,30.03
811,30.03
812,30.03
813,30.03
814,29.99
815,29.99
816,29.99
817,29.99
818,30.01
819,30.01
820,30.01
821,30.01
822,30.01
823,30.01
824,30.01
825,30.01
826,30.01
827,30.01
828,30.01
829,30.01
830,30.01
831,30.01
832,30.01
833,30.01
834,29.99
835,29.99
836,29.99
837,29.99
838,30.01
839,30.01
840,30.01
841,30.01
842,30.01
843,30.01
844,30.01
845,30.01
846,30.01
847,30.01
848,30.01
849,30.01
850,30.01
851,30.01
852,30.01
853,30.01
854,30.03
855,30.03
856,30.03
857,30.03
858,30.01
859,30.01
860,30.01
861,30.01
862,30.03
863,30.03
864,30.03
865,30.03
866,30.03
867,30.03
868,30.03
869,30.03
870,30.03
871,30.03
872,30.03
873,30.03
874,30.03
875,30.03
876,30.03
877,30.03
878,30.01
879,30.01
880,30.01
881,30.01
882,30.01
883,30.01
884,30.01
885,30.01
886,30.01
887,30.01
888,30.01
889,30.01
890,30.01
891,30.01
892,30.01
893,30.01
894,30.03
895,30.03
896,30.03
897,30.03
898,30.01
899,30.01
900,30.01
901,30.01
902,30.01
903,30.01
904,30.01
905,30.01
906,30.03
907,30.03
908,30.03
909,30.03
910,30.01
911,30.01
912,30.01
913,30.01
914,30.01
915,30.01
916,30.01
917,30.01
918,30.01
919,30.01
920,30.01
921,30.01
922,30.03
923,30.03
924,30.03
925,30.03
926,30.03
927,30.03
928,30.03
929,30.03
930,30.01
931,30.01
932,30.01
933,30.01
934,30.01
935,30.01
936,30.01
937,30.01
938,30.01
939,30.01
940,30.01
941,30.01
942,30.03
943,30.03
944,30.03
945,30.03
946,30.03
947,30.03
948,30.03
949,30.03
950,30.01
951,30.01
952,30.01
953,30.01
954,30.01
955,30.01
956,30.01
957,30.01
958,30.01
959,30.01
960,30.01
961,30.01
962,30.01
963,30.01
964,30.01
965,30.01
966,30.01
967,30.01
968,30.01
969,30.01
970,30.03
971,30.03
972,30.03
973,30.03
974,30.07
975,30.07
976,30.07
977,30.07
978,30.03
979,30.03
980,30.03
981,30.03
982,30.01
983,30.01
984,30.01
985,30.01
986,30.03
987,30.03
988,30.03
989,30.03
990,30.03
991,30.03
992,30.03
993,30.03
994,30.03
995,30.03
996,30.03
997,30.03
998,30.03
999,30.03
1000,30.03
1001,30.03
1002,30.05
1003,30.05
1004,30.05
1005,30.05
1006,30.03
1007,30.03
1008,30.03
1009,30.03
1010,30.01
1011,30.01
1012,30.01
1013,30.01
1014,30.03
1015,30.03
1016,30.03
1017,30.03
1018,30.03
1019,30.03
1020,30.03
1021,30.03
1022,30.03
1023,30.03
1024,30.03
1025,30.03
1026,30.01
1027,30.01
1028,30.01
1029,30.01
1030,30.03
1031,30.03
1032,30.03
1033,30.03
1034,30.01
1035,30.01
1036,30.01
1037,30.01
1038,30.03
1039,30.03
1040,30.03
1041,30.03
1042,30.05
1043,30.05
1044,30.05
1045,30.05
1046,30.03
1047,30.03
1048,30.03
1049,30.03
1050,30.03
1051,30.03
1052,30.03
1053,30.03
1054,30.05
1055,30.05
1056,30.05
1057,30.05
1058,30.03
1059,30.03
1060,30.03
1061,30.03
1062,30.03
1063,30.03
1064,30.03
1065,30.03
1066,30.03
1067,30.03
1068,30.03
1069,30.03
1070,30.05
1071,30.05
1072,30.05
1073,30.05
1074,30.03
1075,30.03
1076,30.03
1077,30.03
1078,30.03
1079,30.03
1080,30.03
1081,30.03
1082,30.03
1083,30.03
1084,30.03
1085,30.03
1086,30.01
1087,30.01
1088,30.01
1089,30.01
1090,30.03
1091,30.03
1092,30.03
1093,30.03
1094,30.05
1095,30.05
1096,30.05
1097,30.05
1098,30.03
1099,30.03
1100,30.03
1101,30.03
1102,30.01
1103,30.01
1104,30.01
1105,30.01
1106,30.03
1107,30.03
1108,30.03
1109,30.03
1110,30.05
1111,30.05
1112,30.05
1113,30.05
1114,30.05
1115,30.05
1116,30.05
1117,30.05
1118,30.01
1119,30.01
1120,30.01
1121,30.01
1122,30.03
1123,30.03
1124,30.03
1125,30.03
1126,30.03
1127,30.03
1128,30.03
1129,30.03
1130,30.03
1131,30.03
1132,30.03
1133,30.03
1134,30.05
1135,30.05
1136,30.05
1137,30.05
1138,30.05
1139,30.05
1140,30.05
1141,30.05
1142,30.05
1143,30.05
1144,30.05
1145,30.05
1146,30.03
1147,30.03
1148,30.03
1149,30.03
1150,30.01
1151,30.01
1152,30.01
1153,30.01
1154,30.05
1155,30.05
1156,30.05
1157,30.05
1158,30.03
1159,30.03
1160,30.03
1161,30.03
1162,30.05
1163,30.05
1164,30.05
1165,30.05
1166,30.05
1167,30.05
1168,30.05
1169,30.05
1170,30.05
1171,30.05
1172,30.05
1173,30.05
1174,30.05
1175,30.05
1176,30.05
1177,30.05
1178,30.05
1179,30.05
1180,30.05
1181,30.05
1182,30.05
1183,30.05
1184,30.05
1185,30.05
1186,30.05
1187,30.05
1188,30.05
1189,30.05
1190,30.05
1191,30.05
1192,30.05
1193,30.05
1194,30.05
1195,30.05
1196,30.05
1197,30.05
1198,30.03
1199,30.03
1200,30.03
1201,30.03
1202,30.07
1203,30.07
1204,30.07
1205,30.07
1206,30.07
1207,30.07
1208,30.07
1209,30.07
1210,30.05
1211,30.05
1212,30.05
1213,30.05
1214,30.09
1215,30.09
1216,30.09
1217,30.09
1218,30.05
1219,30.05
1220,30.05
1221,30.05
1222,30.07
1223,30.07
1224,30.07
1225,30.07
1226,30.07
1227,30.07
1228,30.07
1229,30.07
1230,30.07
1231,30.07
1232,30.07
1233,30.07
1234,30.09
1235,30.09
1236,30.09
1237,30.09
1238,30.07
1239,30.07
1240,30.07
1241,30.07
1242,30.07
1243,30.07
1244,30.07
1245,30.07
1246,30.07
1247,30.07
1248,30.07
1249,30.07
1250,30.07
1251,30.07
1252,30.07
1253,30.07
1254,30.05
1255,30.05
1256,30.05
1257,30.05
1258,30.09
1259,30.09
1260,30.09
1261,30.09
1262,30.07
1263,30.07
1264,30.07
1265,30.07
1266,30.11
1267,30.11
1268,30.11
1269,30.11
1270,30.09
1271,30.09
1272,30.09
1273,30.09
1274,30.11
1275,30.11
1276,30.11
1277,30.11
1278,30.09
1279,30.09
1280,30.09
1281,30.09
1282,30.11
1283,30.11
1284,30.11
1285,30.11
1286,30.09
1287,30.09
1288,30.09
1289,30.09
1290,30.13
1291,30.13
1292,30.13
1293,30.13
1294,30.13
1295,30.13
1296,30.13
1297,30.13
1298,30.11
1299,30.11
1300,30.11
1301,30.11
1302,30.11
1303,30.11
1304,30.11
1305,30.11
1306,30.09
1307,30.09
1308,30.09
1309,30.09
1310,30.11
1311,30.11
1312,30.11
1313,30.11
1314,30.11
1315,30.11
1316,30.11
1317,30.11
1318,30.09
1319,30.09
1320,30.09
1321,30.09
1322,30.11
1323,30.11
1324,30.11
1325,30.11
1326,30.09
1327,30.09
1328,30.09
1329,30.09
1330,30.09
1331,30.09
1332,30.09
1333,30.09
1334,30.13
1335,30.13
1336,30.13
1337,30.13
1338,30.11
1339,30.11
1340,30.11
1341,30.11
1342,30.11
1343,30.11
1344,30.11
1345,30.11
1346,30.09
1347,30.09
1348,30.09
1349,30.09
1350,30.13
1351,30.13
1352,30.13
1353,30.13
1354,30.11
1355,30.11
1356,30.11
1357,30.11
1358,30.09
1359,30.09
1360,30.09
1361,30.09
1362,30.11
1363,30.11
1364,30.11
1365,30.11
1366,30.11
1367,30.11
1368,30.11
1369,30.11
1370,30.11
1371,30.11
1372,30.11
1373,30.11
1374,30.13
1375,30.13
1376,30.13
1377,30.13
1378,30.13
1379,30.13
1380,30.13
1381,30.13
1382,30.11
1383,30.11
1384,30.11
1385,30.11
1386,30.13
1387,30.13
1388,30.13
1389,30.13
1390,30.13
1391,30.13
1392,30.13
1393,30.13
1394,30.15
1395,30.15
1396,30.15
1397,30.15
1398,30.13
1399,30.13
1400,30.13
1401,30.13
1402,30.13
1403,30.13
1404,30.13
1405,30.13
1406,30.13
1407,30.13
1408,30.13
1409,30.13
1410,30.13
1411,30.13
1412,30.13
1413,30.13
1414,30.11
1415,30.11
1416,30.11
1417,30.11
1418,30.15
1419,30.15
1420,30.15
1421,30.15
1422,30.11
1423,30.11
1424,30.11
1425,30.11
1426,30.15
1427,30.15
1428,30.15
1429,30.15
1430,30.13
1431,30.13
1432,30.13
1433,30.13
1434,30.17
1435,30.17
1436,30.17
1437,30.17
1438,30.17
1439,30.17
1440,30.17
1441,30.17
1442,30.15
1443,30.15
1444,30.15
1445,30.15
1446,30.13
1447,30.13
1448,30.13
1449,30.13
1450,30.17
1451,30.17
1452,30.17
1453,30.17
1454,30.17
1455,30.17
1456,30.17
1457,30.17
1458,30.17
1459,30.17
1460,30.17
1461,30.17
1462,30.13
1463,30.13
1464,30.13
1465,30.13
1466,30.17
1467,30.17
1468,30.17
1469,30.17
1470,30.15
1471,30.15
1472,30.15
1473,30.15
1474,30.17
1475,30.17
1476,30.17
1477,30.17
1478,30.15
1479,30.15
1480,30.15
1481,30.15
1482,30.15
1483,30.15
1484,30.15
1485,30.15
1486,30.17
1487,30.17
1488,30.17
1489,30.17
1490,30.15
1491,30.15
1492,30.15
1493,30.15
1494,30.15
1495,30.15
1496,30.15
1497,30.15
1498,30.17
1499,30.17
1500,30.17
1501,30.17
1502,30.17
1503,30.17
1504,30.17
1505,30.17
1506,30.17
1507,30.17
1508,30.17
1509,30.17
1510,30.15
1511,30.15
1512,30.15
1513,30.15
1514,30.17
1515,30.17
1516,30.17
1517,30.17
1518,30.17
1519,30.17
1520,30.17
1521,30.17
1522,30.19
1523,30.19
1524,30.19
1525,30.19
1526,30.17
1527,30.17
1528,30.17
1529,30.17
1530,30.19
1531,30.19
1532,30.19
1533,30.19
1534,30.19
1535,30.19
1536,30.19
1537,30.19
1538,30.17
1539,30.17
1540,30.17
1541,30.17
1542,30.19
1543,30.19
1544,30.19
1545,30.19
1546,30.19
1547,30.19
1548,30.19
1549,30.19
1550,30.21
1551,30.21
1552,30.21
1553,30.21
1554,30.21
1555,30.21
1556,30.21
1557,30.21
1558,30.21
1559,30.21
1560,30.21
1561,30.21
1562,30.19
1563,30.19
1564,30.19
1565,30.19
1566,30.21
1567,30.21
1568,30.21
1569,30.21
1570,30.23
1571,30.23
1572,30.23
1573,30.23
1574,30.21
1575,30.21
1576,30.21
1577,30.21
1578,30.21
1579,30.21
1580,30.21
1581,30.21
1582,30.21
1583,30.21
1584,30.21
1585,30.21
1586,30.23
1587,30.23
1588,30.23
1589,30.23
1590,30.25
1591,30.25
1592,30.25
1593,30.25
1594,30.25
1595,30.25
1596,30.25
1597,30.25
1598,30.27
1599,30.27
1600,30.27
1601,30.27
1602,30.25
1603,30.25
1604,30.25
1605,30.25
1606,30.25
1607,30.25
1608,30.25
1609,30.25
1610,30.29
1611,30.29
1612,30.29
1613,30.29
1614,30.27
1615,30.27
1616,30.27
1617,30.27
1618,30.29
1619,30.29
1620,30.29
1621,30.29
1622,30.29
1623,30.29
1624,30.29
1625,30.29
1626,30.29
1627,30.29
1628,30.29
1629,30.29
1630,30.27
1631,30.27
1632,30.27
1633,30.27
1634,30.29
1635,30.29
1636,30.29
1637,30.29
1638,30.29
1639,30.29
1640,30.29
1641,30.29
1642,30.29
1643,30.29
1644,30.29
1645,30.29
1646,30.29
1647,30.29
1648,30.29
1649,30.29
1650,30.33
1651,30.33
1652,30.33
1653,30.33
1654,30.29
1655,30.29
1656,30.29
1657,30.29
1658,30.29
1659,30.29
1660,30.29
1661,30.29
1662,30.31
1663,30.31
1664,30.31
1665,30.31
1666,30.31
1667,30.31
1668,30.31
1669,30.31
1670,30.33
1671,30.33
1672,30.33
1673,30.33
1674,30.35
1675,30.35
1676,30.35
1677,30.35
1678,30.33
1679,30.33
1680,30.33
1681,30.33
1682,30.35
1683,30.35
1684,30.35
1685,30.35
1686,30.33
1687,30.33
1688,30.33
1689,30.33
1690,30.35
1691,30.35
1692,30.35
1693,30.35
1694,30.35
1695,30.35
1696,30.35
1697,30.35
1698,30.35
1699,30.35
1700,30.35
1701,30.35
1702,30.35
1703,30.35
1704,30.35
1705,30.35
1706,30.35
1707,30.35
1708,30.35
1709,30.35
1710,30.35
1711,30.35
1712,30.35
1713,30.35
1714,30.37
1715,30.37
1716,30.37
1717,30.37
1718,30.35
1719,30.35
1720,30.35
1721,30.35
1722,30.37
1723,30.37
1724,30.37
1725,30.37
1726,30.35
1727,30.35
1728,30.35
1729,30.35
1730,30.37
1731,30.37
1732,30.37
1733,30.37
1734,30.37
1735,30.37
1736,30.37
1737,30.37
1738,30.37
1739,30.37
1740,30.37
1741,30.37
1742,30.35
1743,30.35
1744,30.35
1745,30.35
1746,30.41
1747,30.41
1748,30.41
1749,30.41
1750,30.37
1751,30.37
1752,30.37
1753,30.37
1754,30.39
1755,30.39
1756,30.39
1757,30.39
1758,30.39
1759,30.39
1760,30.39
1761,30.39
1762,30.41
1763,30.41
1764,30.41
1765,30.41
1766,30.39
1767,30.39
1768,30.39
1769,30.39
1770,30.39
1771,30.39
1772,30.39
1773,30.39
1774,30.39
1775,30.39
1776,30.39
1777,30.39
1778,30.41
1779,30.41
1780,30.41
1781,30.41
1782,30.39
1783,30.39
1784,30.39
1785,30.39
1786,30.39
1787,30.39
1788,30.39
1789,30.39
1790,30.41
1791,30.41
1792,30.41
1793,30.41
1794,30.41
1795,30.41
1796,30.41
1797,30.41
1798,30.41
1799,30.41
1800,30.41
1801,30.41
1802,30.41
1803,30.41
1804,30.41
1805,30.41
1806,30.41
1807,30.41
1808,30.41
1809,30.41
1810,30.41
1811,30.41
1812,30.41
1813,30.41
1814,30.41
1815,30.41
1816,30.41
1817,30.41
1818,30.43
1819,30.43
1820,30.43
1821,30.43
1822,30.43
1823,30.43
1824,30.43
1825,30.43
1826,30.43
1827,30.43
1828,30.43
1829,30.43
1830,30.43
1831,30.43
1832,30.43
1833,30.43
1834,30.43
1835,30.43
1836,30.43
1837,30.43
1838,30.41
1839,30.41
1840,30.41
1841,30.41
1842,30.41
1843,30.41
1844,30.41
1845,30.41
1846,30.41
1847,30.41
1848,30.41
1849,30.41
1850,30.43
1851,30.43
1852,30.43
1853,30.43
1854,30.41
1855,30.41
1856,30.41
1857,30.41
1858,30.43
1859,30.43
1860,30.43
1861,30.43
1862,30.45
1863,30.45
1864,30.45
1865,30.45
1866,30.45
1867,30.45
1868,30.45
1869,30.45
1870,30.45
1871,30.45
1872,30.45
1873,30.45
1874,30.47
1875,30.47
1876,30.47
1877,30.47
1878,30.45
1879,30.45
1880,30.45
1881,30.45
1882,30.45
1883,30.45
1884,30.45
1885,30.45
1886,30.47
1887,30.47
1888,30.47
1889,30.47
1890,30.47
1891,30.47
1892,30.47
1893,30.47
1894,30.49
1895,30.49
1896,30.49
1897,30.49
1898,30.49
1899,30.49
1900,30.49
1901,30.49
1902,30.47
1903,30.47
1904,30.47
1905,30.47
1906,30.49
1907,30.49
1908,30.49
1909,30.49
1910,30.49
1911,30.49
1912,30.49
1913,30.49
1914,30.49
1915,30.49
1916,30.49
1917,30.49
1918,30.51
1919,30.51
1920,30.51
1921,30.51
1922,30.49
1923,30.49
1924,30.49
1925,30.49
1926,30.49
1927,30.49
1928,30.49
1929,30.49
1930,30.51
1931,30.51
1932,30.51
1933,30.51
1934,30.49
1935,30.49
1936,30.49
1937,30.49
1938,30.51
1939,30.51
1940,30.51
1941,30.51
1942,30.51
1943,30.51
1944,30.51
1945,30.51
1946,30.51
1947,30.51
1948,30.51
1949,30.51
1950,30.47
1951,30.47
1952,30.47
1953,30.47
1954,30.49
1955,30.49
1956,30.49
1957,30.49
1958,30.51
1959,30.51
1960,30.51
1961,30.51
1962,30.51
1963,30.51
1964,30.51
1965,30.51
1966,30.51
1967,30.51
1968,30.51
1969,30.51
1970,30.51
1971,30.51
1972,30.51
1973,30.51
1974,30.53
1975,30.53
1976,30.53
1977,30.53
1978,30.53
1979,30.53
1980,30.53
1981,30.53
1982,30.51
1983,30.51
1984,30.51
1985,30.51
1986,30.55
1987,30.55
1988,30.55
1989,30.55
1990,30.51
1991,30.51
1992,30.51
1993,30.51
1994,30.53
1995,30.53
1996,30.53
1997,30.53
1998,30.55
1999,30.55
2000,30.55
2001,30.55
2002,30.51
2003,30.51
2004,30.51
2005,30.51
2006,30.51
2007,30.51
2008,30.51
2009,30.51
2010,30.51
2011,30.51
2012,30.51
2013,30.51
2014,30.55
2015,30.55
2016,30.55
2017,30.55
2018,30.57
2019,30.57
2020,30.57
2021,30.57
2022,30.57
2023,30.57
2024,30.57
2025,30.57
2026,30.59
2027,30.59
2028,30.59
2029,30.59
2030,30.59
2031,30.59
2032,30.59
2033,30.59
2034,30.59
2035,30.59
2036,30.59
2037,30.59
2038,30.57
2039,30.57
2040,30.57
2041,30.57
2042,30.61
2043,30.61
2044,30.61
2045,30.61
2046,30.63
2047,30.63
2048,30.63
2049,30.63
2050,30.63
2051,30.63
2052,30.63
2053,30.63
2054,30.65
2055,30.65
2056,30.65
2057,30.65
2058,30.63
2059,30.63
2060,30.63
2061,30.63
2062,30.63
2063,30.63
2064,30.63
2065,30.63
2066,30.63
2067,30.63
2068,30.63
2069,30.63
2070,30.65
2071,30.65
2072,30.65
2073,30.65
2074,30.65
2075,30.65
2076,30.65
2077,30.65
2078,30.65
2079,30.65
2080,30.65
2081,30.65
2082,30.67
2083,30.67
2084,30.67
2085,30.67
2086,30.65
2087,30.65
2088,30.65
2089,30.65
2090,30.63
2091,30.63
2092,30.63
2093,30.63
2094,30.65
2095,30.65
2096,30.65
2097,30.65
2098,30.67
2099,30.67
2100,30.67
2101,30.67
2102,30.63
2103,30.63
2104,30.63
2105,30.63
2106,30.65
2107,30.65
2108,30.65
2109,30.65
2110,30.65
2111,30.65
2112,30.65
2113,30.65
2114,30.69
2115,30.69
2116,30.69
2117,30.69
2118,30.65
2119,30.65
2120,30.65
2121,30.65
2122,30.69
2123,30.69
2124,30.69
2125,30.69
2126,30.71
2127,30.71
2128,30.71
2129,30.71
2130,30.67
2131,30.67
2132,30.67
2133,30.67
2134,30.69
2135,30.69
2136,30.69
2137,30.69
2138,30.69
2139,30.69
