,ACC_wrist_x,ACC_wrist_y,ACC_wrist_z
341,24.0,-57.0,11.0
342,24.0,-57.0,11.0
343,24.0,-57.0,11.0
344,24.0,-57.0,11.0
345,24.0,-57.0,11.0
346,23.0,-57.0,11.0
347,23.0,-57.0,10.0
348,24.0,-57.0,10.0
349,24.0,-57.0,10.0
350,23.0,-57.0,10.0
351,23.0,-57.0,10.0
352,23.0,-57.0,10.0
353,23.0,-57.0,10.0
354,23.0,-57.0,10.0
355,23.0,-57.0,10.0
356,23.0,-57.0,10.0
357,23.0,-57.0,10.0
358,24.0,-57.0,10.0
359,23.0,-57.0,10.0
360,24.0,-57.0,11.0
361,24.0,-57.0,11.0
362,24.0,-57.0,11.0
363,23.0,-57.0,11.0
364,23.0,-57.0,11.0
365,23.0,-57.0,11.0
366,23.0,-57.0,10.0
367,24.0,-57.0,10.0
368,24.0,-58.0,10.0
369,23.0,-57.0,10.0
370,23.0,-56.0,11.0
371,23.0,-57.0,11.0
372,23.0,-57.0,10.0
373,23.0,-57.0,10.0
374,24.0,-57.0,10.0
375,24.0,-57.0,10.0
376,23.0,-58.0,10.0
377,23.0,-57.0,10.0
378,23.0,-57.0,10.0
379,23.0,-57.0,11.0
380,23.0,-57.0,11.0
381,23.0,-57.0,10.0
382,23.0,-57.0,11.0
383,23.0,-57.0,11.0
384,23.0,-57.0,10.0
385,24.0,-57.0,10.0
386,24.0,-57.0,10.0
387,23.0,-57.0,10.0
388,23.0,-57.0,10.0
389,23.0,-57.0,10.0
390,23.0,-57.0,10.0
391,23.0,-57.0,10.0
392,23.0,-57.0,11.0
393,23.0,-57.0,11.0
394,23.0,-57.0,11.0
395,23.0,-57.0,10.0
396,23.0,-57.0,11.0
397,23.0,-57.0,11.0
398,23.0,-57.0,10.0
399,23.0,-56.0,10.0
400,23.0,-57.0,11.0
401,23.0,-58.0,10.0
402,23.0,-57.0,10.0
403,23.0,-57.0,10.0
404,23.0,-57.0,10.0
405,23.0,-57.0,10.0
406,23.0,-57.0,10.0
407,23.0,-57.0,10.0
408,23.0,-57.0,10.0
409,23.0,-57.0,10.0
410,23.0,-57.0,10.0
411,23.0,-57.0,10.0
412,23.0,-57.0,10.0
413,23.0,-57.0,10.0
414,23.0,-57.0,10.0
415,23.0,-57.0,10.0
416,23.0,-57.0,10.0
417,23.0,-57.0,10.0
418,23.0,-57.0,10.0
419,23.0,-57.0,10.0
420,23.0,-57.0,10.0
421,23.0,-58.0,10.0
422,23.0,-57.0,10.0
423,23.0,-58.0,10.0
424,23.0,-57.0,10.0
425,23.0,-57.0,10.0
426,23.0,-57.0,10.0
427,23.0,-57.0,10.0
428,23.0,-58.0,10.0
429,23.0,-58.0,10.0
430,23.0,-57.0,10.0
431,23.0,-57.0,10.0
432,23.0,-57.0,10.0
433,23.0,-57.0,10.0
434,23.0,-57.0,10.0
435,23.0,-57.0,10.0
436,24.0,-57.0,10.0
437,23.0,-57.0,10.0
438,23.0,-57.0,10.0
439,24.0,-57.0,10.0
440,24.0,-57.0,10.0
441,23.0,-57.0,10.0
442,24.0,-57.0,10.0
443,23.0,-57.0,10.0
444,23.0,-57.0,10.0
445,23.0,-57.0,10.0
446,23.0,-58.0,10.0
447,23.0,-57.0,10.0
448,23.0,-57.0,10.0
449,23.0,-57.0,10.0
450,23.0,-57.0,10.0
451,23.0,-58.0,10.0
452,23.0,-57.0,10.0
453,23.0,-58.0,10.0
454,23.0,-57.0,10.0
455,23.0,-57.0,10.0
456,23.0,-57.0,10.0
457,23.0,-57.0,10.0
458,23.0,-58.0,10.0
459,23.0,-58.0,10.0
460,23.0,-57.0,10.0
461,23.0,-57.0,10.0
462,23.0,-57.0,10.0
463,23.0,-57.0,10.0
464,23.0,-58.0,10.0
465,23.0,-57.0,10.0
466,23.0,-57.0,10.0
467,23.0,-57.0,10.0
468,23.0,-57.0,10.0
469,23.0,-57.0,10.0
470,23.0,-57.0,10.0
471,23.0,-58.0,10.0
472,23.0,-57.0,10.0
473,23.0,-57.0,10.0
474,23.0,-57.0,10.0
475,23.0,-57.0,10.0
476,23.0,-57.0,10.0
477,23.0,-57.0,10.0
478,23.0,-57.0,10.0
479,23.0,-57.0,10.0
480,23.0,-57.0,10.0
481,23.0,-58.0,10.0
482,23.0,-57.0,10.0
483,23.0,-58.0,10.0
484,23.0,-57.0,10.0
485,23.0,-57.0,10.0
486,23.0,-57.0,10.0
487,23.0,-58.0,10.0
488,23.0,-58.0,10.0
489,23.0,-57.0,10.0
490,23.0,-57.0,10.0
491,23.0,-57.0,10.0
492,23.0,-57.0,10.0
493,23.0,-57.0,10.0
494,23.0,-57.0,10.0
495,23.0,-57.0,10.0
496,23.0,-57.0,10.0
497,23.0,-57.0,10.0
498,23.0,-57.0,10.0
499,23.0,-57.0,10.0
500,23.0,-57.0,10.0
501,23.0,-57.0,10.0
502,23.0,-57.0,10.0
503,23.0,-57.0,10.0
504,23.0,-57.0,10.0
505,23.0,-57.0,10.0
506,23.0,-57.0,10.0
507,23.0,-57.0,10.0
508,23.0,-57.0,10.0
509,23.0,-58.0,10.0
510,23.0,-57.0,10.0
511,23.0,-57.0,10.0
512,23.0,-57.0,10.0
513,23.0,-57.0,10.0
514,23.0,-57.0,10.0
515,23.0,-58.0,10.0
516,23.0,-58.0,10.0
517,23.0,-58.0,10.0
518,23.0,-58.0,10.0
519,23.0,-57.0,10.0
520,23.0,-57.0,10.0
521,23.0,-58.0,10.0
522,23.0,-58.0,10.0
523,23.0,-58.0,10.0
524,23.0,-57.0,10.0
525,23.0,-57.0,10.0
526,23.0,-57.0,10.0
527,24.0,-57.0,10.0
528,23.0,-58.0,10.0
529,23.0,-57.0,10.0
530,23.0,-58.0,10.0
531,23.0,-58.0,10.0
532,23.0,-57.0,10.0
533,23.0,-58.0,10.0
534,23.0,-57.0,10.0
535,23.0,-57.0,10.0
536,23.0,-58.0,10.0
537,23.0,-58.0,10.0
538,23.0,-57.0,10.0
539,23.0,-57.0,10.0
540,23.0,-57.0,10.0
541,23.0,-57.0,10.0
542,23.0,-57.0,10.0
543,23.0,-57.0,10.0
544,23.0,-58.0,10.0
545,23.0,-58.0,10.0
546,23.0,-58.0,10.0
547,23.0,-58.0,10.0
548,23.0,-57.0,10.0
549,23.0,-58.0,10.0
550,23.0,-58.0,10.0
551,23.0,-58.0,10.0
552,23.0,-58.0,10.0
553,23.0,-58.0,10.0
554,23.0,-58.0,10.0
555,23.0,-58.0,10.0
556,22.0,-57.0,10.0
557,22.0,-57.0,9.0
558,23.0,-58.0,10.0
559,23.0,-58.0,9.0
560,23.0,-58.0,9.0
561,23.0,-58.0,9.0
562,23.0,-58.0,9.0
563,23.0,-57.0,9.0
564,23.0,-58.0,9.0
565,23.0,-58.0,9.0
566,23.0,-57.0,9.0
567,23.0,-58.0,9.0
568,23.0,-58.0,10.0
569,23.0,-57.0,10.0
570,23.0,-57.0,10.0
571,23.0,-58.0,10.0
572,23.0,-58.0,10.0
573,23.0,-58.0,10.0
574,23.0,-57.0,9.0
575,23.0,-58.0,9.0
576,23.0,-57.0,9.0
577,23.0,-57.0,9.0
578,23.0,-57.0,9.0
579,22.0,-57.0,9.0
580,22.0,-57.0,9.0
581,21.0,-55.0,10.0
582,20.0,-55.0,11.0
583,20.0,-56.0,12.0
584,22.0,-62.0,14.0
585,23.0,-64.0,15.0
586,23.0,-62.0,14.0
587,23.0,-59.0,14.0
588,22.0,-53.0,12.0
589,22.0,-53.0,11.0
590,22.0,-54.0,11.0
591,25.0,-57.0,12.0
592,26.0,-58.0,12.0
593,26.0,-57.0,13.0
594,26.0,-57.0,14.0
595,25.0,-57.0,14.0
596,24.0,-57.0,14.0
597,23.0,-57.0,14.0
598,23.0,-58.0,13.0
599,23.0,-58.0,13.0
600,22.0,-58.0,13.0
601,22.0,-59.0,13.0
602,22.0,-60.0,13.0
603,21.0,-62.0,13.0
604,20.0,-60.0,13.0
605,20.0,-58.0,12.0
606,20.0,-55.0,12.0
607,20.0,-56.0,10.0
608,20.0,-56.0,10.0
609,20.0,-55.0,9.0
610,21.0,-54.0,9.0
611,22.0,-55.0,9.0
612,22.0,-58.0,9.0
613,23.0,-58.0,9.0
614,23.0,-55.0,9.0
615,24.0,-55.0,9.0
616,24.0,-56.0,9.0
617,25.0,-57.0,9.0
618,25.0,-57.0,10.0
619,27.0,-58.0,10.0
620,27.0,-59.0,10.0
621,27.0,-60.0,10.0
622,26.0,-58.0,10.0
623,26.0,-57.0,10.0
624,25.0,-58.0,11.0
625,24.0,-59.0,10.0
626,23.0,-61.0,9.0
627,23.0,-61.0,9.0
628,23.0,-61.0,8.0
629,21.0,-61.0,8.0
630,21.0,-60.0,8.0
631,20.0,-59.0,8.0
632,19.0,-59.0,7.0
633,19.0,-59.0,7.0
634,19.0,-58.0,6.0
635,19.0,-58.0,7.0
636,19.0,-58.0,7.0
637,19.0,-58.0,7.0
638,20.0,-58.0,7.0
639,20.0,-58.0,7.0
640,21.0,-58.0,7.0
641,21.0,-58.0,7.0
642,22.0,-57.0,7.0
643,22.0,-56.0,8.0
644,23.0,-55.0,8.0
645,24.0,-57.0,8.0
646,24.0,-59.0,7.0
647,25.0,-59.0,8.0
648,26.0,-58.0,8.0
649,26.0,-56.0,9.0
650,25.0,-56.0,10.0
651,25.0,-57.0,11.0
652,24.0,-57.0,12.0
653,23.0,-58.0,13.0
654,23.0,-59.0,13.0
655,23.0,-58.0,13.0
656,23.0,-57.0,13.0
657,23.0,-58.0,14.0
658,23.0,-60.0,14.0
659,23.0,-62.0,14.0
660,23.0,-59.0,14.0
661,24.0,-53.0,14.0
662,23.0,-54.0,13.0
663,24.0,-56.0,13.0
664,24.0,-59.0,12.0
665,25.0,-59.0,13.0
666,24.0,-58.0,13.0
667,22.0,-57.0,13.0
668,22.0,-57.0,12.0
669,21.0,-56.0,11.0
670,21.0,-55.0,11.0
671,21.0,-55.0,11.0
672,21.0,-57.0,11.0
673,21.0,-58.0,11.0
674,20.0,-60.0,11.0
675,20.0,-60.0,12.0
676,21.0,-59.0,12.0
677,20.0,-59.0,12.0
678,20.0,-58.0,12.0
679,20.0,-58.0,12.0
680,20.0,-58.0,12.0
681,21.0,-60.0,13.0
682,21.0,-58.0,12.0
683,22.0,-58.0,12.0
684,22.0,-56.0,12.0
685,22.0,-55.0,12.0
686,22.0,-54.0,10.0
687,22.0,-53.0,10.0
688,23.0,-54.0,9.0
689,24.0,-61.0,9.0
690,24.0,-61.0,8.0
691,23.0,-53.0,7.0
692,24.0,-55.0,6.0
693,25.0,-59.0,6.0
694,27.0,-64.0,6.0
695,27.0,-63.0,7.0
696,26.0,-60.0,8.0
697,24.0,-58.0,8.0
698,23.0,-58.0,8.0
699,23.0,-55.0,9.0
700,23.0,-54.0,9.0
701,24.0,-56.0,8.0
702,24.0,-59.0,8.0
703,24.0,-59.0,7.0
704,25.0,-60.0,7.0
705,25.0,-60.0,7.0
706,24.0,-58.0,7.0
707,23.0,-58.0,7.0
708,23.0,-57.0,7.0
709,22.0,-57.0,7.0
710,22.0,-57.0,7.0
711,23.0,-58.0,6.0
712,22.0,-59.0,6.0
713,23.0,-59.0,6.0
714,23.0,-60.0,6.0
715,23.0,-64.0,6.0
716,23.0,-63.0,6.0
717,22.0,-55.0,8.0
718,22.0,-52.0,9.0
719,21.0,-51.0,10.0
720,20.0,-54.0,9.0
721,20.0,-56.0,9.0
722,22.0,-59.0,10.0
723,22.0,-60.0,10.0
724,23.0,-60.0,10.0
725,22.0,-59.0,10.0
726,21.0,-58.0,10.0
727,21.0,-57.0,11.0
728,21.0,-57.0,10.0
729,21.0,-58.0,10.0
730,21.0,-57.0,11.0
731,21.0,-56.0,10.0
732,21.0,-57.0,10.0
733,21.0,-57.0,10.0
734,21.0,-60.0,10.0
735,22.0,-62.0,10.0
736,23.0,-63.0,10.0
737,23.0,-61.0,11.0
738,23.0,-59.0,11.0
739,23.0,-58.0,12.0
740,23.0,-59.0,12.0
741,23.0,-58.0,12.0
742,24.0,-57.0,12.0
743,23.0,-56.0,12.0
744,23.0,-57.0,12.0
745,24.0,-59.0,12.0
746,24.0,-59.0,12.0
747,23.0,-59.0,12.0
748,22.0,-58.0,12.0
749,21.0,-58.0,11.0
750,21.0,-58.0,11.0
751,21.0,-58.0,11.0
752,20.0,-58.0,11.0
753,19.0,-59.0,11.0
754,19.0,-59.0,12.0
755,19.0,-58.0,12.0
756,19.0,-57.0,13.0
757,19.0,-55.0,13.0
758,18.0,-55.0,13.0
759,19.0,-55.0,13.0
760,21.0,-56.0,13.0
761,21.0,-57.0,13.0
762,22.0,-58.0,13.0
763,23.0,-58.0,13.0
764,23.0,-56.0,13.0
765,24.0,-56.0,12.0
766,24.0,-55.0,12.0
767,25.0,-55.0,10.0
768,26.0,-59.0,9.0
769,26.0,-58.0,9.0
770,26.0,-56.0,8.0
771,27.0,-57.0,8.0
772,26.0,-60.0,8.0
773,26.0,-60.0,8.0
774,24.0,-59.0,8.0
775,23.0,-58.0,7.0
776,23.0,-58.0,7.0
777,23.0,-59.0,6.0
778,22.0,-59.0,5.0
779,22.0,-58.0,5.0
780,22.0,-59.0,5.0
781,22.0,-58.0,5.0
782,22.0,-56.0,5.0
783,22.0,-57.0,6.0
784,22.0,-58.0,5.0
785,22.0,-58.0,5.0
786,22.0,-59.0,5.0
787,22.0,-60.0,5.0
788,22.0,-60.0,5.0
789,22.0,-60.0,6.0
790,21.0,-59.0,7.0
791,21.0,-58.0,7.0
792,22.0,-58.0,8.0
793,22.0,-58.0,9.0
794,22.0,-58.0,9.0
795,23.0,-59.0,10.0
796,24.0,-58.0,10.0
797,24.0,-57.0,10.0
798,24.0,-56.0,10.0
799,24.0,-56.0,10.0
800,25.0,-56.0,10.0
801,25.0,-56.0,9.0
802,25.0,-60.0,8.0
803,26.0,-61.0,7.0
804,27.0,-59.0,7.0
805,26.0,-56.0,8.0
806,26.0,-56.0,8.0
807,24.0,-56.0,8.0
808,23.0,-59.0,8.0
809,23.0,-60.0,8.0
810,23.0,-59.0,9.0
811,22.0,-58.0,9.0
812,22.0,-59.0,10.0
813,21.0,-57.0,11.0
814,20.0,-56.0,11.0
815,20.0,-58.0,11.0
816,20.0,-58.0,11.0
817,19.0,-57.0,12.0
818,20.0,-58.0,12.0
819,20.0,-58.0,12.0
820,20.0,-58.0,11.0
821,19.0,-58.0,11.0
822,20.0,-58.0,11.0
823,21.0,-59.0,11.0
824,21.0,-60.0,12.0
825,22.0,-60.0,12.0
826,22.0,-60.0,12.0
827,23.0,-57.0,13.0
828,22.0,-55.0,13.0
829,22.0,-55.0,14.0
830,23.0,-56.0,14.0
831,22.0,-57.0,13.0
832,22.0,-57.0,13.0
833,23.0,-57.0,14.0
834,23.0,-57.0,15.0
835,21.0,-57.0,16.0
836,21.0,-57.0,15.0
837,24.0,-58.0,16.0
838,23.0,-58.0,15.0
839,22.0,-58.0,16.0
840,22.0,-60.0,17.0
841,22.0,-58.0,16.0
842,22.0,-58.0,15.0
843,22.0,-62.0,14.0
844,22.0,-60.0,12.0
845,22.0,-58.0,11.0
846,23.0,-58.0,11.0
847,23.0,-55.0,10.0
848,21.0,-54.0,10.0
849,21.0,-55.0,10.0
850,21.0,-57.0,9.0
851,21.0,-58.0,8.0
852,22.0,-56.0,8.0
853,22.0,-55.0,7.0
854,22.0,-56.0,7.0
855,22.0,-59.0,7.0
856,23.0,-60.0,6.0
857,23.0,-58.0,6.0
858,23.0,-55.0,7.0
859,23.0,-54.0,6.0
860,22.0,-55.0,6.0
861,23.0,-58.0,6.0
862,23.0,-60.0,4.0
863,24.0,-57.0,5.0
864,24.0,-57.0,5.0
865,24.0,-58.0,5.0
866,23.0,-59.0,5.0
867,23.0,-60.0,6.0
868,23.0,-60.0,6.0
869,23.0,-60.0,7.0
870,23.0,-60.0,8.0
871,23.0,-59.0,8.0
872,23.0,-61.0,9.0
873,22.0,-60.0,9.0
874,22.0,-60.0,10.0
875,22.0,-60.0,10.0
876,21.0,-60.0,9.0
877,21.0,-59.0,9.0
878,21.0,-58.0,7.0
879,21.0,-58.0,7.0
880,20.0,-58.0,5.0
881,20.0,-59.0,4.0
882,21.0,-60.0,4.0
883,22.0,-62.0,3.0
884,22.0,-63.0,3.0
885,22.0,-63.0,4.0
886,21.0,-57.0,7.0
887,21.0,-55.0,8.0
888,20.0,-55.0,10.0
889,19.0,-55.0,10.0
890,19.0,-56.0,11.0
891,20.0,-55.0,12.0
892,20.0,-55.0,13.0
893,20.0,-55.0,13.0
894,20.0,-56.0,13.0
895,20.0,-59.0,13.0
896,22.0,-59.0,13.0
897,23.0,-60.0,14.0
898,26.0,-59.0,18.0
899,24.0,-58.0,18.0
900,28.0,-56.0,19.0
901,22.0,-53.0,13.0
902,23.0,-55.0,12.0
903,24.0,-57.0,13.0
904,24.0,-57.0,13.0
905,26.0,-58.0,13.0
906,25.0,-58.0,13.0
907,24.0,-58.0,13.0
908,24.0,-57.0,13.0
909,24.0,-56.0,13.0
910,23.0,-55.0,12.0
911,24.0,-60.0,12.0
912,24.0,-62.0,13.0
913,23.0,-59.0,12.0
914,23.0,-57.0,12.0
915,23.0,-56.0,13.0
916,21.0,-58.0,12.0
917,21.0,-58.0,12.0
918,20.0,-57.0,11.0
919,20.0,-56.0,10.0
920,20.0,-56.0,10.0
921,20.0,-57.0,10.0
922,20.0,-58.0,10.0
923,20.0,-59.0,10.0
924,20.0,-59.0,9.0
925,20.0,-56.0,9.0
926,21.0,-56.0,9.0
927,21.0,-56.0,9.0
928,22.0,-57.0,9.0
929,22.0,-56.0,10.0
930,23.0,-56.0,11.0
931,23.0,-57.0,11.0
932,24.0,-57.0,12.0
933,24.0,-58.0,12.0
934,24.0,-58.0,12.0
935,24.0,-58.0,12.0
936,24.0,-58.0,12.0
937,24.0,-58.0,12.0
