,ACC_wrist_x,ACC_wrist_y,ACC_wrist_z
121,40.0,49.0,2.0
122,40.0,49.0,2.0
123,40.0,49.0,3.0
124,40.0,48.0,3.0
125,40.0,49.0,3.0
126,40.0,50.0,3.0
127,40.0,49.0,3.0
128,40.0,49.0,2.0
129,41.0,49.0,2.0
130,41.0,49.0,2.0
131,41.0,49.0,3.0
132,40.0,49.0,3.0
133,41.0,49.0,3.0
134,41.0,49.0,3.0
135,41.0,49.0,3.0
136,40.0,49.0,2.0
137,40.0,49.0,3.0
138,40.0,49.0,3.0
139,40.0,49.0,2.0
140,41.0,49.0,3.0
141,41.0,50.0,3.0
142,40.0,49.0,3.0
143,40.0,49.0,3.0
144,40.0,49.0,3.0
145,41.0,49.0,3.0
146,41.0,48.0,3.0
147,41.0,49.0,3.0
148,40.0,49.0,3.0
149,41.0,49.0,3.0
150,41.0,49.0,3.0
151,41.0,49.0,3.0
152,41.0,49.0,3.0
153,41.0,49.0,3.0
154,41.0,49.0,4.0
155,40.0,48.0,3.0
156,40.0,48.0,4.0
157,40.0,48.0,4.0
158,38.0,46.0,4.0
159,38.0,46.0,4.0
160,33.0,40.0,6.0
161,26.0,28.0,8.0
162,26.0,24.0,7.0
163,31.0,18.0,7.0
164,32.0,17.0,6.0
165,34.0,14.0,2.0
166,48.0,10.0,1.0
167,52.0,9.0,-1.0
168,56.0,3.0,-4.0
169,60.0,0.0,-4.0
170,61.0,-8.0,-11.0
171,81.0,-18.0,-7.0
172,81.0,-20.0,-9.0
173,75.0,-30.0,-8.0
174,73.0,-34.0,-6.0
175,65.0,-40.0,-4.0
176,59.0,-48.0,-6.0
177,57.0,-52.0,-4.0
178,51.0,-57.0,0.0
179,48.0,-59.0,0.0
180,46.0,-63.0,2.0
181,42.0,-64.0,4.0
182,38.0,-64.0,4.0
183,31.0,-64.0,4.0
184,30.0,-63.0,5.0
185,32.0,-61.0,8.0
186,36.0,-58.0,10.0
187,35.0,-57.0,10.0
188,33.0,-55.0,10.0
189,31.0,-54.0,10.0
190,29.0,-54.0,11.0
191,28.0,-55.0,12.0
192,28.0,-56.0,12.0
193,27.0,-57.0,12.0
194,27.0,-58.0,13.0
195,27.0,-59.0,14.0
196,27.0,-59.0,14.0
197,27.0,-59.0,14.0
198,25.0,-60.0,14.0
199,24.0,-59.0,14.0
200,22.0,-59.0,13.0
201,21.0,-57.0,12.0
202,21.0,-57.0,12.0
203,21.0,-55.0,12.0
204,21.0,-55.0,12.0
205,21.0,-54.0,12.0
206,21.0,-54.0,11.0
207,21.0,-54.0,11.0
208,22.0,-54.0,11.0
209,23.0,-55.0,11.0
210,23.0,-55.0,11.0
211,24.0,-56.0,10.0
212,24.0,-57.0,10.0
213,25.0,-57.0,10.0
214,26.0,-57.0,11.0
215,27.0,-58.0,11.0
216,25.0,-58.0,10.0
217,24.0,-58.0,10.0
218,26.0,-59.0,11.0
219,29.0,-58.0,12.0
220,32.0,-56.0,14.0
221,28.0,-56.0,15.0
222,27.0,-56.0,18.0
223,27.0,-55.0,21.0
224,27.0,-55.0,23.0
225,24.0,-56.0,23.0
226,22.0,-57.0,22.0
227,22.0,-57.0,21.0
228,20.0,-57.0,18.0
229,20.0,-57.0,17.0
230,20.0,-55.0,14.0
231,20.0,-53.0,12.0
232,20.0,-53.0,12.0
233,20.0,-53.0,13.0
234,20.0,-54.0,13.0
235,20.0,-54.0,15.0
236,21.0,-54.0,16.0
237,22.0,-54.0,17.0
238,21.0,-54.0,21.0
239,14.0,-55.0,23.0
240,10.0,-56.0,21.0
241,16.0,-58.0,18.0
242,20.0,-57.0,19.0
243,22.0,-56.0,19.0
244,21.0,-57.0,18.0
245,18.0,-59.0,18.0
246,18.0,-60.0,18.0
247,18.0,-60.0,18.0
248,19.0,-57.0,16.0
249,19.0,-55.0,16.0
250,20.0,-55.0,15.0
251,22.0,-56.0,14.0
252,23.0,-56.0,14.0
253,24.0,-56.0,13.0
254,24.0,-55.0,12.0
255,25.0,-55.0,12.0
256,25.0,-56.0,10.0
257,25.0,-57.0,10.0
258,25.0,-59.0,9.0
259,26.0,-59.0,8.0
260,26.0,-58.0,8.0
261,26.0,-58.0,8.0
262,27.0,-58.0,8.0
263,27.0,-59.0,8.0
264,27.0,-59.0,6.0
265,27.0,-59.0,6.0
266,27.0,-57.0,5.0
267,27.0,-56.0,5.0
268,27.0,-54.0,5.0
269,27.0,-54.0,5.0
270,26.0,-55.0,4.0
271,24.0,-57.0,4.0
272,24.0,-60.0,3.0
273,25.0,-63.0,3.0
274,25.0,-62.0,4.0
275,25.0,-60.0,4.0
276,25.0,-57.0,6.0
277,26.0,-55.0,7.0
278,24.0,-56.0,8.0
279,23.0,-57.0,8.0
280,22.0,-58.0,8.0
281,23.0,-60.0,8.0
282,23.0,-62.0,8.0
283,24.0,-67.0,7.0
284,26.0,-60.0,8.0
285,27.0,-56.0,10.0
286,29.0,-53.0,13.0
287,28.0,-54.0,12.0
288,24.0,-57.0,11.0
289,22.0,-59.0,10.0
290,22.0,-59.0,11.0
291,22.0,-61.0,11.0
292,22.0,-61.0,11.0
293,21.0,-60.0,11.0
294,21.0,-59.0,12.0
295,20.0,-58.0,12.0
296,19.0,-56.0,12.0
297,19.0,-56.0,12.0
298,18.0,-56.0,12.0
299,19.0,-56.0,13.0
300,19.0,-56.0,13.0
301,18.0,-57.0,14.0
302,18.0,-56.0,15.0
303,18.0,-54.0,17.0
304,17.0,-55.0,20.0
305,17.0,-55.0,19.0
306,18.0,-56.0,18.0
307,20.0,-56.0,20.0
308,23.0,-55.0,22.0
309,25.0,-53.0,21.0
310,24.0,-52.0,20.0
311,22.0,-53.0,18.0
312,21.0,-53.0,18.0
313,24.0,-53.0,17.0
314,29.0,-51.0,21.0
315,30.0,-51.0,23.0
316,30.0,-52.0,23.0
317,28.0,-52.0,22.0
318,26.0,-52.0,22.0
319,26.0,-52.0,23.0
320,27.0,-56.0,23.0
321,28.0,-65.0,24.0
322,26.0,-64.0,22.0
323,25.0,-57.0,18.0
324,25.0,-57.0,17.0
325,25.0,-58.0,16.0
326,24.0,-58.0,14.0
327,23.0,-58.0,13.0
328,21.0,-56.0,11.0
329,20.0,-56.0,11.0
330,19.0,-56.0,10.0
331,18.0,-56.0,9.0
332,19.0,-57.0,10.0
333,19.0,-58.0,10.0
334,20.0,-57.0,10.0
335,20.0,-55.0,10.0
336,20.0,-53.0,11.0
337,20.0,-54.0,11.0
338,20.0,-56.0,11.0
339,21.0,-58.0,11.0
340,21.0,-58.0,12.0
341,22.0,-60.0,12.0
342,23.0,-59.0,12.0
343,24.0,-58.0,13.0
344,24.0,-58.0,13.0
345,24.0,-59.0,13.0
346,24.0,-59.0,13.0
347,24.0,-59.0,13.0
348,24.0,-60.0,13.0
349,24.0,-60.0,13.0
350,24.0,-60.0,13.0
351,24.0,-60.0,13.0
352,24.0,-60.0,13.0
353,23.0,-60.0,12.0
354,23.0,-59.0,12.0
355,23.0,-59.0,12.0
356,23.0,-58.0,12.0
357,22.0,-58.0,11.0
358,21.0,-58.0,11.0
359,21.0,-58.0,10.0
360,21.0,-58.0,10.0
361,21.0,-58.0,10.0
362,21.0,-56.0,10.0
363,21.0,-56.0,10.0
364,21.0,-55.0,11.0
365,21.0,-55.0,11.0
366,21.0,-56.0,11.0
367,22.0,-56.0,11.0
368,23.0,-56.0,11.0
369,23.0,-57.0,11.0
370,23.0,-57.0,11.0
371,24.0,-56.0,11.0
372,24.0,-58.0,10.0
373,24.0,-59.0,10.0
374,24.0,-59.0,10.0
375,24.0,-58.0,11.0
376,25.0,-56.0,11.0
377,24.0,-57.0,12.0
378,23.0,-57.0,12.0
379,22.0,-58.0,13.0
380,22.0,-58.0,14.0
381,22.0,-59.0,15.0
382,20.0,-60.0,15.0
383,19.0,-60.0,15.0
384,19.0,-59.0,14.0
385,19.0,-58.0,13.0
386,20.0,-58.0,12.0
387,21.0,-57.0,12.0
388,21.0,-56.0,11.0
389,23.0,-55.0,11.0
390,23.0,-56.0,11.0
391,23.0,-57.0,11.0
392,23.0,-56.0,12.0
393,23.0,-56.0,12.0
394,23.0,-57.0,12.0
395,23.0,-57.0,12.0
396,23.0,-58.0,13.0
397,23.0,-59.0,13.0
398,22.0,-59.0,13.0
399,21.0,-59.0,14.0
400,21.0,-60.0,15.0
401,20.0,-59.0,16.0
402,19.0,-58.0,16.0
403,18.0,-58.0,15.0
404,18.0,-58.0,14.0
405,18.0,-58.0,14.0
406,19.0,-58.0,13.0
407,20.0,-58.0,13.0
408,20.0,-58.0,13.0
409,20.0,-57.0,14.0
410,20.0,-57.0,15.0
411,20.0,-56.0,16.0
412,20.0,-56.0,17.0
413,20.0,-56.0,18.0
414,20.0,-57.0,18.0
415,20.0,-57.0,18.0
416,21.0,-55.0,17.0
417,21.0,-55.0,17.0
418,21.0,-55.0,17.0
419,22.0,-56.0,16.0
420,22.0,-56.0,16.0
421,22.0,-56.0,17.0
422,21.0,-57.0,17.0
423,21.0,-57.0,17.0
424,21.0,-57.0,17.0
425,21.0,-56.0,17.0
426,21.0,-56.0,16.0
427,21.0,-56.0,15.0
428,21.0,-56.0,15.0
429,22.0,-56.0,14.0
430,22.0,-56.0,14.0
431,22.0,-56.0,15.0
432,22.0,-56.0,15.0
433,22.0,-56.0,16.0
434,22.0,-56.0,16.0
435,22.0,-56.0,16.0
436,22.0,-58.0,16.0
437,23.0,-57.0,17.0
438,23.0,-57.0,16.0
439,23.0,-57.0,15.0
440,23.0,-57.0,15.0
441,23.0,-56.0,14.0
442,23.0,-56.0,13.0
443,23.0,-56.0,13.0
444,23.0,-56.0,12.0
445,23.0,-57.0,12.0
446,22.0,-57.0,12.0
447,22.0,-56.0,11.0
448,23.0,-57.0,11.0
449,23.0,-57.0,12.0
450,23.0,-57.0,11.0
451,23.0,-58.0,12.0
452,23.0,-58.0,13.0
453,23.0,-58.0,13.0
454,22.0,-57.0,13.0
455,22.0,-58.0,14.0
456,22.0,-57.0,13.0
457,22.0,-57.0,13.0
458,22.0,-56.0,14.0
459,22.0,-56.0,13.0
460,22.0,-56.0,12.0
461,23.0,-57.0,12.0
462,23.0,-58.0,12.0
463,24.0,-58.0,12.0
464,23.0,-58.0,11.0
465,23.0,-57.0,11.0
466,22.0,-57.0,11.0
467,22.0,-57.0,11.0
468,22.0,-57.0,11.0
469,21.0,-57.0,12.0
470,21.0,-58.0,12.0
471,22.0,-58.0,13.0
472,22.0,-58.0,13.0
473,21.0,-58.0,13.0
474,22.0,-57.0,14.0
475,22.0,-57.0,14.0
476,22.0,-56.0,14.0
477,23.0,-57.0,13.0
478,23.0,-57.0,13.0
479,24.0,-57.0,13.0
480,24.0,-57.0,13.0
481,24.0,-57.0,13.0
482,24.0,-57.0,13.0
483,24.0,-56.0,13.0
484,23.0,-56.0,13.0
485,23.0,-56.0,12.0
486,23.0,-56.0,12.0
487,23.0,-56.0,12.0
488,23.0,-57.0,12.0
489,23.0,-57.0,12.0
490,23.0,-57.0,12.0
491,23.0,-58.0,13.0
492,22.0,-58.0,13.0
493,22.0,-58.0,13.0
494,22.0,-57.0,14.0
495,22.0,-57.0,14.0
496,21.0,-56.0,14.0
497,21.0,-57.0,13.0
498,21.0,-57.0,13.0
499,22.0,-57.0,13.0
500,23.0,-57.0,13.0
501,23.0,-57.0,13.0
502,23.0,-57.0,13.0
503,23.0,-57.0,12.0
504,23.0,-58.0,12.0
505,22.0,-58.0,12.0
506,22.0,-57.0,13.0
507,21.0,-57.0,12.0
508,21.0,-57.0,12.0
509,21.0,-57.0,13.0
510,22.0,-58.0,13.0
511,22.0,-58.0,13.0
512,21.0,-57.0,13.0
513,21.0,-57.0,13.0
514,21.0,-57.0,13.0
515,21.0,-57.0,12.0
516,21.0,-57.0,12.0
517,21.0,-57.0,12.0
518,21.0,-58.0,12.0
519,22.0,-56.0,13.0
520,22.0,-56.0,13.0
521,22.0,-57.0,13.0
522,22.0,-57.0,13.0
523,23.0,-57.0,13.0
524,23.0,-57.0,13.0
525,23.0,-58.0,13.0
526,22.0,-57.0,13.0
527,23.0,-57.0,13.0
528,22.0,-57.0,13.0
529,22.0,-57.0,13.0
530,22.0,-57.0,13.0
531,22.0,-57.0,13.0
532,22.0,-57.0,13.0
533,22.0,-57.0,13.0
534,23.0,-58.0,13.0
535,23.0,-58.0,13.0
536,23.0,-58.0,13.0
537,22.0,-58.0,13.0
538,22.0,-58.0,13.0
539,21.0,-57.0,13.0
540,21.0,-57.0,13.0
541,22.0,-57.0,12.0
542,22.0,-57.0,12.0
543,22.0,-57.0,13.0
544,22.0,-58.0,13.0
545,22.0,-57.0,13.0
546,22.0,-57.0,13.0
547,22.0,-56.0,13.0
548,22.0,-56.0,14.0
549,23.0,-56.0,14.0
550,23.0,-56.0,13.0
551,23.0,-57.0,13.0
552,23.0,-57.0,13.0
553,24.0,-56.0,13.0
554,23.0,-57.0,14.0
555,22.0,-56.0,13.0
556,22.0,-57.0,13.0
557,22.0,-57.0,13.0
558,22.0,-57.0,13.0
559,22.0,-57.0,13.0
560,22.0,-57.0,13.0
561,22.0,-58.0,13.0
562,22.0,-58.0,13.0
563,22.0,-58.0,13.0
564,22.0,-58.0,13.0
565,22.0,-57.0,13.0
566,23.0,-57.0,14.0
567,22.0,-57.0,14.0
568,23.0,-57.0,14.0
569,23.0,-57.0,14.0
570,23.0,-57.0,13.0
571,23.0,-56.0,13.0
572,23.0,-57.0,13.0
573,23.0,-56.0,13.0
574,24.0,-57.0,13.0
575,23.0,-56.0,13.0
576,23.0,-56.0,13.0
577,23.0,-56.0,13.0
578,23.0,-56.0,13.0
579,23.0,-57.0,13.0
580,22.0,-57.0,13.0
581,22.0,-57.0,13.0
582,22.0,-57.0,14.0
583,22.0,-57.0,14.0
584,22.0,-57.0,14.0
585,22.0,-57.0,14.0
586,22.0,-57.0,14.0
587,22.0,-57.0,14.0
588,22.0,-57.0,14.0
589,23.0,-57.0,13.0
590,23.0,-56.0,13.0
591,23.0,-56.0,13.0
592,23.0,-56.0,13.0
593,23.0,-56.0,13.0
594,23.0,-56.0,13.0
595,23.0,-57.0,13.0
596,23.0,-57.0,13.0
597,23.0,-56.0,13.0
598,23.0,-56.0,14.0
599,22.0,-57.0,14.0
600,22.0,-56.0,14.0
601,23.0,-56.0,14.0
602,23.0,-57.0,14.0
603,22.0,-57.0,14.0
604,23.0,-57.0,15.0
605,23.0,-57.0,15.0
606,22.0,-56.0,15.0
607,22.0,-56.0,14.0
608,23.0,-56.0,14.0
609,23.0,-56.0,14.0
610,23.0,-56.0,14.0
611,23.0,-57.0,14.0
612,23.0,-56.0,13.0
613,23.0,-56.0,13.0
614,23.0,-57.0,13.0
615,23.0,-56.0,14.0
616,23.0,-56.0,14.0
617,23.0,-57.0,14.0
618,22.0,-57.0,14.0
619,22.0,-57.0,14.0
620,22.0,-57.0,14.0
621,22.0,-57.0,14.0
622,22.0,-57.0,14.0
623,22.0,-57.0,14.0
624,22.0,-57.0,14.0
625,22.0,-57.0,13.0
626,22.0,-57.0,13.0
627,22.0,-57.0,13.0
628,22.0,-57.0,13.0
629,22.0,-57.0,13.0
630,22.0,-56.0,13.0
631,23.0,-56.0,13.0
632,22.0,-57.0,13.0
633,23.0,-57.0,14.0
634,23.0,-57.0,14.0
635,22.0,-57.0,14.0
636,22.0,-57.0,14.0
637,22.0,-56.0,14.0
638,23.0,-57.0,14.0
639,23.0,-57.0,14.0
640,22.0,-57.0,14.0
641,22.0,-57.0,14.0
642,22.0,-57.0,14.0
643,22.0,-57.0,13.0
644,22.0,-57.0,14.0
645,22.0,-57.0,13.0
646,22.0,-57.0,13.0
647,22.0,-57.0,13.0
648,22.0,-56.0,14.0
649,22.0,-57.0,13.0
650,22.0,-57.0,13.0
651,22.0,-57.0,14.0
652,22.0,-57.0,14.0
653,22.0,-57.0,14.0
654,22.0,-57.0,14.0
655,22.0,-57.0,14.0
656,22.0,-57.0,15.0
657,23.0,-57.0,15.0
658,22.0,-57.0,14.0
659,22.0,-57.0,14.0
660,22.0,-57.0,14.0
661,22.0,-57.0,14.0
662,22.0,-56.0,14.0
663,22.0,-57.0,13.0
664,22.0,-57.0,13.0
665,22.0,-57.0,13.0
666,22.0,-57.0,13.0
667,22.0,-56.0,13.0
668,21.0,-57.0,13.0
669,21.0,-57.0,13.0
670,22.0,-57.0,14.0
671,22.0,-57.0,14.0
672,22.0,-57.0,14.0
673,22.0,-57.0,14.0
674,22.0,-57.0,13.0
675,22.0,-57.0,13.0
676,22.0,-57.0,13.0
677,22.0,-57.0,14.0
678,22.0,-57.0,13.0
679,22.0,-57.0,14.0
680,22.0,-57.0,14.0
681,22.0,-57.0,14.0
682,22.0,-57.0,14.0
683,22.0,-57.0,13.0
684,22.0,-57.0,14.0
685,22.0,-57.0,13.0
686,22.0,-57.0,13.0
687,22.0,-57.0,13.0
688,23.0,-57.0,13.0
689,23.0,-57.0,13.0
690,23.0,-57.0,14.0
691,22.0,-57.0,13.0
692,22.0,-57.0,14.0
693,22.0,-57.0,14.0
694,23.0,-57.0,13.0
695,22.0,-57.0,13.0
696,22.0,-57.0,14.0
697,23.0,-56.0,14.0
698,23.0,-56.0,14.0
699,23.0,-56.0,14.0
700,24.0,-56.0,14.0
701,24.0,-56.0,14.0
702,24.0,-56.0,14.0
703,24.0,-56.0,14.0
704,24.0,-56.0,14.0
705,23.0,-56.0,14.0
706,24.0,-56.0,13.0
707,23.0,-56.0,13.0
708,23.0,-57.0,13.0
709,23.0,-58.0,13.0
710,22.0,-57.0,13.0
711,22.0,-57.0,13.0
712,21.0,-57.0,14.0
713,22.0,-57.0,14.0
714,22.0,-58.0,14.0
715,22.0,-58.0,14.0
716,21.0,-57.0,14.0
717,22.0,-57.0,13.0
718,22.0,-57.0,14.0
719,22.0,-57.0,13.0
720,22.0,-57.0,14.0
721,23.0,-57.0,14.0
722,23.0,-57.0,13.0
723,23.0,-56.0,13.0
724,23.0,-56.0,13.0
725,24.0,-56.0,13.0
726,23.0,-56.0,14.0
727,23.0,-57.0,13.0
728,23.0,-57.0,13.0
729,23.0,-57.0,13.0
730,22.0,-57.0,13.0
731,21.0,-57.0,14.0
732,21.0,-57.0,14.0
733,21.0,-57.0,14.0
734,21.0,-57.0,14.0
735,22.0,-57.0,14.0
736,22.0,-57.0,14.0
737,22.0,-57.0,14.0
738,22.0,-57.0,14.0
739,22.0,-57.0,14.0
740,22.0,-57.0,14.0
741,22.0,-57.0,13.0
742,22.0,-57.0,13.0
743,22.0,-57.0,13.0
744,22.0,-57.0,13.0
745,22.0,-56.0,13.0
746,22.0,-57.0,13.0
747,22.0,-57.0,14.0
748,22.0,-57.0,14.0
749,22.0,-57.0,14.0
750,22.0,-57.0,14.0
751,22.0,-57.0,14.0
752,22.0,-57.0,14.0
753,22.0,-56.0,14.0
754,21.0,-57.0,14.0
755,22.0,-57.0,14.0
756,22.0,-57.0,13.0
757,22.0,-57.0,13.0
758,21.0,-57.0,13.0
759,22.0,-57.0,13.0
760,22.0,-57.0,13.0
761,22.0,-57.0,13.0
762,22.0,-57.0,13.0
763,22.0,-58.0,13.0
764,22.0,-57.0,13.0
765,22.0,-58.0,14.0
766,22.0,-57.0,13.0
767,22.0,-57.0,13.0
768,22.0,-58.0,13.0
769,22.0,-58.0,13.0
770,21.0,-58.0,13.0
771,21.0,-57.0,13.0
772,20.0,-57.0,13.0
773,20.0,-57.0,13.0
774,20.0,-57.0,13.0
775,21.0,-57.0,13.0
776,21.0,-57.0,13.0
777,21.0,-57.0,13.0
778,22.0,-57.0,13.0
779,22.0,-57.0,14.0
780,22.0,-57.0,14.0
781,22.0,-56.0,14.0
782,22.0,-57.0,14.0
783,22.0,-57.0,15.0
784,22.0,-56.0,15.0
785,23.0,-57.0,15.0
786,22.0,-56.0,15.0
787,22.0,-57.0,14.0
788,22.0,-56.0,14.0
789,22.0,-56.0,14.0
790,22.0,-56.0,13.0
791,22.0,-56.0,13.0
792,22.0,-56.0,13.0
793,22.0,-56.0,12.0
794,22.0,-57.0,12.0
795,22.0,-56.0,12.0
796,21.0,-57.0,13.0
797,21.0,-58.0,13.0
798,22.0,-59.0,14.0
799,21.0,-58.0,16.0
800,21.0,-58.0,16.0
801,21.0,-58.0,16.0
802,21.0,-57.0,16.0
803,21.0,-57.0,14.0
804,22.0,-58.0,13.0
805,21.0,-58.0,13.0
806,21.0,-58.0,12.0
807,21.0,-58.0,12.0
808,21.0,-58.0,12.0
809,21.0,-58.0,13.0
810,21.0,-58.0,14.0
811,20.0,-58.0,16.0
812,20.0,-58.0,15.0
813,20.0,-57.0,15.0
814,21.0,-57.0,15.0
815,21.0,-57.0,14.0
816,21.0,-56.0,14.0
817,21.0,-56.0,13.0
818,21.0,-56.0,13.0
819,21.0,-57.0,13.0
820,22.0,-57.0,13.0
821,22.0,-57.0,13.0
822,22.0,-58.0,13.0
823,21.0,-57.0,14.0
824,21.0,-57.0,14.0
825,20.0,-57.0,14.0
826,21.0,-57.0,14.0
827,21.0,-57.0,14.0
828,22.0,-57.0,14.0
829,22.0,-57.0,14.0
830,22.0,-57.0,14.0
831,22.0,-57.0,14.0
832,22.0,-57.0,14.0
833,22.0,-57.0,14.0
834,22.0,-57.0,15.0
835,22.0,-57.0,15.0
836,23.0,-57.0,15.0
837,23.0,-57.0,15.0
838,22.0,-57.0,15.0
839,21.0,-57.0,15.0
840,22.0,-57.0,15.0
841,22.0,-57.0,14.0
842,22.0,-57.0,14.0
843,22.0,-57.0,14.0
844,22.0,-56.0,14.0
845,23.0,-56.0,14.0
846,23.0,-57.0,13.0
847,24.0,-56.0,13.0
848,23.0,-56.0,13.0
849,24.0,-56.0,12.0
850,23.0,-56.0,12.0
851,23.0,-56.0,12.0
852,24.0,-56.0,12.0
853,23.0,-57.0,12.0
854,23.0,-57.0,12.0
855,22.0,-57.0,12.0
856,22.0,-57.0,13.0
857,23.0,-57.0,13.0
858,22.0,-56.0,13.0
859,21.0,-57.0,13.0
860,21.0,-57.0,13.0
861,22.0,-57.0,12.0
862,22.0,-57.0,12.0
863,22.0,-57.0,12.0
864,23.0,-57.0,12.0
865,23.0,-57.0,12.0
866,23.0,-57.0,12.0
867,23.0,-57.0,12.0
868,23.0,-57.0,13.0
869,23.0,-57.0,13.0
870,22.0,-57.0,14.0
871,22.0,-57.0,14.0
872,21.0,-58.0,15.0
873,21.0,-58.0,15.0
874,21.0,-58.0,14.0
875,21.0,-58.0,14.0
876,21.0,-57.0,13.0
877,22.0,-57.0,13.0
878,22.0,-58.0,12.0
879,23.0,-57.0,12.0
880,22.0,-57.0,12.0
881,22.0,-57.0,12.0
882,23.0,-58.0,12.0
883,23.0,-58.0,13.0
884,22.0,-57.0,14.0
885,22.0,-58.0,15.0
886,21.0,-57.0,15.0
887,22.0,-57.0,15.0
888,22.0,-58.0,15.0
889,23.0,-57.0,14.0
890,23.0,-57.0,14.0
891,23.0,-57.0,14.0
892,23.0,-56.0,13.0
893,23.0,-56.0,13.0
894,23.0,-56.0,13.0
895,23.0,-56.0,13.0
896,23.0,-55.0,14.0
897,23.0,-55.0,14.0
898,23.0,-56.0,14.0
899,24.0,-56.0,14.0
900,24.0,-56.0,14.0
901,24.0,-55.0,15.0
902,24.0,-55.0,15.0
903,23.0,-56.0,15.0
904,23.0,-56.0,15.0
905,24.0,-56.0,14.0
906,24.0,-57.0,14.0
907,23.0,-57.0,15.0
908,23.0,-56.0,14.0
909,23.0,-57.0,14.0
910,23.0,-57.0,13.0
911,22.0,-57.0,13.0
912,22.0,-57.0,13.0
913,21.0,-57.0,12.0
914,21.0,-57.0,12.0
915,21.0,-57.0,12.0
916,21.0,-57.0,12.0
917,21.0,-56.0,12.0
918,21.0,-56.0,12.0
919,21.0,-57.0,12.0
920,22.0,-57.0,12.0
921,23.0,-57.0,13.0
922,23.0,-57.0,13.0
923,23.0,-57.0,13.0
924,23.0,-57.0,14.0
925,24.0,-57.0,14.0
926,25.0,-58.0,15.0
927,24.0,-58.0,15.0
928,24.0,-58.0,15.0
929,23.0,-58.0,14.0
930,23.0,-58.0,14.0
931,23.0,-57.0,13.0
932,22.0,-57.0,12.0
933,22.0,-57.0,12.0
934,22.0,-58.0,11.0
935,21.0,-58.0,11.0
936,21.0,-58.0,11.0
937,21.0,-58.0,11.0
