,TEMP_wrist
294,34.75
295,34.75
296,34.75
297,34.75
298,34.79
299,34.79
300,34.79
301,34.79
302,34.77
303,34.77
304,34.77
305,34.77
306,34.79
307,34.79
308,34.79
309,34.79
310,34.77
311,34.77
312,34.77
313,34.77
314,34.77
315,34.77
316,34.77
317,34.77
318,34.77
319,34.77
320,34.77
321,34.77
322,34.77
323,34.77
324,34.77
325,34.77
326,34.77
327,34.77
328,34.77
329,34.77
330,34.79
331,34.79
332,34.79
333,34.79
334,34.81
335,34.81
336,34.81
337,34.81
338,34.79
339,34.79
340,34.79
341,34.79
342,34.81
343,34.81
344,34.81
345,34.81
346,34.81
347,34.81
348,34.81
349,34.81
350,34.79
351,34.79
352,34.79
353,34.79
354,34.79
355,34.79
356,34.79
357,34.79
358,34.79
359,34.79
360,34.79
361,34.79
362,34.81
363,34.81
364,34.81
365,34.81
366,34.79
367,34.79
368,34.79
369,34.79
370,34.79
371,34.79
372,34.79
373,34.79
374,34.81
375,34.81
376,34.81
377,34.81
378,34.79
379,34.79
380,34.79
381,34.79
382,34.79
383,34.79
384,34.79
385,34.79
386,34.79
387,34.79
388,34.79
389,34.79
390,34.79
391,34.79
392,34.79
393,34.79
394,34.77
395,34.77
396,34.77
397,34.77
398,34.79
399,34.79
400,34.79
401,34.79
402,34.81
403,34.81
404,34.81
405,34.81
406,34.79
407,34.79
408,34.79
409,34.79
410,34.79
411,34.79
412,34.79
413,34.79
414,34.77
415,34.77
416,34.77
417,34.77
418,34.79
419,34.79
420,34.79
421,34.79
422,34.79
423,34.79
424,34.79
425,34.79
426,34.79
427,34.79
428,34.79
429,34.79
430,34.79
431,34.79
432,34.79
433,34.79
434,34.77
435,34.77
436,34.77
437,34.77
438,34.79
439,34.79
440,34.79
441,34.79
442,34.79
443,34.79
444,34.79
445,34.79
446,34.79
447,34.79
448,34.79
449,34.79
450,34.79
451,34.79
452,34.79
453,34.79
454,34.79
455,34.79
456,34.79
457,34.79
458,34.79
459,34.79
460,34.79
461,34.79
462,34.77
463,34.77
464,34.77
465,34.77
466,34.79
467,34.79
468,34.79
469,34.79
470,34.79
471,34.79
472,34.79
473,34.79
474,34.77
475,34.77
476,34.77
477,34.77
478,34.79
479,34.79
480,34.79
481,34.79
482,34.79
483,34.79
484,34.79
485,34.79
486,34.81
487,34.81
488,34.81
489,34.81
490,34.81
491,34.81
492,34.81
493,34.81
494,34.79
495,34.79
496,34.79
497,34.79
498,34.79
499,34.79
500,34.79
501,34.79
502,34.81
503,34.81
504,34.81
505,34.81
506,34.79
507,34.79
508,34.79
509,34.79
510,34.79
511,34.79
512,34.79
513,34.79
514,34.77
515,34.77
516,34.77
517,34.77
518,34.79
519,34.79
520,34.79
521,34.79
522,34.81
523,34.81
524,34.81
525,34.81
526,34.81
527,34.81
528,34.81
529,34.81
530,34.79
531,34.79
532,34.79
533,34.79
534,34.79
535,34.79
536,34.79
537,34.79
538,34.79
539,34.79
540,34.79
541,34.79
542,34.79
543,34.79
544,34.79
545,34.79
546,34.79
547,34.79
548,34.79
549,34.79
550,34.81
551,34.81
552,34.81
553,34.81
554,34.79
555,34.79
556,34.79
557,34.79
558,34.79
559,34.79
560,34.79
561,34.79
562,34.79
563,34.79
564,34.79
565,34.79
566,34.79
567,34.79
568,34.79
569,34.79
570,34.79
571,34.79
572,34.79
573,34.79
574,34.77
575,34.77
576,34.77
577,34.77
578,34.79
579,34.79
580,34.79
581,34.79
582,34.79
583,34.79
584,34.79
585,34.79
586,34.77
587,34.77
588,34.77
589,34.77
590,34.79
591,34.79
592,34.79
593,34.79
594,34.77
595,34.77
596,34.77
597,34.77
598,34.77
599,34.77
600,34.77
601,34.77
602,34.79
603,34.79
604,34.79
605,34.79
606,34.79
607,34.79
608,34.79
609,34.79
610,34.77
611,34.77
612,34.77
613,34.77
614,34.77
615,34.77
616,34.77
617,34.77
618,34.75
619,34.75
620,34.75
621,34.75
622,34.77
623,34.77
624,34.77
625,34.77
626,34.75
627,34.75
628,34.75
629,34.75
630,34.77
631,34.77
632,34.77
633,34.77
634,34.75
635,34.75
636,34.75
637,34.75
638,34.79
639,34.79
640,34.79
641,34.79
642,34.79
643,34.79
644,34.79
645,34.79
646,34.77
647,34.77
648,34.77
649,34.77
650,34.75
651,34.75
652,34.75
653,34.75
654,34.77
655,34.77
656,34.77
657,34.77
658,34.75
659,34.75
660,34.75
661,34.75
662,34.77
663,34.77
664,34.77
665,34.77
666,34.81
667,34.81
668,34.81
669,34.81
670,34.75
671,34.75
672,34.75
673,34.75
674,34.77
675,34.77
676,34.77
677,34.77
678,34.73
679,34.73
680,34.73
681,34.73
682,34.75
683,34.75
684,34.75
685,34.75
686,34.73
687,34.73
688,34.73
689,34.73
690,34.75
691,34.75
692,34.75
693,34.75
694,34.75
695,34.75
696,34.75
697,34.75
698,34.77
699,34.77
700,34.77
701,34.77
702,34.71
703,34.71
704,34.71
705,34.71
706,34.75
707,34.75
708,34.75
709,34.75
710,34.73
711,34.73
712,34.73
713,34.73
714,34.73
715,34.73
716,34.73
717,34.73
718,34.77
719,34.77
720,34.77
721,34.77
722,34.73
723,34.73
724,34.73
725,34.73
726,34.73
727,34.73
728,34.73
729,34.73
730,34.75
731,34.75
732,34.75
733,34.75
734,34.73
735,34.73
736,34.73
737,34.73
738,34.75
739,34.75
740,34.75
741,34.75
742,34.73
743,34.73
744,34.73
745,34.73
746,34.73
747,34.73
748,34.73
749,34.73
750,34.73
751,34.73
752,34.73
753,34.73
754,34.71
755,34.71
756,34.71
757,34.71
758,34.75
759,34.75
760,34.75
761,34.75
762,34.71
763,34.71
764,34.71
765,34.71
766,34.73
767,34.73
768,34.73
769,34.73
770,34.75
771,34.75
772,34.75
773,34.75
774,34.73
775,34.73
776,34.73
777,34.73
778,34.77
779,34.77
780,34.77
781,34.77
782,34.73
783,34.73
784,34.73
785,34.73
786,34.73
787,34.73
788,34.73
789,34.73
790,34.71
791,34.71
792,34.71
793,34.71
794,34.71
795,34.71
796,34.71
797,34.71
798,34.71
799,34.71
800,34.71
801,34.71
802,34.71
803,34.71
804,34.71
805,34.71
806,34.71
807,34.71
808,34.71
809,34.71
810,34.68
811,34.68
812,34.68
813,34.68
814,34.71
815,34.71
816,34.71
817,34.71
818,34.71
819,34.71
820,34.71
821,34.71
822,34.68
823,34.68
824,34.68
825,34.68
826,34.71
827,34.71
828,34.71
829,34.71
830,34.71
831,34.71
832,34.71
833,34.71
834,34.73
835,34.73
836,34.73
837,34.73
838,34.66
839,34.66
840,34.66
841,34.66
842,34.71
843,34.71
844,34.71
845,34.71
846,34.68
847,34.68
848,34.68
849,34.68
850,34.71
851,34.71
852,34.71
853,34.71
854,34.68
855,34.68
856,34.68
857,34.68
858,34.68
859,34.68
860,34.68
861,34.68
862,34.68
863,34.68
864,34.68
865,34.68
866,34.68
867,34.68
868,34.68
869,34.68
870,34.66
871,34.66
872,34.66
873,34.66
874,34.71
875,34.71
876,34.71
877,34.71
878,34.68
879,34.68
880,34.68
881,34.68
882,34.68
883,34.68
884,34.68
885,34.68
886,34.68
887,34.68
888,34.68
889,34.68
890,34.68
891,34.68
892,34.68
893,34.68
894,34.68
895,34.68
896,34.68
897,34.68
898,34.71
899,34.71
900,34.71
901,34.71
902,34.66
903,34.66
904,34.66
905,34.66
906,34.68
907,34.68
908,34.68
909,34.68
910,34.68
911,34.68
912,34.68
913,34.68
914,34.68
915,34.68
916,34.68
917,34.68
918,34.71
919,34.71
920,34.71
921,34.71
922,34.68
923,34.68
924,34.68
925,34.68
926,34.66
927,34.66
928,34.66
929,34.66
930,34.66
931,34.66
932,34.66
933,34.66
934,34.66
935,34.66
936,34.66
937,34.66
938,34.68
939,34.68
940,34.68
941,34.68
942,34.71
943,34.71
944,34.71
945,34.71
946,34.71
947,34.71
948,34.71
949,34.71
950,34.68
951,34.68
952,34.68
953,34.68
954,34.71
955,34.71
956,34.71
957,34.71
958,34.66
959,34.66
960,34.66
961,34.66
962,34.68
963,34.68
964,34.68
965,34.68
966,34.68
967,34.68
968,34.68
969,34.68
970,34.68
971,34.68
972,34.68
973,34.68
974,34.66
975,34.66
976,34.66
977,34.66
978,34.68
979,34.68
980,34.68
981,34.68
982,34.66
983,34.66
984,34.66
985,34.66
986,34.68
987,34.68
988,34.68
989,34.68
990,34.66
991,34.66
992,34.66
993,34.66
994,34.71
995,34.71
996,34.71
997,34.71
998,34.66
999,34.66
1000,34.66
1001,34.66
1002,34.66
1003,34.66
1004,34.66
1005,34.66
1006,34.71
1007,34.71
1008,34.71
1009,34.71
1010,34.66
1011,34.66
1012,34.66
1013,34.66
1014,34.65
1015,34.65
1016,34.65
1017,34.65
1018,34.68
1019,34.68
1020,34.68
1021,34.68
1022,34.68
1023,34.68
1024,34.68
1025,34.68
1026,34.68
1027,34.68
1028,34.68
1029,34.68
1030,34.66
1031,34.66
1032,34.66
1033,34.66
1034,34.68
1035,34.68
1036,34.68
1037,34.68
1038,34.66
1039,34.66
1040,34.66
1041,34.66
1042,34.68
1043,34.68
1044,34.68
1045,34.68
1046,34.66
1047,34.66
1048,34.66
1049,34.66
1050,34.66
1051,34.66
1052,34.66
1053,34.66
1054,34.66
1055,34.66
1056,34.66
1057,34.66
1058,34.66
1059,34.66
1060,34.66
1061,34.66
1062,34.68
1063,34.68
1064,34.68
1065,34.68
1066,34.68
1067,34.68
1068,34.68
1069,34.68
1070,34.66
1071,34.66
1072,34.66
1073,34.66
1074,34.66
1075,34.66
1076,34.66
1077,34.66
1078,34.66
1079,34.66
1080,34.66
1081,34.66
1082,34.66
1083,34.66
1084,34.66
1085,34.66
1086,34.66
1087,34.66
1088,34.66
1089,34.66
1090,34.66
1091,34.66
1092,34.66
1093,34.66
1094,34.68
1095,34.68
1096,34.68
1097,34.68
1098,34.68
1099,34.68
1100,34.68
1101,34.68
1102,34.68
1103,34.68
1104,34.68
1105,34.68
1106,34.66
1107,34.66
1108,34.66
1109,34.66
1110,34.68
1111,34.68
1112,34.68
1113,34.68
1114,34.68
1115,34.68
1116,34.68
1117,34.68
1118,34.66
1119,34.66
1120,34.66
1121,34.66
1122,34.71
1123,34.71
1124,34.71
1125,34.71
1126,34.68
1127,34.68
1128,34.68
1129,34.68
1130,34.68
1131,34.68
1132,34.68
1133,34.68
1134,34.71
1135,34.71
1136,34.71
1137,34.71
1138,34.68
1139,34.68
1140,34.68
1141,34.68
1142,34.71
1143,34.71
1144,34.71
1145,34.71
1146,34.68
1147,34.68
1148,34.68
1149,34.68
1150,34.68
1151,34.68
1152,34.68
1153,34.68
1154,34.68
1155,34.68
1156,34.68
1157,34.68
1158,34.66
1159,34.66
1160,34.66
1161,34.66
1162,34.68
1163,34.68
1164,34.68
1165,34.68
1166,34.66
1167,34.66
1168,34.66
1169,34.66
1170,34.68
1171,34.68
1172,34.68
1173,34.68
1174,34.68
1175,34.68
1176,34.68
1177,34.68
1178,34.68
1179,34.68
1180,34.68
1181,34.68
1182,34.71
1183,34.71
1184,34.71
1185,34.71
1186,34.68
1187,34.68
1188,34.68
1189,34.68
1190,34.68
1191,34.68
1192,34.68
1193,34.68
1194,34.68
1195,34.68
1196,34.68
1197,34.68
1198,34.68
1199,34.68
1200,34.68
1201,34.68
1202,34.71
1203,34.71
1204,34.71
1205,34.71
1206,34.66
1207,34.66
1208,34.66
1209,34.66
1210,34.68
1211,34.68
1212,34.68
1213,34.68
1214,34.66
1215,34.66
1216,34.66
1217,34.66
1218,34.68
1219,34.68
1220,34.68
1221,34.68
1222,34.71
1223,34.71
1224,34.71
1225,34.71
1226,34.68
1227,34.68
1228,34.68
1229,34.68
1230,34.68
1231,34.68
1232,34.68
1233,34.68
1234,34.71
1235,34.71
1236,34.71
1237,34.71
1238,34.71
1239,34.71
1240,34.71
1241,34.71
1242,34.68
1243,34.68
1244,34.68
1245,34.68
1246,34.71
1247,34.71
1248,34.71
1249,34.71
1250,34.71
1251,34.71
1252,34.71
1253,34.71
1254,34.71
1255,34.71
1256,34.71
1257,34.71
1258,34.71
1259,34.71
1260,34.71
1261,34.71
1262,34.71
1263,34.71
1264,34.71
1265,34.71
1266,34.71
1267,34.71
1268,34.71
1269,34.71
1270,34.71
1271,34.71
1272,34.71
1273,34.71
1274,34.68
1275,34.68
1276,34.68
1277,34.68
1278,34.71
1279,34.71
1280,34.71
1281,34.71
1282,34.71
1283,34.71
1284,34.71
1285,34.71
1286,34.71
1287,34.71
1288,34.71
1289,34.71
1290,34.68
1291,34.68
1292,34.68
1293,34.68
1294,34.71
1295,34.71
1296,34.71
1297,34.71
1298,34.71
1299,34.71
1300,34.71
1301,34.71
1302,34.71
1303,34.71
1304,34.71
1305,34.71
1306,34.68
1307,34.68
1308,34.68
1309,34.68
1310,34.68
1311,34.68
1312,34.68
1313,34.68
1314,34.71
1315,34.71
1316,34.71
1317,34.71
1318,34.71
1319,34.71
1320,34.71
1321,34.71
1322,34.73
1323,34.73
1324,34.73
1325,34.73
1326,34.73
1327,34.73
1328,34.73
1329,34.73
1330,34.73
1331,34.73
1332,34.73
1333,34.73
1334,34.73
1335,34.73
1336,34.73
1337,34.73
1338,34.75
1339,34.75
1340,34.75
1341,34.75
1342,34.71
1343,34.71
1344,34.71
1345,34.71
1346,34.71
1347,34.71
1348,34.71
1349,34.71
1350,34.73
1351,34.73
1352,34.73
1353,34.73
1354,34.71
1355,34.71
1356,34.71
1357,34.71
1358,34.73
1359,34.73
1360,34.73
1361,34.73
1362,34.71
1363,34.71
1364,34.71
1365,34.71
1366,34.71
1367,34.71
1368,34.71
1369,34.71
1370,34.73
1371,34.73
1372,34.73
1373,34.73
1374,34.73
1375,34.73
1376,34.73
1377,34.73
1378,34.73
1379,34.73
1380,34.73
1381,34.73
1382,34.73
1383,34.73
1384,34.73
1385,34.73
1386,34.73
1387,34.73
1388,34.73
1389,34.73
1390,34.73
1391,34.73
1392,34.73
1393,34.73
1394,34.73
1395,34.73
1396,34.73
1397,34.73
1398,34.75
1399,34.75
1400,34.75
1401,34.75
1402,34.75
1403,34.75
1404,34.75
1405,34.75
1406,34.71
1407,34.71
1408,34.71
1409,34.71
1410,34.75
1411,34.75
1412,34.75
1413,34.75
1414,34.73
1415,34.73
1416,34.73
1417,34.73
1418,34.75
1419,34.75
1420,34.75
1421,34.75
1422,34.77
1423,34.77
1424,34.77
1425,34.77
1426,34.77
1427,34.77
1428,34.77
1429,34.77
1430,34.77
1431,34.77
1432,34.77
1433,34.77
1434,34.77
1435,34.77
1436,34.77
1437,34.77
1438,34.73
1439,34.73
1440,34.73
1441,34.73
1442,34.75
1443,34.75
1444,34.75
1445,34.75
1446,34.77
1447,34.77
1448,34.77
1449,34.77
1450,34.75
1451,34.75
1452,34.75
1453,34.75
1454,34.75
1455,34.75
1456,34.75
1457,34.75
1458,34.73
1459,34.73
1460,34.73
1461,34.73
1462,34.73
1463,34.73
1464,34.73
1465,34.73
1466,34.73
1467,34.73
1468,34.73
1469,34.73
1470,34.75
1471,34.75
1472,34.75
1473,34.75
1474,34.75
1475,34.75
1476,34.75
1477,34.75
1478,34.73
1479,34.73
1480,34.73
1481,34.73
1482,34.75
1483,34.75
1484,34.75
1485,34.75
1486,34.75
1487,34.75
1488,34.75
1489,34.75
1490,34.73
1491,34.73
1492,34.73
1493,34.73
1494,34.75
1495,34.75
1496,34.75
1497,34.75
1498,34.75
1499,34.75
1500,34.75
1501,34.75
1502,34.75
1503,34.75
1504,34.75
1505,34.75
1506,34.77
1507,34.77
1508,34.77
1509,34.77
1510,34.73
1511,34.73
1512,34.73
1513,34.73
1514,34.75
1515,34.75
1516,34.75
1517,34.75
1518,34.77
1519,34.77
1520,34.77
1521,34.77
1522,34.75
1523,34.75
1524,34.75
1525,34.75
1526,34.77
1527,34.77
1528,34.77
1529,34.77
1530,34.75
1531,34.75
1532,34.75
1533,34.75
1534,34.77
1535,34.77
1536,34.77
1537,34.77
1538,34.77
1539,34.77
1540,34.77
1541,34.77
1542,34.79
1543,34.79
1544,34.79
1545,34.79
1546,34.79
1547,34.79
1548,34.79
1549,34.79
1550,34.79
1551,34.79
1552,34.79
1553,34.79
1554,34.79
1555,34.79
1556,34.79
1557,34.79
1558,34.83
1559,34.83
1560,34.83
1561,34.83
1562,34.79
1563,34.79
1564,34.79
1565,34.79
1566,34.81
1567,34.81
1568,34.81
1569,34.81
1570,34.79
1571,34.79
1572,34.79
1573,34.79
1574,34.79
1575,34.79
1576,34.79
1577,34.79
1578,34.81
1579,34.81
1580,34.81
1581,34.81
1582,34.79
1583,34.79
1584,34.79
1585,34.79
1586,34.79
1587,34.79
1588,34.79
1589,34.79
1590,34.83
1591,34.83
1592,34.83
1593,34.83
1594,34.83
1595,34.83
1596,34.83
1597,34.83
1598,34.81
1599,34.81
1600,34.81
1601,34.81
1602,34.81
1603,34.81
1604,34.81
1605,34.81
1606,34.81
1607,34.81
1608,34.81
1609,34.81
1610,34.83
1611,34.83
1612,34.83
1613,34.83
1614,34.83
1615,34.83
1616,34.83
1617,34.83
1618,34.79
1619,34.79
1620,34.79
1621,34.79
1622,34.81
1623,34.81
1624,34.81
1625,34.81
1626,34.81
1627,34.81
1628,34.81
1629,34.81
1630,34.83
1631,34.83
1632,34.83
1633,34.83
1634,34.79
1635,34.79
1636,34.79
1637,34.79
1638,34.79
1639,34.79
1640,34.79
1641,34.79
1642,34.81
1643,34.81
1644,34.81
1645,34.81
1646,34.81
1647,34.81
1648,34.81
1649,34.81
1650,34.81
1651,34.81
1652,34.81
1653,34.81
1654,34.81
1655,34.81
1656,34.81
1657,34.81
1658,34.81
1659,34.81
1660,34.81
1661,34.81
1662,34.79
1663,34.79
1664,34.79
1665,34.79
1666,34.79
1667,34.79
1668,34.79
1669,34.79
1670,34.79
1671,34.79
1672,34.79
1673,34.79
1674,34.81
1675,34.81
1676,34.81
1677,34.81
1678,34.83
1679,34.83
1680,34.83
1681,34.83
1682,34.81
1683,34.81
1684,34.81
1685,34.81
1686,34.83
1687,34.83
1688,34.83
1689,34.83
1690,34.83
1691,34.83
1692,34.83
1693,34.83
1694,34.81
1695,34.81
1696,34.81
1697,34.81
1698,34.83
1699,34.83
1700,34.83
1701,34.83
1702,34.81
1703,34.81
1704,34.81
1705,34.81
1706,34.81
1707,34.81
1708,34.81
1709,34.81
1710,34.81
1711,34.81
1712,34.81
1713,34.81
1714,34.79
1715,34.79
1716,34.79
1717,34.79
1718,34.83
1719,34.83
1720,34.83
1721,34.83
1722,34.83
1723,34.83
1724,34.83
1725,34.83
1726,34.83
1727,34.83
1728,34.83
1729,34.83
1730,34.81
1731,34.81
1732,34.81
1733,34.81
1734,34.81
1735,34.81
1736,34.81
1737,34.81
1738,34.81
1739,34.81
1740,34.81
1741,34.81
1742,34.79
1743,34.79
1744,34.79
1745,34.79
1746,34.79
1747,34.79
1748,34.79
1749,34.79
1750,34.79
1751,34.79
1752,34.79
1753,34.79
1754,34.81
1755,34.81
1756,34.81
1757,34.81
1758,34.83
1759,34.83
1760,34.83
1761,34.83
1762,34.81
1763,34.81
1764,34.81
1765,34.81
1766,34.83
1767,34.83
1768,34.83
1769,34.83
1770,34.81
1771,34.81
1772,34.81
1773,34.81
1774,34.81
1775,34.81
1776,34.81
1777,34.81
1778,34.79
1779,34.79
1780,34.79
1781,34.79
1782,34.81
1783,34.81
1784,34.81
1785,34.81
1786,34.81
1787,34.81
1788,34.81
1789,34.81
1790,34.81
1791,34.81
1792,34.81
1793,34.81
1794,34.81
1795,34.81
1796,34.81
1797,34.81
1798,34.79
1799,34.79
1800,34.79
1801,34.79
1802,34.77
1803,34.77
1804,34.77
1805,34.77
1806,34.81
1807,34.81
1808,34.81
1809,34.81
1810,34.81
1811,34.81
1812,34.81
1813,34.81
1814,34.81
1815,34.81
1816,34.81
1817,34.81
1818,34.81
1819,34.81
1820,34.81
1821,34.81
1822,34.81
1823,34.81
1824,34.81
1825,34.81
1826,34.81
1827,34.81
1828,34.81
1829,34.81
1830,34.81
1831,34.81
1832,34.81
1833,34.81
1834,34.83
1835,34.83
1836,34.83
1837,34.83
1838,34.81
1839,34.81
1840,34.81
1841,34.81
1842,34.81
1843,34.81
1844,34.81
1845,34.81
1846,34.81
1847,34.81
1848,34.81
1849,34.81
1850,34.81
1851,34.81
1852,34.81
1853,34.81
1854,34.81
1855,34.81
1856,34.81
1857,34.81
1858,34.83
1859,34.83
1860,34.83
1861,34.83
1862,34.81
1863,34.81
1864,34.81
1865,34.81
1866,34.83
1867,34.83
1868,34.83
1869,34.83
1870,34.83
1871,34.83
1872,34.83
1873,34.83
1874,34.84
1875,34.84
1876,34.84
1877,34.84
1878,34.83
1879,34.83
1880,34.83
1881,34.83
1882,34.84
1883,34.84
1884,34.84
1885,34.84
1886,34.83
1887,34.83
1888,34.83
1889,34.83
1890,34.83
1891,34.83
1892,34.83
1893,34.83
1894,34.83
1895,34.83
1896,34.83
1897,34.83
1898,34.84
1899,34.84
1900,34.84
1901,34.84
1902,34.83
1903,34.83
1904,34.83
1905,34.83
1906,34.83
1907,34.83
1908,34.83
1909,34.83
1910,34.84
1911,34.84
1912,34.84
1913,34.84
1914,34.84
1915,34.84
1916,34.84
1917,34.84
1918,34.84
1919,34.84
1920,34.84
1921,34.84
1922,34.87
1923,34.87
1924,34.87
1925,34.87
1926,34.84
1927,34.84
1928,34.84
1929,34.84
1930,34.87
1931,34.87
1932,34.87
1933,34.87
1934,34.84
1935,34.84
1936,34.84
1937,34.84
1938,34.87
1939,34.87
1940,34.87
1941,34.87
1942,34.87
1943,34.87
1944,34.87
1945,34.87
1946,34.84
1947,34.84
1948,34.84
1949,34.84
1950,34.84
1951,34.84
1952,34.84
1953,34.84
1954,34.83
1955,34.83
1956,34.83
1957,34.83
1958,34.84
1959,34.84
1960,34.84
1961,34.84
1962,34.84
1963,34.84
1964,34.84
1965,34.84
1966,34.84
1967,34.84
1968,34.84
1969,34.84
1970,34.87
1971,34.87
1972,34.87
1973,34.87
1974,34.83
1975,34.83
1976,34.83
1977,34.83
1978,34.87
1979,34.87
1980,34.87
1981,34.87
1982,34.87
1983,34.87
1984,34.87
1985,34.87
1986,34.87
1987,34.87
1988,34.87
1989,34.87
1990,34.87
1991,34.87
1992,34.87
1993,34.87
1994,34.87
1995,34.87
1996,34.87
1997,34.87
1998,34.87
1999,34.87
2000,34.87
2001,34.87
2002,34.87
2003,34.87
2004,34.87
2005,34.87
2006,34.89
2007,34.89
2008,34.89
2009,34.89
2010,34.84
2011,34.84
2012,34.84
2013,34.84
2014,34.84
2015,34.84
2016,34.84
2017,34.84
2018,34.87
2019,34.87
2020,34.87
2021,34.87
2022,34.89
2023,34.89
2024,34.89
2025,34.89
2026,34.84
2027,34.84
2028,34.84
2029,34.84
2030,34.84
2031,34.84
2032,34.84
2033,34.84
2034,34.87
2035,34.87
2036,34.87
2037,34.87
2038,34.89
2039,34.89
2040,34.89
2041,34.89
2042,34.89
2043,34.89
2044,34.89
2045,34.89
2046,34.87
2047,34.87
2048,34.87
2049,34.87
2050,34.89
2051,34.89
2052,34.89
2053,34.89
2054,34.87
2055,34.87
2056,34.87
2057,34.87
2058,34.89
2059,34.89
2060,34.89
2061,34.89
2062,34.89
2063,34.89
2064,34.89
2065,34.89
2066,34.87
2067,34.87
2068,34.87
2069,34.87
2070,34.87
2071,34.87
2072,34.87
2073,34.87
2074,34.89
2075,34.89
2076,34.89
2077,34.89
2078,34.84
2079,34.84
2080,34.84
2081,34.84
2082,34.87
2083,34.87
2084,34.87
2085,34.87
2086,34.87
2087,34.87
2088,34.87
2089,34.87
2090,34.89
2091,34.89
2092,34.89
2093,34.89
2094,34.87
2095,34.87
2096,34.87
2097,34.87
2098,34.87
2099,34.87
2100,34.87
2101,34.87
2102,34.87
2103,34.87
2104,34.87
2105,34.87
2106,34.84
2107,34.84
2108,34.84
2109,34.84
2110,34.87
2111,34.87
2112,34.87
2113,34.87
2114,34.87
2115,34.87
2116,34.87
2117,34.87
2118,34.87
2119,34.87
2120,34.87
2121,34.87
2122,34.87
2123,34.87
2124,34.87
2125,34.87
2126,34.84
2127,34.84
2128,34.84
2129,34.84
2130,34.89
2131,34.89
2132,34.89
2133,34.89
2134,34.89
2135,34.89
2136,34.89
2137,34.89
2138,34.89
2139,34.89
