,EDA_wrist
718,3.416104
719,3.410988
720,3.402035
721,3.393083
722,3.382851
723,3.358551
724,3.349599
725,3.353436
726,3.350878
727,3.341925
728,3.321462
729,3.293325
730,3.276699
731,3.274141
732,3.263909
733,3.265188
734,3.256236
735,3.248562
736,3.243446
737,3.233215
738,3.228099
739,3.220425
740,3.212752
741,3.206357
742,3.199962
743,3.193568
744,3.184615
745,3.176941
746,3.160315
747,3.167989
748,3.155199
749,3.148804
750,3.144968
751,3.136015
752,3.133457
753,3.128341
754,3.125783
755,3.123226
756,3.11811
757,3.112994
758,3.111715
759,3.114273
760,3.109157
761,3.101484
762,3.098926
763,3.09381
764,3.083578
765,3.075905
766,3.068231
767,3.060557
768,3.051605
769,3.055442
770,3.046489
771,3.051605
772,3.038815
773,3.036258
774,3.038815
775,3.043931
776,3.032421
777,3.059278
778,3.077184
779,3.083578
780,3.111715
781,3.120668
782,3.127063
783,3.128341
784,3.121947
785,3.130899
786,3.134736
787,3.161594
788,3.16671
789,3.17822
790,3.180778
791,3.182057
792,3.182057
793,3.156478
794,3.148804
795,3.141131
796,3.130899
797,3.120668
798,3.098926
799,3.064394
800,3.041373
801,3.02091
802,3.011957
803,3.011957
804,3.017073
805,3.006842
806,3.0094
807,3.000447
808,2.991494
809,2.983821
810,2.990216
811,3.015794
812,3.059278
813,3.110436
814,3.165431
815,3.216588
816,3.267746
817,3.285651
818,3.293325
819,3.288209
820,3.271583
821,3.240888
822,3.203799
823,3.17822
824,3.156478
825,3.136015
826,3.10532
827,3.073347
828,3.055442
829,3.040094
830,3.036258
831,3.031142
832,3.024747
833,3.018352
834,3.014515
835,3.011957
836,3.000447
837,2.992773
838,2.978705
839,2.971031
840,2.97652
841,2.96501
842,2.957336
843,2.948384
844,2.939431
845,2.925363
846,2.925363
847,2.920247
848,2.911294
849,2.898505
850,2.884436
851,2.876763
852,2.866531
853,2.871647
854,2.8806
855,2.8806
856,2.858858
857,2.871647
858,2.872926
859,2.871647
860,2.865252
861,2.8563
862,2.852463
863,2.86781
864,2.872926
865,2.894668
866,2.907457
867,2.907457
868,2.917689
869,2.91641
870,2.925363
871,2.920247
872,2.917689
873,2.915131
874,2.902342
875,2.897226
876,2.876763
877,2.870368
878,2.852463
879,2.838394
880,2.821768
881,2.803863
882,2.796189
883,2.784679
884,2.79491
885,2.801305
886,2.8077
887,2.796189
888,2.779563
889,2.774447
890,2.774447
891,2.788516
892,2.787237
893,2.792352
894,2.840952
895,2.936873
896,3.008494
897,3.036631
898,3.055815
899,3.095462
900,3.132551
901,3.151736
902,3.155573
903,3.169641
904,3.183709
905,3.215683
906,3.269398
907,3.320556
908,3.406245
909,3.491935
910,3.59004
911,3.719213
912,3.886755
913,4.06197
914,4.248843
915,4.363948
916,4.448358
917,4.505911
918,4.505821
919,4.458499
920,4.407342
921,4.320374
922,4.238521
923,4.164342
924,4.099116
925,4.04668
926,4.007032
927,3.977617
928,3.946922
929,3.931665
930,3.915039
931,3.916318
932,3.911202
933,3.879228
934,3.844697
935,3.799934
936,3.782028
937,3.839581
938,3.943175
939,4.091533
940,4.214312
941,4.317906
942,4.380574
943,4.443243
944,4.481611
945,4.596626
946,4.729636
947,4.843462
948,4.920198
949,4.948335
950,4.95473
951,4.936284
952,4.880011
953,4.778974
954,4.65108
955,4.52958
956,4.415754
957,4.333163
958,4.258985
959,4.201432
960,4.13109
961,4.091443
962,4.077374
963,4.109348
964,4.250032
965,4.458499
966,4.638831
967,4.734752
968,4.780794
969,4.806372
970,4.801257
971,4.770562
972,4.684873
973,4.544189
974,4.443152
975,4.338279
976,4.253869
977,4.170737
978,4.11958
979,4.062027
980,4.023659
981,3.990406
982,3.959712
983,3.970033
984,3.932944
985,3.907365
986,3.879228
987,3.830628
988,3.81656
989,3.790981
990,3.760286
991,3.729592
992,3.718081
993,3.688666
994,3.680992
995,3.69506
996,3.748776
997,3.837023
998,3.922712
999,3.984102
1000,4.02247
1001,4.042933
1002,4.042933
1003,4.031423
1004,3.999449
1005,3.952128
1006,3.907365
1007,3.860044
1008,3.82807
1009,3.796097
1010,3.770518
1011,3.752613
1012,3.727034
1013,3.718081
1014,3.697618
1015,3.692502
1016,3.65925
1017,3.669482
1018,3.655413
1019,3.625997
1020,3.608092
1021,3.591466
1022,3.587629
1023,3.583792
1024,3.590187
1025,3.594024
1026,3.597861
1027,3.609371
1028,3.604255
1029,3.608092
1030,3.599139
1031,3.592745
1032,3.583792
1033,3.594024
1034,3.609371
1035,3.628555
1036,3.649018
1037,3.567166
1038,3.522403
1039,3.52624
1040,3.518566
1041,3.572282
1042,3.652855
1043,3.729592
1044,3.771797
1045,3.788423
1046,3.790981
1047,3.799934
1048,3.815281
1049,3.826792
1050,3.852371
1051,3.877949
1052,3.897133
1053,3.911202
1054,3.916318
1055,3.922712
1056,3.918875
1057,3.916318
1058,3.944454
1059,4.045491
1060,4.230938
1061,4.441964
1062,4.585205
1063,4.723241
1064,4.782073
1065,4.78463
1066,4.787188
1067,4.757772
1068,4.702778
1069,4.628599
1070,4.553142
1071,4.493031
1072,4.426526
1073,4.383042
1074,4.343395
1075,4.322932
1076,4.290958
1077,4.2641
1078,4.232127
1079,4.2398
1080,4.285842
1081,4.353626
1082,4.422689
1083,4.463615
1084,4.489194
1085,4.495589
1086,4.491752
1087,4.466173
1088,4.446989
1089,4.4342
1090,4.432921
1091,4.438036
1092,4.436758
1093,4.425247
1094,4.39711
1095,4.3856
1096,4.331884
1097,4.310142
1098,4.269216
1099,4.241079
1100,4.214221
1101,4.188643
1102,4.172016
1103,4.148995
1104,4.143879
1105,4.128532
1106,4.125974
1107,4.128532
1108,4.133648
1109,4.146437
1110,4.165622
1111,4.178411
1112,4.174574
1113,4.180969
1114,4.165622
1115,4.150274
1116,4.134927
1117,4.114464
1118,4.100395
1119,4.083769
1120,4.068422
1121,4.050517
1122,4.050517
1123,4.041564
1124,4.036448
1125,4.028775
1126,4.013427
1127,4.01087
1128,4.000638
1129,3.990406
1130,3.981454
1131,3.968664
1132,3.977707
1133,3.975149
1134,3.971312
1135,3.989217
1136,4.035259
1137,4.111996
1138,4.190012
1139,4.265469
1140,4.306396
1141,4.330695
1142,4.326859
1143,4.334532
1144,4.306396
1145,4.284653
1146,4.245006
1147,4.207917
1148,4.172106
1149,4.138854
1150,4.117112
1151,4.092812
1152,4.077465
1153,4.051886
1154,4.04677
1155,4.031423
1156,4.021191
1157,4.01096
1158,4.002007
1159,3.993054
1160,3.985381
1161,3.976428
1162,3.964917
1163,3.961081
1164,3.94957
1165,3.954686
1166,3.943175
1167,3.945733
1168,3.927828
1169,3.931665
1170,3.923991
1171,3.920154
1172,3.91376
1173,3.903528
1174,3.90097
1175,3.888181
1176,3.877949
1177,3.880507
1178,3.883065
1179,3.880507
1180,3.879228
1181,3.871555
1182,3.867718
1183,3.862602
1184,3.851091
1185,3.845976
1186,3.830628
1187,3.835744
1188,3.821676
1189,3.822955
1190,3.815281
1191,3.810165
1192,3.807607
1193,3.798655
1194,3.798655
1195,3.793539
1196,3.793539
1197,3.775634
1198,3.778192
1199,3.770518
1200,3.765402
1201,3.761565
1202,3.759007
1203,3.75645
1204,3.751334
1205,3.747497
1206,3.738544
1207,3.734708
1208,3.723197
1209,3.728313
1210,3.716802
1211,3.71936
1212,3.712965
1213,3.714244
1214,3.71936
1215,3.725755
1216,3.755171
1217,3.801213
1218,3.861323
1219,3.929107
1220,4.008401
1221,4.092812
1222,4.164433
1223,4.207917
1224,4.210474
1225,4.206638
1226,4.172106
1227,4.118391
1228,4.080022
1229,4.051886
1230,4.003286
1231,3.980265
1232,3.961081
1233,3.940618
1234,3.921433
1235,3.912481
1236,3.893296
1237,3.866439
1238,3.834465
1239,3.805049
1240,3.785865
1241,3.773076
1242,3.776913
1243,3.755171
1244,3.747497
1245,3.733429
1246,3.728313
1247,3.727034
1248,3.761565
1249,3.825513
1250,3.893296
1251,3.970033
1252,4.023749
1253,4.072349
1254,4.122228
1255,4.170827
1256,4.177222
1257,4.197685
1258,4.192569
1259,4.200243
1260,4.182338
1261,4.160596
1262,4.165711
1263,4.19129
1264,4.241169
1265,4.280817
1266,4.303838
1267,4.305117
1268,4.298722
1269,4.28849
1270,4.296164
1271,4.317906
1272,4.362669
1273,4.407432
1274,4.464984
1275,4.508379
1276,4.51861
1277,4.512215
1278,4.480242
1279,4.44571
1280,4.402226
1281,4.3613
1282,4.330606
1283,4.298632
1284,4.282005
1285,4.307584
1286,4.406063
1287,4.544189
1288,4.678478
1289,4.770562
1290,4.801257
1291,4.811488
1292,4.812767
1293,4.793583
1294,4.738588
1295,4.670805
1296,4.597905
1297,4.546747
1298,4.493031
1299,4.452105
1300,4.406063
1301,4.374089
1302,4.340837
1303,4.322932
1304,4.298632
1305,4.275611
1306,4.253869
1307,4.22829
1308,4.216779
1309,4.202711
1310,4.188643
1311,4.172016
1312,4.161785
1313,4.145158
1314,4.137485
1315,4.11958
1316,4.109348
1317,4.088885
1318,4.086327
1319,4.083769
1320,4.07098
1321,4.060748
1322,4.049238
1323,4.037727
1324,4.024938
1325,4.015985
1326,4.008311
1327,4.003196
1328,3.987848
1329,3.977617
1330,3.963548
1331,3.976428
1332,3.968754
1333,3.957244
1334,3.950849
1335,3.948291
1336,3.922712
1337,3.926549
1338,3.922712
1339,3.91376
1340,3.908644
1341,3.904807
1342,3.899691
1343,3.893296
1344,3.88946
1345,3.874112
1346,3.880507
1347,3.884344
1348,3.880507
1349,3.884344
1350,3.886902
1351,3.879228
1352,3.877949
1353,3.875391
1354,3.870275
1355,3.870275
1356,3.860044
1357,3.853649
1358,3.845976
1359,3.842139
1360,3.833186
1361,3.826792
1362,3.81656
1363,3.81656
1364,3.810165
1365,3.801213
1366,3.799934
1367,3.796097
1368,3.79226
1369,3.783307
1370,3.78075
1371,3.773076
1372,3.769239
1373,3.752613
1374,3.765402
1375,3.762844
1376,3.75645
1377,3.752613
1378,3.746218
1379,3.747497
1380,3.74366
1381,3.741102
1382,3.741102
1383,3.757729
1384,3.770518
1385,3.797376
1386,3.805049
1387,3.821676
1388,3.81656
1389,3.825513
1390,3.819118
1391,3.812723
1392,3.799934
1393,3.788423
1394,3.778192
1395,3.764123
1396,3.762844
1397,3.747497
1398,3.742381
1399,3.734708
1400,3.727034
1401,3.721918
1402,3.716802
1403,3.712965
1404,3.702734
1405,3.702734
1406,3.689945
1407,3.69506
1408,3.684829
1409,3.678434
1410,3.675876
1411,3.672039
1412,3.666924
1413,3.65925
1414,3.65925
1415,3.654134
1416,3.636229
1417,3.640066
1418,3.643903
1419,3.638787
1420,3.637508
1421,3.633671
1422,3.631113
1423,3.625997
1424,3.62344
1425,3.620882
1426,3.611929
1427,3.615766
1428,3.604255
1429,3.605534
1430,3.599139
1431,3.604255
1432,3.599139
1433,3.596582
1434,3.592745
1435,3.585071
1436,3.587629
1437,3.582513
1438,3.578676
1439,3.568445
1440,3.569724
1441,3.56205
1442,3.565887
1443,3.558213
1444,3.555655
1445,3.55054
1446,3.549261
1447,3.549261
1448,3.545424
1449,3.541587
1450,3.528798
1451,3.522403
1452,3.51345
1453,3.516008
1454,3.509614
1455,3.512171
1456,3.504498
1457,3.50194
1458,3.500661
1459,3.499382
1460,3.492987
1461,3.487871
1462,3.486593
1463,3.482756
1464,3.481477
1465,3.473803
1466,3.472524
1467,3.482609
1468,3.480051
1469,3.476214
1470,3.473656
1471,3.46854
1472,3.460867
1473,3.465982
1474,3.472377
1475,3.476214
1476,3.467262
1477,3.463425
1478,3.474935
1479,3.524814
1480,3.682124
1481,3.920008
1482,4.097781
1483,4.296164
1484,4.453474
1485,4.587763
1486,4.787188
1487,4.962403
1488,4.969537
1489,5.153705
1490,5.336594
1491,5.409493
1492,5.359614
1493,5.337873
1494,5.446583
1495,5.52204
1496,5.589193
1497,5.636514
1498,5.622446
1499,5.585356
1500,5.440835
1501,5.269457
1502,5.075058
1503,4.934374
1504,4.818621
1505,4.699679
1506,4.610154
1507,4.537254
1508,4.474586
1509,4.437496
1510,4.399668
1511,4.371531
1512,4.324211
1513,4.301189
1514,4.267937
1515,4.2398
1516,4.20399
1517,4.186085
1518,4.160506
1519,4.143879
1520,4.124695
1521,4.105511
1522,4.088885
1523,4.073537
1524,4.063306
1525,4.040285
1526,4.039006
1527,4.01087
1528,4.007032
1529,3.996801
1530,3.991685
1531,3.991685
1532,3.985291
1533,3.982733
1534,3.975059
1535,3.977617
1536,3.964827
1537,3.971312
1538,3.953407
1539,3.957244
1540,3.939339
1541,3.939339
1542,3.93806
1543,3.940618
1544,3.94957
1545,3.955965
1546,3.959802
1547,3.955965
1548,3.950849
1549,3.932944
1550,3.930386
1551,3.920154
1552,3.907365
1553,3.890739
1554,3.881786
1555,3.867718
1556,3.861323
1557,3.862602
1558,3.867718
1559,3.863881
1560,3.750055
1561,3.71936
1562,3.706571
1563,3.721918
1564,3.755171
1565,3.770518
1566,3.851091
1567,3.907365
1568,4.021191
1569,4.166991
1570,4.170827
1571,4.187454
1572,4.122228
1573,4.147807
1574,4.127343
1575,4.122228
1576,4.077465
1577,4.044212
1578,4.012239
1579,4.128622
1580,4.342206
1581,4.395922
1582,4.440684
1583,4.480332
1584,4.516052
1585,4.590231
1586,4.67592
1587,4.705336
1588,4.565931
1589,4.248753
1590,3.903438
1591,3.833186
1592,3.834465
1593,4.016075
1594,4.175943
1595,4.514863
1596,4.623483
1597,4.720683
1598,4.949614
1599,4.982867
1600,4.954189
1601,4.867221
1602,4.812227
1603,4.777695
1604,4.708632
1605,4.67538
1606,4.625501
1607,4.576901
1608,4.543648
1609,4.507838
1610,4.486096
1611,4.477143
1612,4.449007
1613,4.436758
1614,4.422689
1615,4.39711
1616,4.383042
1617,4.391994
1618,4.446989
1619,4.533957
1620,4.626041
1621,4.706615
1622,4.756494
1623,4.79742
1624,4.796141
1625,4.779514
1626,4.718125
1627,4.682315
1628,4.629878
1629,4.582557
1630,4.541631
1631,4.5071
1632,4.478963
1633,4.448268
1634,4.427805
1635,4.406063
1636,4.390716
1637,4.367695
1638,4.365137
1639,4.351068
1640,4.345953
1641,4.334442
1642,4.324211
1643,4.320374
1644,4.310142
1645,4.308863
1646,4.308863
1647,4.321653
1648,4.315258
1649,4.32549
1650,4.319095
1651,4.322932
1652,4.315258
1653,4.307584
1654,4.299911
1655,4.298632
1656,4.2884
1657,4.331884
1658,4.391994
1659,4.449547
1660,4.517331
1661,4.549304
1662,4.571047
1663,4.569768
1664,4.555699
1665,4.531399
1666,4.503263
1667,4.472568
1668,4.443152
1669,4.416295
1670,4.384321
1671,4.376647
1672,4.353626
1673,4.340837
1674,4.324211
1675,4.319095
1676,4.306305
1677,4.296074
1678,4.292237
1679,4.279448
1680,4.271774
1681,4.258985
1682,4.253869
1683,4.243637
1684,4.248753
1685,4.267937
1686,4.315258
1687,4.371531
1688,4.429084
1689,4.481521
1690,4.505821
1691,4.513494
1692,4.501984
1693,4.490473
1694,4.459779
1695,4.435479
1696,4.404784
1697,4.381763
1698,4.3613
1699,4.342116
1700,4.326768
1701,4.3127
1702,4.296074
1703,4.287121
1704,4.27689
1705,4.267937
1706,4.256426
1707,4.251311
1708,4.246195
1709,4.237242
1710,4.233406
1711,4.230848
1712,4.225732
1713,4.218058
1714,4.210384
1715,4.206548
1716,4.205269
1717,4.198874
1718,4.197595
1719,4.193758
1720,4.187364
1721,4.183527
1722,4.17969
1723,4.172016
1724,4.163064
1725,4.15539
1726,4.152832
1727,4.151553
1728,4.141322
1729,4.138764
1730,4.133648
1731,4.134927
1732,4.127253
1733,4.123416
1734,4.1183
1735,4.109348
1736,4.083769
1737,4.091443
1738,4.090164
1739,4.090164
1740,4.086327
1741,4.078653
1742,4.078653
1743,4.072258
1744,4.068422
1745,4.063306
1746,4.056911
1747,4.049238
1748,4.045401
1749,4.042843
1750,4.040285
1751,4.045401
1752,4.037727
1753,4.035169
1754,4.027495
1755,4.064585
1756,4.110627
1757,4.173295
1758,4.229569
1759,4.287121
1760,4.324211
1761,4.344674
1762,4.354905
1763,4.34979
1764,4.330606
1765,4.299911
1766,4.275611
1767,4.246195
1768,4.224453
1769,4.202711
1770,4.196316
1771,4.188643
1772,4.184806
1773,4.186085
1774,4.182248
1775,4.189921
1776,4.195037
1777,4.223174
1778,4.261542
1779,4.308863
1780,4.334442
1781,4.358742
1782,4.366416
1783,4.365137
1784,4.3613
1785,4.339558
1786,4.32549
1787,4.297353
1788,4.279448
1789,4.257706
1790,4.242358
1791,4.224453
1792,4.2155
1793,4.202711
1794,4.184806
1795,4.182248
1796,4.16818
1797,4.159227
1798,4.141322
1799,4.142601
1800,4.129811
1801,4.115743
1802,4.099116
1803,4.072258
1804,4.047959
1805,4.068422
1806,4.054353
1807,4.051795
1808,4.036448
1809,4.023659
1810,4.017264
1811,4.013427
1812,4.003196
1813,3.991685
1814,3.991685
1815,3.986569
1816,3.959712
1817,3.976428
1818,3.966196
1819,3.966196
1820,3.957244
1821,3.952128
1822,3.943175
1823,3.936781
1824,3.927828
1825,3.929107
1826,3.922712
1827,3.91376
1828,3.909923
1829,3.902249
1830,3.899691
1831,3.880507
1832,3.883065
1833,3.870275
1834,3.87667
1835,3.871555
1836,3.87667
1837,3.875391
1838,3.875391
1839,3.893296
1840,3.90097
1841,3.917597
1842,3.92527
1843,3.943175
1844,3.943175
1845,3.948291
1846,3.93806
1847,3.952128
1848,3.961081
1849,3.977707
1850,3.989217
1851,3.996891
1852,4.004565
1853,4.004565
1854,4.005844
1855,3.995612
1856,3.993054
1857,3.977707
1858,3.981544
1859,3.978986
1860,3.981544
1861,3.980265
1862,3.975149
1863,3.978986
1864,3.97387
1865,3.968754
1866,3.961081
1867,3.961081
1868,3.945733
1869,3.947012
1870,3.936781
1871,3.932944
1872,3.926549
