,EDA_wrist
402,6.159487
403,6.156929
404,6.146695
405,6.122389
406,6.080174
407,6.084012
408,6.077615
409,6.066102
410,6.054589
411,6.030283
412,6.076336
413,6.072498
414,6.05203
415,6.045634
416,5.985509
417,5.957366
418,5.912592
419,5.917709
420,5.936898
421,6.031562
422,6.068661
423,6.179955
424,6.187631
425,6.177397
426,6.168442
427,6.150533
428,6.145416
429,6.13774
430,6.131344
431,6.135181
432,6.153091
433,6.167163
434,6.171
435,6.186352
436,6.174839
437,6.202982
438,6.195306
439,6.192748
440,6.18891
441,6.162046
442,6.183793
443,6.202982
444,6.204261
445,6.210658
446,6.211936
447,6.220891
448,6.224729
449,6.261827
450,6.30916
451,6.366726
452,6.39487
453,6.375681
454,6.365447
455,6.361609
456,6.374402
457,6.316835
458,6.237522
459,6.22345
460,6.113434
461,6.043076
462,6.008536
463,6.005977
464,6.007257
465,6.01749
466,6.011094
467,6.078895
468,6.016211
469,5.962483
470,5.950969
471,5.961204
472,5.869097
473,5.870377
474,5.904916
475,6.020049
476,6.073778
477,6.081453
478,6.055868
479,6.037959
480,5.939456
481,5.903637
482,5.88061
483,5.875494
484,5.879332
485,5.88189
486,5.838395
487,5.857584
488,5.851188
489,5.860143
490,5.851188
491,5.970158
492,6.054589
493,5.994464
494,5.966321
495,5.936898
496,5.924105
497,5.912592
498,5.913871
499,5.959924
500,5.910033
501,5.88061
502,5.861422
503,5.851188
504,5.844791
505,5.844791
506,5.840954
507,5.834558
508,5.820486
509,5.825603
510,5.807693
511,5.808972
512,5.797459
513,5.794901
514,5.785946
515,5.771874
516,5.771874
517,5.768036
518,5.768036
519,5.764199
520,5.770595
521,5.768036
522,5.773153
523,5.782108
524,5.77955
525,5.783388
526,5.769316
527,5.770595
528,5.762919
529,5.762919
530,5.746289
531,5.743731
532,5.750127
533,5.792342
534,5.83072
535,5.894682
536,5.929222
537,5.927943
538,5.944573
539,5.935618
540,5.940735
541,5.939456
542,5.948411
543,5.939456
544,5.938177
545,5.936898
546,5.930501
547,5.924105
548,5.913871
549,5.920268
550,5.91643
551,5.921546
552,5.910033
553,5.91515
554,5.902358
555,5.904916
556,5.893403
557,5.893403
558,5.888286
559,5.879332
560,5.88061
561,5.876773
562,5.874214
563,5.862701
564,5.86398
565,5.855026
566,5.820486
567,5.842233
568,5.838395
569,5.835837
570,5.821765
571,5.83072
572,5.828161
573,5.828161
574,5.817927
575,5.816648
576,5.810252
577,5.820486
578,5.814089
579,5.811531
580,5.806414
581,5.792342
582,5.798738
583,5.79618
584,5.797459
585,5.794901
586,5.793622
587,5.783388
588,5.787225
589,5.789784
590,5.782108
591,5.778271
592,5.76164
593,5.769316
594,5.766757
595,5.766757
596,5.759082
597,5.766757
598,5.755244
599,5.76164
600,5.757802
601,5.769316
602,5.776991
603,5.77955
604,5.782108
605,5.77955
606,5.776991
607,5.765478
608,5.766757
609,5.755244
610,5.756523
611,5.762919
612,5.743731
613,5.706633
614,5.576149
615,5.52242
616,5.490439
617,5.494277
618,5.482763
619,5.480205
620,5.464854
621,5.467412
622,5.466133
623,5.459737
624,5.463891
625,5.44982
626,5.452378
627,5.435748
628,5.43191
629,5.421676
630,5.424234
631,5.408883
632,5.406325
633,5.401208
634,5.385857
635,5.384578
636,5.383298
637,5.394812
638,5.39737
639,5.419117
640,5.429351
641,5.463891
642,5.474125
643,5.500989
644,5.512503
645,5.531692
646,5.507386
647,5.518899
648,5.536808
649,5.632752
650,5.66985
651,5.683922
652,5.686481
653,5.705669
654,5.708228
655,5.705669
656,5.682643
657,5.60205
658,5.567511
659,5.596933
660,5.593095
661,5.595654
662,5.567511
663,5.581582
664,5.599492
665,5.604609
666,5.590537
667,5.587978
668,5.579024
669,5.563673
670,5.55088
671,5.535529
672,5.526575
673,5.540646
674,5.544484
675,5.536808
676,5.548322
677,5.51762
678,5.511223
679,5.51634
680,5.51762
681,5.529133
682,5.495872
683,5.481801
684,5.485639
685,5.498431
686,5.522737
687,5.673688
688,5.745327
689,5.747885
690,5.625077
691,5.635311
692,5.705669
693,5.732534
694,5.673688
695,5.6545
696,5.651941
697,5.646824
698,5.637869
699,5.645545
700,5.660896
701,5.645545
702,5.644266
703,5.645545
704,5.646824
705,5.628914
706,5.623797
707,5.61996
708,5.613564
709,5.607167
710,5.607167
711,5.596933
712,5.582861
713,5.575186
714,5.572628
715,5.576465
716,5.562394
717,5.559835
718,5.543205
719,5.544484
720,5.539367
721,5.540646
722,5.53425
723,5.526575
724,5.51762
725,5.526575
726,5.493314
727,5.503548
728,5.508665
729,5.503548
730,5.507386
731,5.497152
732,5.49971
733,5.497152
734,5.49971
735,5.486917
736,5.497152
737,5.490756
738,5.488197
739,5.490756
740,5.485639
741,5.495872
742,5.481801
743,5.485639
744,5.484359
745,5.480521
746,5.471567
747,5.477963
748,5.474125
749,5.474125
750,5.471567
751,5.463891
752,5.467729
753,5.458774
754,5.463891
755,5.462612
756,5.462612
757,5.452378
758,5.458774
759,5.456215
760,5.454937
761,5.452378
762,5.444702
763,5.445982
764,5.440865
765,5.44982
766,5.442144
767,5.442144
768,5.429351
769,5.430631
770,5.43191
771,5.429351
772,5.430631
773,5.424234
774,5.428072
775,5.421676
776,5.424234
777,5.422955
778,5.422955
779,5.406325
780,5.416559
781,5.412721
782,5.412721
783,5.408883
784,5.408883
785,5.407604
786,5.407604
787,5.407604
788,5.399929
789,5.410162
790,5.394812
791,5.403766
792,5.393532
793,5.403766
794,5.399929
795,5.392253
796,5.393532
797,5.394812
798,5.393532
799,5.385857
800,5.388415
801,5.374343
802,5.392253
803,5.375623
804,5.37946
805,5.367947
806,5.350038
807,5.367947
808,5.365389
809,5.375623
810,5.369226
811,5.370506
812,5.355155
813,5.366668
814,5.357713
815,5.369226
816,5.360272
817,5.369226
818,5.36411
819,5.365389
820,5.369226
821,5.36283
822,5.360272
823,5.352596
824,5.357713
825,5.353876
826,5.356434
827,5.348759
828,5.351317
829,5.343641
830,5.348759
831,5.347479
832,5.3462
833,5.333407
834,5.335966
835,5.341083
836,5.338524
837,5.335966
838,5.337245
839,5.334687
840,5.333407
841,5.339804
842,5.334687
843,5.320615
844,5.323174
845,5.324453
846,5.323174
847,5.323174
848,5.318057
849,5.325732
850,5.314219
851,5.314219
852,5.310381
853,5.321894
854,5.324453
855,5.332128
856,5.330849
857,5.338524
858,5.341083
859,5.339804
860,5.338524
861,5.337245
862,5.334687
863,5.334687
864,5.333407
865,5.32957
866,5.327011
867,5.31294
868,5.324453
869,5.310381
870,5.316777
871,5.301426
872,5.302705
873,5.297588
874,5.298868
875,5.29503
876,5.300147
877,5.303985
878,5.286075
879,5.292471
880,5.287354
881,5.288634
882,5.287354
883,5.287354
884,5.280958
885,5.283517
886,5.250256
887,5.277121
888,5.268166
889,5.272004
890,5.269445
891,5.272004
892,5.272004
893,5.280958
894,5.274562
895,5.273283
896,5.270724
897,5.270724
898,5.268166
899,5.266886
900,5.259211
901,5.270724
902,5.274562
903,5.282238
904,5.287354
905,5.284796
906,5.286075
907,5.278399
908,5.279679
909,5.268166
910,5.275841
911,5.259211
912,5.270724
913,5.278399
914,5.280958
915,5.289913
916,5.301426
917,5.309102
918,5.314219
919,5.315498
920,5.316777
921,5.314219
922,5.297588
923,5.305264
924,5.293751
925,5.302705
926,5.291192
927,5.289913
928,5.287354
929,5.300147
930,5.29503
931,5.305264
932,5.298868
933,5.289913
934,5.291192
935,5.287354
936,5.284796
937,5.277121
938,5.282238
939,5.274562
940,5.274562
941,5.277121
942,5.274562
943,5.268166
944,5.264328
945,5.275841
946,5.273283
947,5.270724
948,5.270724
949,5.268166
950,5.266886
951,5.264328
952,5.264328
953,5.26049
954,5.252815
955,5.248977
956,5.248977
957,5.250256
958,5.24258
959,5.247698
960,5.24258
961,5.251535
962,5.238743
963,5.241302
964,5.22595
965,5.237463
966,5.204203
967,5.228509
968,5.224671
969,5.22595
970,5.22723
971,5.224671
972,5.229788
973,5.229788
974,5.234905
975,5.228509
976,5.234905
977,5.224671
978,5.237463
979,5.22723
980,5.237463
981,5.24386
982,5.231067
983,5.232347
984,5.232347
985,5.232347
986,5.228509
987,5.22595
988,5.213158
989,5.223392
990,5.218275
991,5.231067
992,5.223392
993,5.236185
994,5.22723
995,5.233626
996,5.232347
997,5.241302
998,5.233626
999,5.228509
1000,5.222113
1001,5.228509
1002,5.229788
1003,5.228509
1004,5.224671
1005,5.22595
1006,5.223392
1007,5.219554
1008,5.214437
1009,5.214437
1010,5.206761
1011,5.206761
1012,5.205482
1013,5.196527
1014,5.202924
1015,5.206761
1016,5.238743
1017,5.164546
1018,5.064764
1019,5.005919
1020,4.999523
1021,4.963704
1022,4.961145
1023,4.955381
1024,4.93875
1025,4.920841
1026,4.925958
1027,4.923399
1028,4.924679
1029,4.925958
1030,4.915724
1031,4.915724
1032,4.909328
1033,4.914444
1034,4.910607
1035,4.908048
1036,4.899094
1037,4.899094
1038,4.88758
1039,4.88758
1040,4.885022
1041,4.88758
1042,4.873508
1043,4.865833
1044,4.868392
1045,4.87223
1046,4.836411
1047,4.849203
1048,4.844086
1049,4.842806
1050,4.840248
1051,4.838969
1052,4.844086
1053,4.841527
1054,4.835131
1055,4.840248
1056,4.845365
1057,4.845365
1058,4.846644
1059,4.842806
1060,4.838969
1061,4.841527
1062,4.833852
1063,4.827456
1064,4.817222
1065,4.810825
1066,4.809546
1067,4.808267
1068,4.800591
1069,4.808267
1070,4.798033
1071,4.798033
1072,4.792916
1073,4.80187
1074,4.783961
1075,4.791636
1076,4.782682
1077,4.790357
1078,4.783961
1079,4.782682
1080,4.780123
1081,4.778844
1082,4.778844
1083,4.777565
1084,4.778844
1085,4.771169
1086,4.772448
1087,4.759655
1088,4.769889
1089,4.762214
1090,4.764772
1091,4.760934
1092,4.764772
1093,4.76861
1094,4.766051
1095,4.769889
1096,4.767331
1097,4.764772
1098,4.755817
1099,4.759655
1100,4.754538
1101,4.7507
1102,4.749421
1103,4.744304
1104,4.736629
1105,4.739187
1106,4.737908
1107,4.740467
1108,4.730232
1109,4.73407
1110,4.728953
1111,4.730232
1112,4.728953
1113,4.73535
1114,4.728953
1115,4.725115
1116,4.721278
1117,4.723836
1118,4.722557
1119,4.714881
1120,4.709764
1121,4.711044
1122,4.712323
1123,4.708485
1124,4.712323
1125,4.702089
1126,4.684179
1127,4.700809
1128,4.699531
1129,4.696972
1130,4.696972
1131,4.688017
1132,4.684179
1133,4.691855
1134,4.684179
1135,4.684179
1136,4.672666
1137,4.685459
1138,4.6829
1139,4.676504
1140,4.679062
1141,4.676504
1142,4.668828
1143,4.675225
1144,4.671387
1145,4.671387
1146,4.668828
1147,4.663712
1148,4.66627
1149,4.658594
1150,4.661153
1151,4.650919
1152,4.661153
1153,4.658594
1154,4.654757
1155,4.654757
1156,4.653477
1157,4.652198
1158,4.645802
1159,4.647081
1160,4.640685
1161,4.652198
1162,4.641964
1163,4.643243
1164,4.627892
1165,4.643243
1166,4.638126
1167,4.636847
1168,4.636847
1169,4.639406
1170,4.636847
1171,4.63173
1172,4.635568
1173,4.627892
1174,4.63173
1175,4.622776
1176,4.630451
1177,4.63173
1178,4.627892
1179,4.625334
1180,4.626613
1181,4.630451
1182,4.618937
1183,4.622776
1184,4.616379
1185,4.622776
1186,4.612541
1187,4.616379
1188,4.608704
1189,4.59847
1190,4.59719
1191,4.590794
1192,4.585677
1193,4.584398
1194,4.590794
1195,4.585677
1196,4.588235
1197,4.576722
1198,4.590794
1199,4.583118
1200,4.590794
1201,4.583118
1202,4.59719
1203,4.59719
1204,4.601028
1205,4.601028
1206,4.572885
1207,4.588235
1208,4.583118
1209,4.593352
1210,4.58056
1211,4.584398
1212,4.579281
1213,4.585677
1214,4.575443
1215,4.575443
1216,4.583118
1217,4.578001
1218,4.579281
1219,4.574164
1220,4.579281
1221,4.576722
1222,4.578001
1223,4.576722
1224,4.578001
1225,4.578001
1226,4.578001
1227,4.579281
1228,4.575443
1229,4.58056
1230,4.572885
1231,4.58056
1232,4.575443
1233,4.576722
1234,4.570326
1235,4.570326
1236,4.565209
1237,4.572885
1238,4.567768
1239,4.566488
1240,4.558813
1241,4.562651
1242,4.553696
1243,4.560092
1244,4.560092
1245,4.554975
1246,4.558813
1247,4.558813
1248,4.557534
1249,4.551137
1250,4.552416
1251,4.54602
1252,4.543462
1253,4.543462
1254,4.549858
1255,4.543462
1256,4.547299
1257,4.548579
1258,4.544741
1259,4.544741
1260,4.543462
1261,4.542182
1262,4.539624
1263,4.533228
1264,4.538345
1265,4.543462
1266,4.531949
1267,4.534507
1268,4.531949
1269,4.542182
1270,4.530669
1271,4.534507
1272,4.531949
1273,4.537066
1274,4.514039
1275,4.52939
1276,4.525552
1277,4.531949
1278,4.526832
1279,4.524273
1280,4.522994
1281,4.522994
1282,4.522994
1283,4.516597
1284,4.519156
1285,4.507643
1286,4.497409
1287,4.503805
1288,4.510201
1289,4.507643
1290,4.51276
1291,4.510201
1292,4.510201
1293,4.510201
1294,4.507643
1295,4.506363
1296,4.498688
1297,4.508922
1298,4.49613
1299,4.501246
1300,4.49485
1301,4.505084
1302,4.492292
1303,4.497409
1304,4.491013
1305,4.497409
1306,4.493571
1307,4.489733
1308,4.491013
1309,4.485896
1310,4.488454
1311,4.482058
1312,4.487175
1313,4.483337
1314,4.491013
1315,4.488454
1316,4.484616
1317,4.489733
1318,4.560092
1319,4.584398
1320,4.561371
1321,4.557534
1322,4.560092
1323,4.589515
1324,4.613821
1325,4.645802
1326,4.658594
1327,4.671387
1328,4.672666
1329,4.696972
1330,4.703368
1331,4.709764
1332,4.716161
1333,4.730232
1334,4.731512
1335,4.737908
1336,4.740467
1337,4.740467
1338,4.744304
1339,4.745584
1340,4.740467
1341,4.748142
1342,4.748142
1343,4.745584
1344,4.75198
1345,4.748142
1346,4.759655
1347,4.75198
1348,4.758376
1349,4.754538
1350,4.766051
1351,4.758376
1352,4.763493
1353,4.763493
1354,4.764772
1355,4.767331
1356,4.763493
1357,4.767331
1358,4.764772
1359,4.769889
1360,4.764772
1361,4.777565
1362,4.76861
1363,4.775006
1364,4.773727
1365,4.80187
1366,4.769889
1367,4.791636
1368,4.792916
1369,4.792916
1370,4.796753
1371,4.790357
1372,4.795474
1373,4.78524
1374,4.80187
1375,4.794195
1376,4.800591
1377,4.794195
1378,4.805708
1379,4.812105
1380,4.817222
1381,4.81978
1382,4.823618
1383,4.858158
1384,4.883743
1385,4.899094
1386,4.87223
1387,4.882463
1388,4.879905
1389,4.893977
1390,4.885022
1391,4.890139
1392,4.885022
1393,4.893977
1394,4.891418
1395,4.883743
1396,4.892697
1397,4.892697
1398,4.892697
1399,4.886301
1400,4.892697
1401,4.88758
1402,4.899094
1403,4.897814
1404,4.896535
1405,4.895256
1406,4.88886
1407,4.896535
1408,4.897814
1409,4.897814
1410,4.899094
1411,4.899094
1412,4.893977
1413,4.90549
1414,4.904211
1415,4.90549
1416,4.90549
1417,4.904211
1418,4.908048
1419,4.908048
1420,4.908048
1421,4.909328
1422,4.910607
1423,4.909328
1424,4.911886
1425,4.908048
1426,4.910607
1427,4.908048
1428,4.909328
1429,4.914444
1430,4.913166
1431,4.909328
1432,4.911886
1433,4.918283
1434,4.915724
1435,4.913166
1436,4.915724
1437,4.915724
1438,4.910607
1439,4.906769
1440,4.915724
1441,4.914444
1442,4.915724
1443,4.917003
1444,4.910607
1445,4.917003
1446,4.883743
1447,4.911886
1448,4.90549
1449,4.915724
1450,4.902931
1451,4.913166
1452,4.913166
1453,4.919562
1454,4.917003
1455,4.919562
1456,4.92212
1457,4.92212
1458,4.925958
1459,4.920841
1460,4.924679
1461,4.918283
1462,4.925958
1463,4.920841
1464,4.924679
1465,4.920841
1466,4.925958
1467,4.924679
1468,4.928516
1469,4.929796
1470,4.931075
1471,4.931075
1472,4.919562
1473,4.932354
1474,4.932354
1475,4.93875
1476,4.941309
1477,4.943867
1478,4.942588
1479,4.948985
1480,4.952822
1481,4.961777
1482,4.960498
1483,4.960498
1484,4.965615
1485,4.979686
1486,4.969452
1487,4.980966
1488,4.980966
1489,4.974569
1490,4.978407
1491,4.983524
1492,4.979686
1493,4.975849
1494,4.975849
1495,4.979686
1496,4.983524
1497,4.978407
1498,4.986083
1499,4.975849
1500,4.978407
1501,4.968173
1502,4.97329
1503,4.960498
1504,4.972011
1505,4.964335
1506,4.975849
1507,4.974569
1508,4.977128
1509,4.986083
1510,4.983524
1511,4.983524
1512,4.978407
1513,4.986083
1514,4.977128
1515,4.980966
1516,4.968173
1517,4.983524
1518,4.972011
1519,4.977128
1520,4.966894
1521,4.978407
1522,4.974569
1523,4.972011
1524,4.972011
1525,4.974569
1526,4.945147
1527,4.950264
1528,4.965615
1529,4.960498
1530,4.966894
1531,4.960498
1532,4.965615
1533,4.95666
1534,4.969452
1535,4.977128
1536,4.974569
1537,4.979686
1538,4.969452
1539,4.977128
1540,4.969452
1541,4.974569
1542,4.970732
1543,4.974569
1544,4.968173
1545,4.979686
1546,4.980966
1547,4.978407
1548,4.978407
1549,4.974569
1550,4.978407
1551,4.977128
1552,4.975849
1553,4.972011
1554,4.974569
1555,4.970732
1556,4.974569
1557,4.97329
1558,4.974569
1559,4.969452
1560,4.966894
1561,4.968173
1562,4.969452
1563,4.972011
1564,4.975849
1565,4.977128
1566,4.975849
1567,4.975849
1568,4.978407
1569,4.975849
1570,4.972011
1571,4.968173
1572,4.972011
1573,4.982245
1574,4.974569
1575,4.978407
1576,4.97329
1577,4.982245
1578,4.978407
1579,4.980966
1580,4.982245
1581,4.982245
1582,4.97329
1583,4.983524
1584,4.982245
1585,4.982245
1586,4.979686
1587,4.977128
1588,4.984804
1589,4.996317
1590,4.992479
1591,4.933633
1592,4.937471
1593,4.92212
1594,4.918283
1595,4.906769
1596,4.910607
1597,4.902931
1598,4.906769
1599,4.90549
1600,4.906769
1601,4.899094
1602,4.911886
1603,4.909328
1604,4.893977
1605,4.906769
1606,4.868392
1607,4.896535
1608,4.895256
1609,4.909328
1610,4.906769
1611,4.908048
1612,4.911886
1613,4.920841
1614,4.911886
1615,4.902931
1616,4.908048
1617,4.90549
1618,4.901652
1619,4.901652
1620,4.901652
1621,4.900373
1622,4.897814
1623,4.899094
1624,4.899094
1625,4.892697
1626,4.895256
1627,4.891418
1628,4.896535
1629,4.891418
1630,4.895256
1631,4.882463
1632,4.895256
1633,4.901652
1634,4.893977
1635,4.895256
1636,4.896535
1637,4.893977
1638,4.893977
1639,4.895256
1640,4.890139
1641,4.90549
1642,4.891418
1643,4.893977
1644,4.886301
1645,4.895256
1646,4.878625
1647,4.892697
1648,4.886301
1649,4.899094
1650,4.896535
1651,4.893977
1652,4.892697
1653,4.893977
1654,4.892697
1655,4.88758
1656,4.892697
1657,4.885022
1658,4.890139
1659,4.874788
1660,4.885022
1661,4.885022
1662,4.882463
1663,4.878625
1664,4.869671
1665,4.877347
1666,4.874788
1667,4.893977
1668,4.901652
1669,4.901652
1670,4.893977
1671,4.900373
1672,4.892697
1673,4.897814
1674,4.892697
1675,4.902931
1676,4.893977
1677,4.902931
1678,4.893977
1679,4.901652
1680,4.897814
1681,4.890139
1682,4.897814
1683,4.897814
1684,4.897814
1685,4.897814
1686,4.868392
1687,4.882463
1688,4.88758
1689,4.88758
1690,4.890139
1691,4.885022
1692,4.882463
1693,4.886301
1694,4.890139
1695,4.882463
1696,4.892697
1697,4.897814
1698,4.897814
1699,4.895256
1700,4.891418
1701,4.892697
1702,4.893977
1703,4.88758
1704,4.896535
1705,4.896535
1706,4.88886
1707,4.891418
1708,4.88758
1709,4.900373
1710,4.890139
1711,4.896535
1712,4.892697
1713,4.901652
1714,4.879905
1715,4.899094
1716,4.896535
1717,4.891418
1718,4.895256
1719,4.895256
1720,4.897814
1721,4.891418
1722,4.896535
1723,4.892697
1724,4.90549
1725,4.88886
1726,4.901652
1727,4.899094
1728,4.901652
1729,4.906769
1730,4.901652
1731,4.904211
1732,4.904211
1733,4.909328
1734,4.899094
1735,4.902931
1736,4.891418
1737,4.909328
1738,4.899094
1739,4.90549
1740,4.90549
1741,4.913166
1742,4.908048
1743,4.908048
1744,4.906769
1745,4.908048
1746,4.908048
1747,4.893977
1748,4.90549
1749,4.90549
1750,4.90549
1751,4.904211
1752,4.906769
1753,4.904211
1754,4.90549
1755,4.910607
1756,4.906769
1757,4.906769
1758,4.892697
1759,4.902931
1760,4.896535
1761,4.908048
1762,4.896535
1763,4.900373
1764,4.895256
1765,4.90549
1766,4.876067
1767,4.895256
1768,4.895256
1769,4.896535
1770,4.899094
1771,4.900373
1772,4.900373
1773,4.900373
1774,4.892697
1775,4.895256
1776,4.904211
1777,4.869671
1778,4.844086
1779,4.815942
1780,4.80187
1781,4.809546
1782,4.805708
1783,4.806987
1784,4.808267
1785,4.805708
1786,4.798033
1787,4.799312
1788,4.798033
1789,4.80187
1790,4.794195
1791,4.795474
1792,4.790357
1793,4.796753
1794,4.789078
1795,4.791636
1796,4.789078
1797,4.795474
1798,4.787799
1799,4.781403
1800,4.782682
1801,4.783961
1802,4.775006
1803,4.781403
1804,4.778844
1805,4.772448
1806,4.776286
1807,4.771169
1808,4.773727
1809,4.769889
1810,4.775006
1811,4.762214
1812,4.772448
1813,4.769889
1814,4.773727
1815,4.771169
1816,4.769889
1817,4.76861
1818,4.763493
1819,4.767331
1820,4.763493
1821,4.76861
1822,4.760934
1823,4.772448
1824,4.757097
1825,4.775006
1826,4.762214
1827,4.767331
1828,4.762214
1829,4.771169
1830,4.754538
1831,4.767331
1832,4.771169
1833,4.763493
1834,4.763493
1835,4.758376
1836,4.764772
1837,4.749421
1838,4.759655
1839,4.755817
1840,4.764772
1841,4.755817
1842,4.760934
1843,4.757097
1844,4.763493
1845,4.769889
1846,4.731512
1847,4.758376
1848,4.757097
1849,4.759655
1850,4.754538
1851,4.758376
1852,4.754538
1853,4.766051
1854,4.758376
1855,4.766051
1856,4.764772
1857,4.759655
1858,4.766051
1859,4.763493
1860,4.766051
1861,4.766051
1862,4.766051
1863,4.759655
1864,4.763493
1865,4.758376
1866,4.762214
1867,4.755817
1868,4.75198
1869,4.759655
1870,4.758376
1871,4.758376
1872,4.760934
