,ACC_wrist_x,ACC_wrist_y,ACC_wrist_z
78,39.0,41.0,31.0
79,39.0,41.0,31.0
80,38.0,40.0,31.0
81,38.0,40.0,31.0
82,38.0,41.0,31.0
83,38.0,40.0,31.0
84,38.0,40.0,31.0
85,38.0,41.0,31.0
86,38.0,40.0,31.0
87,38.0,40.0,31.0
88,38.0,40.0,31.0
89,38.0,40.0,31.0
90,38.0,40.0,31.0
91,38.0,40.0,31.0
92,38.0,40.0,31.0
93,38.0,40.0,31.0
94,38.0,40.0,31.0
95,38.0,41.0,31.0
96,38.0,40.0,31.0
97,38.0,40.0,31.0
98,38.0,40.0,31.0
99,38.0,40.0,31.0
100,37.0,41.0,31.0
101,38.0,41.0,31.0
102,38.0,40.0,31.0
103,38.0,40.0,31.0
104,38.0,40.0,31.0
105,38.0,40.0,31.0
106,38.0,40.0,31.0
107,39.0,40.0,31.0
108,38.0,40.0,31.0
109,38.0,40.0,31.0
110,39.0,41.0,31.0
111,38.0,40.0,30.0
112,38.0,40.0,31.0
113,39.0,40.0,31.0
114,38.0,40.0,30.0
115,38.0,40.0,31.0
116,38.0,40.0,30.0
117,38.0,40.0,30.0
118,38.0,41.0,30.0
119,38.0,40.0,31.0
120,39.0,40.0,31.0
121,38.0,40.0,31.0
122,39.0,40.0,30.0
123,39.0,41.0,30.0
124,38.0,41.0,29.0
125,38.0,41.0,30.0
126,39.0,41.0,30.0
127,39.0,41.0,30.0
128,39.0,41.0,30.0
129,38.0,40.0,30.0
130,38.0,40.0,30.0
131,38.0,41.0,30.0
132,38.0,41.0,30.0
133,39.0,41.0,30.0
134,39.0,41.0,31.0
135,39.0,40.0,30.0
136,38.0,40.0,30.0
137,38.0,41.0,30.0
138,38.0,41.0,30.0
139,38.0,41.0,30.0
140,38.0,41.0,30.0
141,38.0,40.0,31.0
142,38.0,41.0,31.0
143,38.0,40.0,30.0
144,38.0,40.0,30.0
145,38.0,41.0,30.0
146,39.0,41.0,30.0
147,38.0,41.0,30.0
148,38.0,41.0,30.0
149,38.0,40.0,31.0
150,37.0,40.0,30.0
151,37.0,40.0,30.0
152,37.0,39.0,31.0
153,35.0,37.0,31.0
154,34.0,36.0,30.0
155,35.0,36.0,31.0
156,36.0,36.0,32.0
157,36.0,35.0,31.0
158,39.0,35.0,31.0
159,39.0,33.0,31.0
160,39.0,30.0,29.0
161,39.0,31.0,26.0
162,39.0,30.0,24.0
163,41.0,26.0,22.0
164,43.0,24.0,18.0
165,45.0,22.0,19.0
166,45.0,19.0,18.0
167,47.0,18.0,16.0
168,49.0,13.0,17.0
169,50.0,8.0,16.0
170,50.0,8.0,14.0
171,55.0,2.0,17.0
172,54.0,-3.0,15.0
173,55.0,-5.0,15.0
174,61.0,-15.0,13.0
175,63.0,-20.0,15.0
176,58.0,-26.0,12.0
177,58.0,-35.0,11.0
178,54.0,-40.0,9.0
179,50.0,-47.0,8.0
180,51.0,-51.0,10.0
181,48.0,-60.0,9.0
182,47.0,-69.0,9.0
183,47.0,-72.0,7.0
184,47.0,-73.0,7.0
185,48.0,-72.0,6.0
186,44.0,-66.0,4.0
187,37.0,-61.0,10.0
188,36.0,-59.0,9.0
189,37.0,-55.0,5.0
190,36.0,-54.0,4.0
191,31.0,-53.0,3.0
192,33.0,-54.0,3.0
193,34.0,-54.0,3.0
194,34.0,-56.0,2.0
195,34.0,-57.0,3.0
196,34.0,-56.0,4.0
197,33.0,-56.0,6.0
198,33.0,-56.0,7.0
199,32.0,-57.0,8.0
200,31.0,-57.0,8.0
201,28.0,-58.0,9.0
202,25.0,-58.0,10.0
203,24.0,-59.0,10.0
204,21.0,-59.0,11.0
205,20.0,-60.0,11.0
206,18.0,-60.0,12.0
207,17.0,-60.0,12.0
208,16.0,-60.0,12.0
209,17.0,-59.0,12.0
210,18.0,-58.0,13.0
211,18.0,-58.0,12.0
212,19.0,-57.0,11.0
213,19.0,-57.0,11.0
214,20.0,-56.0,10.0
215,21.0,-56.0,10.0
216,21.0,-55.0,10.0
217,22.0,-55.0,9.0
218,22.0,-55.0,9.0
219,23.0,-56.0,8.0
220,23.0,-56.0,8.0
221,23.0,-58.0,7.0
222,24.0,-61.0,6.0
223,24.0,-61.0,6.0
224,23.0,-59.0,7.0
225,22.0,-57.0,7.0
226,22.0,-60.0,8.0
227,21.0,-63.0,8.0
228,20.0,-63.0,7.0
229,19.0,-62.0,7.0
230,20.0,-62.0,7.0
231,21.0,-61.0,8.0
232,21.0,-59.0,9.0
233,21.0,-59.0,9.0
234,20.0,-58.0,9.0
235,20.0,-58.0,9.0
236,20.0,-58.0,9.0
237,21.0,-62.0,9.0
238,22.0,-64.0,10.0
239,23.0,-71.0,9.0
240,23.0,-71.0,10.0
241,21.0,-54.0,10.0
242,23.0,-47.0,14.0
243,25.0,-47.0,16.0
244,23.0,-51.0,15.0
245,20.0,-53.0,14.0
246,19.0,-56.0,13.0
247,22.0,-57.0,15.0
248,23.0,-56.0,16.0
249,23.0,-54.0,16.0
250,23.0,-53.0,17.0
251,24.0,-53.0,18.0
252,24.0,-54.0,18.0
253,25.0,-55.0,18.0
254,25.0,-55.0,19.0
255,26.0,-55.0,19.0
256,26.0,-55.0,19.0
257,25.0,-55.0,19.0
258,25.0,-55.0,18.0
259,24.0,-55.0,18.0
260,24.0,-55.0,17.0
261,23.0,-56.0,16.0
262,23.0,-57.0,16.0
263,23.0,-57.0,15.0
264,23.0,-57.0,15.0
265,22.0,-58.0,15.0
266,22.0,-57.0,15.0
267,21.0,-58.0,15.0
268,21.0,-58.0,15.0
269,20.0,-58.0,15.0
270,20.0,-58.0,15.0
271,19.0,-58.0,16.0
272,19.0,-58.0,16.0
273,18.0,-57.0,16.0
274,18.0,-56.0,16.0
275,18.0,-56.0,16.0
276,18.0,-56.0,16.0
277,17.0,-55.0,17.0
278,17.0,-55.0,17.0
279,17.0,-55.0,17.0
280,18.0,-57.0,18.0
281,19.0,-59.0,18.0
282,19.0,-63.0,18.0
283,19.0,-60.0,18.0
284,18.0,-52.0,14.0
285,20.0,-53.0,14.0
286,21.0,-55.0,14.0
287,21.0,-58.0,13.0
288,22.0,-58.0,12.0
289,22.0,-55.0,12.0
290,22.0,-54.0,11.0
291,23.0,-56.0,11.0
292,24.0,-62.0,11.0
293,25.0,-64.0,11.0
294,25.0,-65.0,10.0
295,24.0,-63.0,10.0
296,23.0,-62.0,10.0
297,23.0,-60.0,10.0
298,22.0,-58.0,10.0
299,22.0,-57.0,10.0
300,21.0,-53.0,9.0
301,22.0,-51.0,9.0
302,22.0,-50.0,9.0
303,23.0,-54.0,8.0
304,24.0,-62.0,7.0
305,26.0,-68.0,7.0
306,25.0,-65.0,7.0
307,25.0,-58.0,10.0
308,26.0,-55.0,12.0
309,24.0,-55.0,14.0
310,20.0,-56.0,14.0
311,18.0,-56.0,13.0
312,18.0,-55.0,13.0
313,20.0,-55.0,14.0
314,22.0,-56.0,14.0
315,22.0,-57.0,13.0
316,22.0,-58.0,13.0
317,20.0,-59.0,12.0
318,20.0,-58.0,12.0
319,20.0,-59.0,12.0
320,20.0,-62.0,12.0
321,19.0,-61.0,12.0
322,19.0,-58.0,12.0
323,19.0,-58.0,13.0
324,19.0,-58.0,13.0
325,19.0,-57.0,13.0
326,19.0,-57.0,13.0
327,21.0,-57.0,14.0
328,21.0,-57.0,13.0
329,22.0,-58.0,12.0
330,22.0,-58.0,12.0
331,23.0,-57.0,12.0
332,23.0,-58.0,11.0
333,23.0,-58.0,11.0
334,23.0,-58.0,11.0
335,24.0,-58.0,11.0
336,24.0,-57.0,11.0
337,24.0,-57.0,11.0
338,24.0,-57.0,11.0
339,24.0,-56.0,11.0
340,23.0,-56.0,12.0
341,24.0,-56.0,12.0
342,24.0,-57.0,12.0
343,24.0,-57.0,13.0
344,24.0,-57.0,13.0
345,24.0,-57.0,13.0
346,24.0,-57.0,13.0
347,23.0,-57.0,13.0
348,23.0,-57.0,13.0
349,23.0,-57.0,13.0
350,23.0,-57.0,13.0
351,23.0,-57.0,13.0
352,23.0,-57.0,12.0
353,22.0,-57.0,12.0
354,22.0,-57.0,12.0
355,22.0,-57.0,12.0
356,22.0,-57.0,12.0
357,22.0,-57.0,12.0
358,22.0,-57.0,12.0
359,23.0,-57.0,12.0
360,23.0,-57.0,12.0
361,23.0,-58.0,12.0
362,23.0,-58.0,12.0
363,23.0,-57.0,12.0
364,23.0,-57.0,12.0
365,23.0,-57.0,12.0
366,23.0,-57.0,12.0
367,23.0,-57.0,12.0
368,23.0,-56.0,12.0
369,22.0,-56.0,12.0
370,22.0,-57.0,12.0
371,22.0,-58.0,12.0
372,22.0,-58.0,12.0
373,21.0,-58.0,12.0
374,21.0,-58.0,12.0
375,21.0,-58.0,13.0
376,21.0,-58.0,13.0
377,21.0,-57.0,13.0
378,21.0,-56.0,12.0
379,21.0,-56.0,12.0
380,21.0,-57.0,12.0
381,21.0,-57.0,12.0
382,22.0,-58.0,12.0
383,23.0,-57.0,13.0
384,23.0,-57.0,13.0
385,23.0,-57.0,13.0
386,24.0,-57.0,13.0
387,24.0,-56.0,13.0
388,24.0,-56.0,13.0
389,24.0,-56.0,13.0
390,24.0,-57.0,13.0
391,24.0,-57.0,13.0
392,24.0,-57.0,12.0
393,23.0,-56.0,12.0
394,23.0,-57.0,12.0
395,23.0,-57.0,12.0
396,23.0,-57.0,12.0
397,22.0,-57.0,12.0
398,22.0,-57.0,13.0
399,22.0,-57.0,13.0
400,22.0,-57.0,13.0
401,22.0,-57.0,13.0
402,22.0,-58.0,13.0
403,22.0,-57.0,13.0
404,22.0,-57.0,13.0
405,22.0,-57.0,13.0
406,22.0,-57.0,13.0
407,22.0,-57.0,13.0
408,22.0,-57.0,12.0
409,22.0,-57.0,12.0
410,23.0,-57.0,12.0
411,23.0,-57.0,12.0
412,23.0,-57.0,12.0
413,23.0,-58.0,12.0
414,23.0,-58.0,12.0
415,23.0,-57.0,12.0
416,22.0,-57.0,12.0
417,22.0,-57.0,12.0
418,22.0,-58.0,12.0
419,22.0,-57.0,12.0
420,22.0,-57.0,12.0
421,22.0,-57.0,12.0
422,22.0,-57.0,12.0
423,22.0,-57.0,12.0
424,22.0,-57.0,12.0
425,23.0,-57.0,12.0
426,23.0,-57.0,12.0
427,23.0,-57.0,12.0
428,23.0,-57.0,12.0
429,23.0,-57.0,12.0
430,23.0,-57.0,12.0
431,23.0,-57.0,12.0
432,23.0,-57.0,12.0
433,23.0,-57.0,12.0
434,23.0,-57.0,12.0
435,23.0,-57.0,12.0
436,22.0,-57.0,12.0
437,22.0,-57.0,12.0
438,22.0,-57.0,12.0
439,22.0,-57.0,12.0
440,22.0,-57.0,12.0
441,22.0,-58.0,12.0
442,22.0,-58.0,12.0
443,22.0,-57.0,12.0
444,22.0,-57.0,12.0
445,22.0,-57.0,12.0
446,22.0,-57.0,12.0
447,23.0,-57.0,12.0
448,23.0,-58.0,12.0
449,23.0,-58.0,12.0
450,23.0,-58.0,12.0
451,23.0,-58.0,12.0
452,22.0,-57.0,12.0
453,22.0,-57.0,12.0
454,23.0,-57.0,12.0
455,22.0,-57.0,12.0
456,22.0,-57.0,12.0
457,22.0,-57.0,12.0
458,23.0,-57.0,12.0
459,23.0,-57.0,12.0
460,23.0,-57.0,12.0
461,23.0,-57.0,12.0
462,23.0,-57.0,12.0
463,22.0,-57.0,12.0
464,22.0,-57.0,12.0
465,22.0,-57.0,12.0
466,22.0,-57.0,12.0
467,22.0,-57.0,12.0
468,22.0,-57.0,12.0
469,22.0,-57.0,12.0
470,22.0,-58.0,12.0
471,22.0,-57.0,12.0
472,22.0,-57.0,12.0
473,22.0,-57.0,12.0
474,22.0,-57.0,13.0
475,22.0,-57.0,12.0
476,22.0,-57.0,12.0
477,22.0,-57.0,12.0
478,23.0,-57.0,13.0
479,23.0,-57.0,13.0
480,23.0,-57.0,11.0
481,21.0,-57.0,12.0
482,23.0,-57.0,12.0
483,23.0,-57.0,12.0
484,22.0,-57.0,12.0
485,22.0,-57.0,12.0
486,23.0,-57.0,12.0
487,23.0,-57.0,12.0
488,22.0,-58.0,12.0
489,22.0,-57.0,13.0
490,22.0,-57.0,13.0
491,23.0,-57.0,12.0
492,22.0,-57.0,12.0
493,22.0,-57.0,12.0
494,22.0,-57.0,11.0
495,23.0,-57.0,12.0
496,23.0,-57.0,12.0
497,23.0,-57.0,12.0
498,22.0,-57.0,12.0
499,23.0,-57.0,12.0
500,23.0,-57.0,12.0
501,22.0,-57.0,13.0
502,22.0,-57.0,12.0
503,22.0,-57.0,12.0
504,22.0,-57.0,12.0
505,22.0,-57.0,12.0
506,22.0,-57.0,12.0
507,22.0,-57.0,12.0
508,23.0,-57.0,12.0
509,23.0,-58.0,12.0
510,22.0,-57.0,11.0
511,23.0,-57.0,12.0
512,23.0,-57.0,12.0
513,23.0,-57.0,12.0
514,23.0,-57.0,12.0
515,23.0,-57.0,12.0
516,23.0,-57.0,12.0
517,23.0,-57.0,12.0
518,24.0,-57.0,12.0
519,23.0,-57.0,12.0
520,23.0,-57.0,12.0
521,23.0,-57.0,12.0
522,23.0,-57.0,12.0
523,23.0,-56.0,12.0
524,22.0,-56.0,12.0
525,22.0,-57.0,12.0
526,22.0,-57.0,12.0
527,22.0,-57.0,12.0
528,22.0,-58.0,11.0
529,22.0,-58.0,11.0
530,22.0,-58.0,12.0
531,22.0,-58.0,12.0
532,22.0,-59.0,12.0
533,23.0,-61.0,13.0
534,23.0,-61.0,13.0
535,23.0,-61.0,14.0
536,23.0,-59.0,15.0
537,22.0,-58.0,15.0
538,21.0,-57.0,14.0
539,20.0,-56.0,14.0
540,20.0,-56.0,13.0
541,19.0,-55.0,12.0
542,19.0,-55.0,11.0
543,19.0,-55.0,10.0
544,19.0,-54.0,9.0
545,20.0,-54.0,9.0
546,21.0,-56.0,8.0
547,22.0,-57.0,8.0
548,22.0,-60.0,7.0
549,23.0,-61.0,8.0
550,24.0,-61.0,8.0
551,25.0,-59.0,11.0
552,24.0,-58.0,12.0
553,25.0,-58.0,14.0
554,26.0,-57.0,16.0
555,26.0,-54.0,18.0
556,25.0,-56.0,15.0
557,25.0,-58.0,14.0
558,24.0,-58.0,12.0
559,25.0,-59.0,11.0
560,26.0,-63.0,10.0
561,24.0,-63.0,10.0
562,24.0,-62.0,11.0
563,24.0,-58.0,13.0
564,22.0,-54.0,14.0
565,19.0,-50.0,16.0
566,17.0,-54.0,15.0
567,16.0,-55.0,15.0
568,16.0,-56.0,16.0
569,16.0,-56.0,16.0
570,17.0,-55.0,17.0
571,17.0,-55.0,18.0
572,18.0,-52.0,21.0
573,25.0,-49.0,34.0
574,26.0,-51.0,37.0
575,19.0,-59.0,29.0
576,14.0,-60.0,23.0
577,13.0,-58.0,22.0
578,15.0,-56.0,20.0
579,17.0,-53.0,16.0
580,16.0,-51.0,13.0
581,19.0,-48.0,15.0
582,21.0,-49.0,16.0
583,26.0,-51.0,19.0
584,20.0,-55.0,22.0
585,19.0,-58.0,21.0
586,19.0,-58.0,21.0
587,21.0,-57.0,21.0
588,16.0,-57.0,18.0
589,15.0,-59.0,18.0
590,16.0,-60.0,20.0
591,18.0,-58.0,23.0
592,18.0,-57.0,24.0
593,18.0,-55.0,23.0
594,17.0,-57.0,21.0
595,18.0,-57.0,20.0
596,20.0,-58.0,18.0
597,20.0,-58.0,17.0
598,20.0,-57.0,16.0
599,21.0,-57.0,16.0
600,22.0,-57.0,16.0
601,22.0,-58.0,15.0
602,22.0,-58.0,17.0
603,21.0,-57.0,17.0
604,25.0,-55.0,21.0
605,25.0,-54.0,21.0
606,23.0,-55.0,21.0
607,24.0,-56.0,21.0
608,23.0,-57.0,21.0
609,23.0,-58.0,21.0
610,22.0,-57.0,20.0
611,20.0,-57.0,19.0
612,21.0,-57.0,18.0
613,20.0,-58.0,16.0
614,18.0,-58.0,15.0
615,18.0,-59.0,15.0
616,17.0,-59.0,15.0
617,17.0,-59.0,15.0
618,16.0,-58.0,15.0
619,16.0,-57.0,15.0
620,16.0,-57.0,15.0
621,15.0,-56.0,16.0
622,15.0,-56.0,16.0
623,15.0,-57.0,17.0
624,16.0,-57.0,18.0
625,16.0,-57.0,19.0
626,17.0,-57.0,19.0
627,17.0,-58.0,19.0
628,17.0,-58.0,18.0
629,18.0,-58.0,18.0
630,18.0,-58.0,18.0
631,19.0,-58.0,18.0
632,19.0,-57.0,18.0
633,19.0,-57.0,17.0
634,20.0,-57.0,17.0
635,20.0,-57.0,17.0
636,20.0,-57.0,16.0
637,20.0,-57.0,17.0
638,20.0,-56.0,17.0
639,20.0,-56.0,17.0
640,20.0,-57.0,17.0
641,20.0,-57.0,18.0
642,20.0,-56.0,18.0
643,20.0,-56.0,18.0
644,20.0,-56.0,18.0
645,20.0,-56.0,19.0
646,20.0,-57.0,19.0
647,20.0,-57.0,19.0
648,20.0,-57.0,18.0
649,20.0,-57.0,18.0
650,20.0,-58.0,18.0
651,19.0,-57.0,17.0
652,19.0,-57.0,17.0
653,19.0,-57.0,17.0
654,19.0,-57.0,17.0
655,19.0,-57.0,17.0
656,18.0,-57.0,17.0
657,18.0,-57.0,17.0
658,18.0,-57.0,17.0
659,18.0,-57.0,17.0
660,18.0,-57.0,18.0
661,18.0,-57.0,18.0
662,18.0,-57.0,18.0
663,19.0,-57.0,18.0
664,19.0,-57.0,18.0
665,19.0,-57.0,18.0
666,19.0,-57.0,18.0
667,19.0,-57.0,18.0
668,19.0,-57.0,18.0
669,19.0,-57.0,18.0
670,19.0,-56.0,18.0
671,19.0,-56.0,18.0
672,19.0,-56.0,18.0
673,19.0,-56.0,18.0
674,19.0,-57.0,18.0
675,20.0,-57.0,18.0
676,19.0,-56.0,17.0
677,18.0,-57.0,17.0
678,19.0,-57.0,18.0
679,19.0,-57.0,18.0
680,18.0,-57.0,18.0
681,18.0,-57.0,18.0
682,18.0,-57.0,19.0
683,18.0,-57.0,19.0
684,18.0,-57.0,19.0
685,18.0,-57.0,19.0
686,18.0,-58.0,18.0
687,18.0,-57.0,19.0
688,18.0,-57.0,18.0
689,18.0,-57.0,18.0
690,18.0,-57.0,18.0
691,18.0,-57.0,18.0
692,18.0,-57.0,17.0
693,18.0,-57.0,17.0
694,18.0,-57.0,17.0
695,18.0,-57.0,17.0
696,18.0,-57.0,18.0
697,19.0,-57.0,18.0
698,18.0,-57.0,18.0
699,19.0,-57.0,18.0
700,19.0,-57.0,19.0
701,19.0,-57.0,19.0
702,19.0,-57.0,19.0
703,19.0,-57.0,19.0
704,19.0,-57.0,19.0
705,19.0,-57.0,18.0
706,19.0,-57.0,18.0
707,19.0,-57.0,18.0
708,19.0,-57.0,18.0
709,19.0,-57.0,18.0
710,19.0,-57.0,18.0
711,19.0,-57.0,18.0
712,19.0,-57.0,18.0
713,19.0,-57.0,18.0
714,19.0,-57.0,18.0
715,19.0,-57.0,19.0
716,19.0,-57.0,19.0
717,19.0,-57.0,18.0
718,19.0,-57.0,19.0
719,19.0,-57.0,18.0
720,18.0,-57.0,18.0
721,18.0,-57.0,18.0
722,18.0,-57.0,18.0
723,18.0,-57.0,18.0
724,18.0,-57.0,18.0
725,18.0,-57.0,18.0
726,18.0,-57.0,18.0
727,18.0,-57.0,18.0
728,18.0,-57.0,18.0
729,18.0,-57.0,18.0
730,19.0,-57.0,19.0
731,19.0,-57.0,18.0
732,19.0,-57.0,18.0
733,19.0,-57.0,18.0
734,19.0,-57.0,18.0
735,19.0,-57.0,18.0
736,19.0,-57.0,18.0
737,19.0,-57.0,18.0
738,19.0,-57.0,18.0
739,19.0,-57.0,18.0
740,18.0,-57.0,18.0
741,18.0,-57.0,18.0
742,18.0,-57.0,18.0
743,18.0,-57.0,19.0
744,18.0,-57.0,18.0
745,18.0,-57.0,19.0
746,18.0,-57.0,18.0
747,18.0,-57.0,19.0
748,18.0,-57.0,18.0
749,19.0,-57.0,18.0
750,19.0,-57.0,18.0
751,19.0,-57.0,18.0
752,19.0,-57.0,18.0
753,19.0,-57.0,18.0
754,19.0,-57.0,18.0
755,19.0,-57.0,18.0
756,19.0,-57.0,18.0
757,18.0,-56.0,16.0
758,12.0,-56.0,16.0
759,28.0,-57.0,17.0
760,43.0,-56.0,16.0
761,61.0,-54.0,14.0
762,89.0,-58.0,19.0
763,95.0,-64.0,17.0
764,83.0,-71.0,12.0
765,75.0,-68.0,9.0
766,80.0,-57.0,8.0
767,73.0,-46.0,5.0
768,66.0,-39.0,5.0
769,64.0,-29.0,1.0
770,60.0,-26.0,-2.0
771,44.0,-7.0,-6.0
772,46.0,6.0,-7.0
773,49.0,10.0,-7.0
774,39.0,17.0,-8.0
775,41.0,21.0,-3.0
776,40.0,25.0,2.0
777,31.0,29.0,5.0
778,30.0,31.0,7.0
779,29.0,34.0,9.0
780,30.0,36.0,9.0
781,34.0,40.0,9.0
782,27.0,40.0,10.0
783,26.0,41.0,11.0
784,30.0,43.0,13.0
785,33.0,48.0,8.0
786,36.0,49.0,6.0
787,37.0,51.0,6.0
788,37.0,51.0,7.0
789,39.0,52.0,4.0
790,35.0,52.0,5.0
791,36.0,53.0,6.0
792,33.0,52.0,5.0
793,33.0,51.0,4.0
794,36.0,50.0,4.0
795,42.0,48.0,2.0
796,37.0,48.0,-1.0
797,42.0,54.0,-15.0
798,43.0,59.0,-23.0
799,53.0,68.0,-25.0
800,47.0,64.0,-16.0
801,43.0,60.0,-11.0
802,24.0,51.0,-8.0
803,16.0,48.0,-6.0
804,25.0,47.0,5.0
805,31.0,44.0,17.0
806,31.0,46.0,11.0
807,27.0,53.0,0.0
808,35.0,53.0,3.0
809,35.0,52.0,12.0
810,34.0,54.0,17.0
811,37.0,54.0,14.0
812,32.0,51.0,9.0
813,23.0,49.0,5.0
814,29.0,47.0,14.0
815,33.0,50.0,16.0
816,37.0,52.0,13.0
817,48.0,57.0,9.0
818,48.0,59.0,6.0
819,44.0,64.0,6.0
820,45.0,62.0,12.0
821,42.0,59.0,18.0
822,26.0,54.0,23.0
823,15.0,52.0,23.0
824,12.0,47.0,30.0
825,10.0,44.0,33.0
826,9.0,44.0,35.0
827,6.0,42.0,35.0
828,6.0,43.0,35.0
829,2.0,46.0,35.0
830,3.0,51.0,34.0
831,2.0,53.0,33.0
832,8.0,51.0,35.0
833,10.0,48.0,35.0
834,3.0,47.0,33.0
835,7.0,42.0,39.0
836,4.0,40.0,40.0
837,3.0,38.0,37.0
838,2.0,37.0,32.0
839,0.0,33.0,25.0
840,2.0,23.0,26.0
841,2.0,21.0,24.0
842,-16.0,13.0,-27.0
843,1.0,-23.0,-79.0
844,50.0,-58.0,-69.0
845,126.0,-45.0,-33.0
846,127.0,-45.0,-44.0
847,91.0,-36.0,-55.0
848,90.0,-37.0,-36.0
849,104.0,-48.0,-29.0
850,52.0,-51.0,-29.0
851,-12.0,-74.0,-27.0
852,-58.0,-104.0,-12.0
853,-4.0,-119.0,6.0
854,57.0,-93.0,12.0
855,49.0,-67.0,21.0
856,51.0,-62.0,28.0
857,53.0,-55.0,17.0
858,55.0,-52.0,9.0
859,47.0,-51.0,8.0
860,21.0,-50.0,15.0
861,14.0,-49.0,18.0
862,13.0,-55.0,18.0
863,20.0,-59.0,21.0
864,31.0,-62.0,25.0
865,29.0,-60.0,23.0
866,27.0,-60.0,24.0
867,22.0,-58.0,21.0
868,22.0,-57.0,20.0
869,23.0,-57.0,20.0
870,22.0,-57.0,18.0
871,22.0,-57.0,17.0
872,22.0,-58.0,14.0
873,23.0,-59.0,14.0
874,21.0,-62.0,12.0
875,11.0,-62.0,8.0
876,17.0,-64.0,13.0
877,22.0,-62.0,11.0
878,16.0,-65.0,11.0
879,18.0,-67.0,9.0
880,15.0,-59.0,9.0
881,15.0,-54.0,9.0
882,17.0,-50.0,8.0
883,14.0,-52.0,9.0
884,15.0,-51.0,10.0
885,15.0,-46.0,-6.0
886,13.0,-50.0,-6.0
887,17.0,-47.0,28.0
888,20.0,-48.0,3.0
889,17.0,-62.0,12.0
890,20.0,-71.0,17.0
891,11.0,-69.0,-2.0
892,26.0,-67.0,20.0
893,13.0,-67.0,17.0
894,24.0,-61.0,19.0
895,24.0,-56.0,17.0
896,23.0,-56.0,17.0
897,21.0,-60.0,16.0
898,25.0,-64.0,14.0
899,31.0,-72.0,16.0
900,31.0,-70.0,17.0
901,20.0,-67.0,17.0
902,35.0,-48.0,12.0
903,39.0,-52.0,15.0
904,30.0,-52.0,9.0
905,18.0,-60.0,12.0
906,23.0,-62.0,13.0
907,29.0,-65.0,12.0
908,26.0,-70.0,13.0
909,20.0,-68.0,10.0
910,22.0,-64.0,9.0
911,19.0,-65.0,23.0
912,22.0,-56.0,1.0
913,9.0,-53.0,11.0
914,8.0,-51.0,7.0
915,14.0,-46.0,-4.0
916,10.0,-47.0,-2.0
917,18.0,-50.0,-3.0
918,20.0,-58.0,-2.0
919,23.0,-61.0,-1.0
920,37.0,-65.0,-1.0
921,34.0,-64.0,-2.0
922,17.0,-69.0,13.0
923,99.0,-60.0,35.0
924,30.0,-51.0,-5.0
925,24.0,-56.0,-6.0
926,19.0,-55.0,-9.0
927,18.0,-52.0,-12.0
928,18.0,-54.0,-11.0
929,13.0,-55.0,-12.0
930,11.0,-57.0,-11.0
931,14.0,-58.0,-11.0
932,16.0,-61.0,-12.0
933,9.0,-63.0,-12.0
934,7.0,-63.0,-14.0
935,7.0,-64.0,-15.0
936,11.0,-65.0,-12.0
937,1.0,-67.0,-9.0
938,10.0,-66.0,-10.0
939,11.0,-65.0,-7.0
940,21.0,-59.0,-12.0
