,EDA_wrist
608,4.755817
609,4.755817
610,4.731512
611,4.741745
612,4.745584
613,4.746863
614,4.740467
615,4.743025
616,4.731512
617,4.744304
618,4.740467
619,4.741745
620,4.739187
621,4.732791
622,4.730232
623,4.728953
624,4.730232
625,4.726395
626,4.732791
627,4.731512
628,4.728953
629,4.73535
630,4.731512
631,4.730232
632,4.722557
633,4.725115
634,4.722557
635,4.722557
636,4.713602
637,4.722557
638,4.723836
639,4.723836
640,4.722557
641,4.718719
642,4.71744
643,4.712323
644,4.709764
645,4.714881
646,4.714881
647,4.713602
648,4.714881
649,4.713602
650,4.709764
651,4.709764
652,4.709764
653,4.714881
654,4.707206
655,4.703368
656,4.708485
657,4.707206
658,4.705927
659,4.702089
660,4.702089
661,4.696972
662,4.698251
663,4.702089
664,4.699531
665,4.703368
666,4.693134
667,4.696972
668,4.689296
669,4.693134
670,4.686738
671,4.689296
672,4.684179
673,4.691855
674,4.693134
675,4.689296
676,4.685459
677,4.680342
678,4.6829
679,4.675225
680,4.679062
681,4.680342
682,4.680342
683,4.668828
684,4.676504
685,4.677783
686,4.672666
687,4.670108
688,4.657315
689,4.672666
690,4.639406
691,4.658594
692,4.652198
693,4.662432
694,4.656036
695,4.656036
696,4.654757
697,4.654757
698,4.652198
699,4.581839
700,4.617658
701,4.635568
702,4.653477
703,4.653477
704,4.66627
705,4.672666
706,4.679062
707,4.679062
708,4.672666
709,4.675225
710,4.663712
711,4.676504
712,4.668828
713,4.680342
714,4.66499
715,4.672666
716,4.671387
717,4.670108
718,4.667549
719,4.66627
720,4.66499
721,4.658594
722,4.670108
723,4.659873
724,4.662432
725,4.66627
726,4.663712
727,4.659873
728,4.661153
729,4.659873
730,4.656036
731,4.656036
732,4.64836
733,4.652198
734,4.645802
735,4.654757
736,4.644523
737,4.652198
738,4.634289
739,4.644523
740,4.64964
741,4.644523
742,4.641964
743,4.635568
744,4.640685
745,4.639406
746,4.640685
747,4.633009
748,4.635568
749,4.640685
750,4.636847
751,4.639406
752,4.635568
753,4.63173
754,4.624054
755,4.629171
756,4.621496
757,4.625334
758,4.618937
759,4.620217
760,4.618937
761,4.626613
762,4.626613
763,4.621496
764,4.618937
765,4.611262
766,4.616379
767,4.608704
768,4.613821
769,4.606145
770,4.585677
771,4.59847
772,4.601028
773,4.608704
774,4.604866
775,4.603587
776,4.595911
777,4.599749
778,4.586957
779,4.603587
780,4.594632
781,4.601028
782,4.59719
783,4.594632
784,4.59847
785,4.593352
786,4.590794
787,4.58056
788,4.588235
789,4.583118
790,4.586957
791,4.58056
792,4.583118
793,4.585677
794,4.578001
795,4.579281
796,4.578001
797,4.576722
798,4.566488
799,4.572885
800,4.566488
801,4.576722
802,4.560092
803,4.570326
804,4.567768
805,4.569047
806,4.565209
807,4.56393
808,4.562651
809,4.556254
810,4.558813
811,4.552416
812,4.557534
813,4.558813
814,4.554975
815,4.553696
816,4.552416
817,4.551137
818,4.543462
819,4.54602
820,4.535786
821,4.548579
822,4.535786
823,4.542182
824,4.540903
825,4.542182
826,4.537066
827,4.533228
828,4.535786
829,4.534507
830,4.533228
831,4.516597
832,4.531949
833,4.528111
834,4.528111
835,4.526832
836,4.522994
837,4.516597
838,4.520435
839,4.522994
840,4.51148
841,4.521715
842,4.515318
843,4.519156
844,4.519156
845,4.515318
846,4.516597
847,4.515318
848,4.515318
849,4.519156
850,4.489733
851,4.505084
852,4.502526
853,4.499967
854,4.501246
855,4.502526
856,4.502526
857,4.505084
858,4.505084
859,4.505084
860,4.502526
861,4.497409
862,4.498688
863,4.49613
864,4.492292
865,4.492292
866,4.498688
867,4.498688
868,4.497409
869,4.497409
870,4.491013
871,4.49485
872,4.49613
873,4.498688
874,4.491013
875,4.487175
876,4.492292
877,4.489733
878,4.491013
879,4.491013
880,4.488454
881,4.484616
882,4.487175
883,4.487175
884,4.484616
885,4.483337
886,4.474382
887,4.480778
888,4.47822
889,4.484616
890,4.475661
891,4.484616
892,4.475661
893,4.483337
894,4.483337
895,4.474382
896,4.476941
897,4.469265
898,4.473103
899,4.466707
900,4.476941
901,4.466707
902,4.470544
903,4.469265
904,4.469265
905,4.467986
906,4.466707
907,4.464148
908,4.46213
909,4.474923
910,4.464689
911,4.468526
912,4.458292
913,4.467247
914,4.463409
915,4.463409
916,4.460851
917,4.455734
918,4.457013
919,4.4455
920,4.453176
921,4.446779
922,4.449338
923,4.4455
924,4.446779
925,4.444221
926,4.444221
927,4.4455
928,4.440383
929,4.442942
930,4.405843
931,4.430149
932,4.423753
933,4.432707
934,4.42887
935,4.431428
936,4.42887
937,4.430149
938,4.42759
939,4.42759
940,4.426311
941,4.414798
942,4.425032
943,4.419915
944,4.423753
945,4.417356
946,4.419915
947,4.418636
948,4.418636
949,4.418636
950,4.417356
951,4.414798
952,4.404564
953,4.409681
954,4.405843
955,4.407123
956,4.404564
957,4.407123
958,4.405843
959,4.408401
960,4.407123
961,4.405843
962,4.404564
963,4.391771
964,4.408401
965,4.396888
966,4.399447
967,4.398168
968,4.39433
969,4.395609
970,4.39433
971,4.395609
972,4.390492
973,4.39433
974,4.380258
975,4.389213
976,4.381537
977,4.391771
978,4.386654
979,4.385375
980,4.384096
981,4.382817
982,4.382817
983,4.382817
984,4.381537
985,4.37642
986,4.380258
987,4.373862
988,4.3777
989,4.371304
990,4.3777
991,4.37642
992,4.370024
993,4.3777
994,4.372583
995,4.372583
996,4.35979
997,4.367465
998,4.363628
999,4.366187
1000,4.363628
1001,4.358511
1002,4.354673
1003,4.350835
1004,4.354673
1005,4.354673
1006,4.366187
1007,4.34316
1008,4.344439
1009,4.336764
1010,4.317575
1011,4.339322
1012,4.34316
1013,4.344439
1014,4.345718
1015,4.355952
1016,4.352115
1017,4.355952
1018,4.340601
1019,4.352115
1020,4.345718
1021,4.354673
1022,4.349556
1023,4.348277
1024,4.345718
1025,4.350835
1026,4.350835
1027,4.341881
1028,4.34316
1029,4.331646
1030,4.338043
1031,4.32653
1032,4.332926
1033,4.32653
1034,4.327809
1035,4.317575
1036,4.325251
1037,4.325251
1038,4.323971
1039,4.320133
1040,4.313737
1041,4.325251
1042,4.316296
1043,4.320133
1044,4.315016
1045,4.320133
1046,4.316296
1047,4.318854
1048,4.320133
1049,4.311179
1050,4.309899
1051,4.302224
1052,4.307341
1053,4.303503
1054,4.307341
1055,4.298386
1056,4.298386
1057,4.295827
1058,4.295827
1059,4.295827
1060,4.29199
1061,4.295827
1062,4.280477
1063,4.286873
1064,4.279197
1065,4.288152
1066,4.279197
1067,4.27536
1068,4.27536
1069,4.27536
1070,4.27408
1071,4.267684
1072,4.268963
1073,4.267684
1074,4.270243
1075,4.265126
1076,4.263846
1077,4.263846
1078,4.258729
1079,4.261288
1080,4.254891
1081,4.263846
1082,4.253613
1083,4.254891
1084,4.248495
1085,4.251054
1086,4.248495
1087,4.247216
1088,4.247216
1089,4.245937
1090,4.226748
1091,4.234424
1092,4.235703
1093,4.225469
1094,4.235703
1095,4.226748
1096,4.233144
1097,4.230586
1098,4.22419
1099,4.226748
1100,4.22291
1101,4.230586
1102,4.216514
1103,4.228027
1104,4.225469
1105,4.225469
1106,4.216514
1107,4.220352
1108,4.217793
1109,4.211397
1110,4.213955
1111,4.210118
1112,4.212676
1113,4.210118
1114,4.213955
1115,4.180695
1116,4.132083
1117,4.119291
1118,4.133363
1119,4.141038
1120,4.132083
1121,4.13848
1122,4.132083
1123,4.132083
1124,4.128246
1125,4.128246
1126,4.125687
1127,4.119291
1128,4.115453
1129,4.116733
1130,4.115453
1131,4.10394
1132,4.111615
1133,4.110336
1134,4.107778
1135,4.105219
1136,4.100102
1137,4.105219
1138,4.097544
1139,4.094985
1140,4.096264
1141,4.093706
1142,4.092427
1143,4.092427
1144,4.092427
1145,4.091147
1146,4.08731
1147,4.088589
1148,4.084751
1149,4.083472
1150,4.073238
1151,4.077075
1152,4.073238
1153,4.074517
1154,4.068121
1155,4.0694
1156,4.057887
1157,4.071959
1158,4.071959
1159,4.068121
1160,4.066842
1161,4.060445
1162,4.064283
1163,4.057887
1164,4.061725
1165,4.063004
1166,4.065562
1167,4.064283
1168,4.060445
1169,4.059166
1170,4.032302
1171,4.047653
1172,4.039978
1173,4.05277
1174,4.041256
1175,4.051491
1176,4.048932
1177,4.048932
1178,4.047653
1179,4.043815
1180,4.043815
1181,4.038698
1182,4.041256
1183,4.036139
1184,4.041256
1185,4.037419
1186,4.036139
1187,4.036139
1188,4.031023
1189,4.037419
1190,4.029743
1191,4.032302
1192,4.022068
1193,4.029743
1194,4.022068
1195,4.028464
1196,4.023347
1197,4.019509
1198,4.019509
1199,4.015672
1200,4.020789
1201,4.013113
1202,4.015672
1203,4.013113
1204,4.007996
1205,4.004158
1206,4.009275
1207,4.007996
1208,4.009275
1209,4.036139
1210,4.079634
1211,4.088589
1212,4.073238
1213,4.092427
1214,4.089868
1215,4.08603
1216,4.08603
1217,4.082192
1218,4.048932
1219,3.990087
1220,3.938916
1221,3.935169
1222,3.919818
1223,3.910863
1224,3.965871
1225,3.968429
1226,3.959475
1227,3.972267
1228,4.065652
1229,4.088679
1230,4.088679
1231,4.093796
1232,4.088679
1233,4.079724
1234,4.081004
1235,4.079724
1236,4.077166
1237,4.066932
1238,4.066932
1239,4.065652
1240,4.065652
1241,4.063094
1242,4.063094
1243,4.060535
1244,4.060535
1245,4.063094
1246,4.059256
1247,4.061815
1248,4.05286
1249,4.05286
1250,4.03495
1251,4.043905
1252,4.043905
1253,4.043905
1254,4.042626
1255,4.038788
1256,4.047743
1257,4.041347
1258,4.040068
1259,4.03623
1260,4.029833
1261,4.033671
1262,4.032392
1263,4.032392
1264,4.027275
1265,4.032392
1266,4.024716
1267,4.027275
1268,4.031113
1269,4.022158
1270,4.022158
1271,4.015762
1272,4.022158
1273,4.014482
1274,4.01832
1275,4.015762
1276,4.01832
1277,4.017041
1278,4.015762
1279,4.013203
1280,4.009366
1281,4.010644
1282,4.000411
1283,4.009366
1284,4.00169
1285,4.010644
1286,4.009366
1287,4.009366
1288,4.006807
1289,4.00169
1290,4.004249
1291,4.000411
1292,4.002969
1293,4.014482
1294,4.020879
1295,4.017041
1296,4.006807
1297,4.004249
1298,4.004249
1299,4.004249
1300,4.002969
1301,4.013203
1302,4.005527
1303,4.008086
1304,4.000411
1305,4.006807
1306,4.005527
1307,4.000411
1308,4.00169
1309,3.997852
1310,3.997852
1311,3.994015
1312,3.997852
1313,3.999131
1314,3.996573
1315,3.988897
1316,3.994015
1317,3.994015
1318,3.987618
1319,3.994015
1320,3.987618
1321,3.994015
1322,3.981222
1323,3.990177
1324,3.988897
1325,3.988897
1326,3.982501
1327,3.982501
1328,3.982501
1329,3.978663
1330,3.960754
1331,3.973546
1332,3.976105
1333,3.979943
1334,3.978663
1335,3.977384
1336,3.976105
1337,3.970988
1338,3.974826
1339,3.978663
1340,3.972267
1341,3.979943
1342,3.974826
1343,3.974826
1344,3.973546
1345,3.974826
1346,3.972267
1347,3.96715
1348,3.964592
1349,3.964592
1350,3.965871
1351,3.965871
1352,3.96715
1353,3.970988
1354,3.965871
1355,3.96715
1356,3.96715
1357,3.96715
1358,3.960754
1359,3.956916
1360,3.962033
1361,3.962033
1362,3.962033
1363,3.960754
1364,3.960754
1365,3.956916
1366,3.956916
1367,3.958195
1368,3.958195
1369,3.955637
1370,3.947961
1371,3.954358
1372,3.953078
1373,3.953078
1374,3.95052
1375,3.953078
1376,3.95052
1377,3.894233
1378,3.914701
1379,3.949241
1380,3.954358
1381,3.93389
1382,3.942844
1383,3.944124
1384,3.958195
1385,3.962033
1386,3.963312
1387,3.956916
1388,3.924935
1389,3.876323
1390,3.86481
1391,3.862252
1392,3.849459
1393,3.858414
1394,3.849459
1395,3.850738
1396,3.8469
1397,3.84818
1398,3.843063
1399,3.837946
1400,3.840504
1401,3.835387
1402,3.835387
1403,3.83027
1404,3.875044
1405,3.840504
1406,3.828991
1407,3.818757
1408,3.811081
1409,3.839225
1410,3.840504
1411,3.849459
1412,3.84818
1413,3.84818
1414,3.841784
1415,3.843063
1416,3.841784
1417,3.836667
1418,3.839225
1419,3.837946
1420,3.836667
1421,3.840504
1422,3.836667
1423,3.839225
1424,3.835387
1425,3.835387
1426,3.836667
1427,3.834108
1428,3.834108
1429,3.831549
1430,3.83027
1431,3.825153
1432,3.828991
1433,3.826432
1434,3.823874
1435,3.822595
1436,3.816198
1437,3.821316
1438,3.81364
1439,3.818757
1440,3.812361
1441,3.818757
1442,3.814919
1443,3.814919
1444,3.812361
1445,3.807244
1446,3.808523
1447,3.79701
1448,3.803406
1449,3.803406
1450,3.799568
1451,3.799568
1452,3.800848
1453,3.799568
1454,3.798289
1455,3.800848
1456,3.79573
1457,3.802127
1458,3.791893
1459,3.79701
1460,3.794451
1461,3.789334
1462,3.789334
1463,3.786776
1464,3.788055
1465,3.786776
1466,3.784217
1467,3.782938
1468,3.784217
1469,3.777821
1470,3.78038
1471,3.738164
1472,3.72793
1473,3.72793
1474,3.729209
1475,3.731768
1476,3.730489
1477,3.725372
1478,3.72793
1479,3.724092
1480,3.720255
1481,3.718975
1482,3.717696
1483,3.724092
1484,3.722813
1485,3.721534
1486,3.716417
1487,3.718975
1488,3.717696
1489,3.721534
1490,3.690832
1491,3.707462
1492,3.712579
1493,3.742002
1494,3.756074
1495,3.750957
1496,3.76247
1497,3.76247
1498,3.708741
1499,3.678039
1500,3.565465
1501,3.74584
1502,3.665247
1503,3.489989
1504,3.347992
1505,3.300513
1506,3.287721
1507,3.285162
1508,3.30691
1509,3.326098
1510,3.335053
1511,3.332494
1512,3.337612
1513,3.332494
1514,3.341449
1515,3.329936
1516,3.333774
1517,3.329936
1518,3.322261
1519,3.318423
1520,3.317144
1521,3.313306
1522,3.303072
1523,3.30563
1524,3.292838
1525,3.297955
1526,3.292838
1527,3.292838
1528,3.290279
1529,3.285162
1530,3.285162
1531,3.280045
1532,3.280045
1533,3.276207
1534,3.269811
1535,3.264694
1536,3.265974
1537,3.269811
1538,3.267253
1539,3.27237
1540,3.262136
1541,3.268532
1542,3.264694
1543,3.263415
1544,3.259577
1545,3.25446
1546,3.249343
1547,3.250623
1548,3.246785
1549,3.246785
1550,3.244226
1551,3.241668
1552,3.235271
1553,3.241668
1554,3.23783
1555,3.235271
1556,3.230155
1557,3.223758
1558,3.225038
1559,3.216083
1560,3.218641
1561,3.209687
1562,3.212245
1563,3.209687
1564,3.20457
1565,3.212245
1566,3.205849
1567,3.20457
1568,3.194335
1569,3.20329
1570,3.176426
1571,3.187939
1572,3.187939
1573,3.187939
1574,3.18666
1575,3.184101
1576,3.189219
1577,3.182822
1578,3.180264
1579,3.172588
1580,3.175147
1581,3.175147
1582,3.167471
1583,3.17003
1584,3.164913
1585,3.163633
1586,3.159796
1587,3.158516
1588,3.154679
1589,3.15212
1590,3.148282
1591,3.147003
1592,3.148282
1593,3.141886
1594,3.144445
1595,3.140607
1596,3.138048
1597,3.138048
1598,3.134211
1599,3.13549
1600,3.126535
1601,3.125256
1602,3.126535
1603,3.120139
1604,3.120139
1605,3.113743
1606,3.113743
1607,3.102229
1608,3.111184
1609,3.111184
1610,3.108626
1611,3.107346
1612,3.095833
1613,3.103509
1614,3.095833
1615,3.094554
1616,3.090716
1617,3.088158
1618,3.086878
1619,3.081761
1620,3.08432
1621,3.077924
1622,3.077924
1623,3.070248
1624,3.074086
1625,3.072807
1626,3.06641
1627,3.06641
1628,3.061293
1629,3.063852
1630,3.057456
1631,3.054897
1632,3.052339
1633,3.04978
1634,3.045942
1635,3.043384
1636,3.042104
1637,3.042104
1638,3.040825
1639,3.040825
1640,3.039546
1641,3.038267
1642,3.03315
1643,3.03315
1644,3.030591
1645,3.030591
1646,3.028033
1647,3.028033
1648,3.024195
1649,3.022916
1650,3.003727
1651,3.008844
1652,3.011403
1653,3.002448
1654,3.010123
1655,3.010123
1656,3.006285
1657,3.012682
1658,3.003727
1659,3.006285
1660,3.003727
1661,3.003727
1662,2.999889
1663,2.99861
1664,2.996052
1665,2.992214
1666,2.994772
1667,2.989655
1668,2.992214
1669,2.992214
1670,2.989655
1671,2.990934
1672,2.987097
1673,2.993493
1674,2.987097
1675,2.984538
1676,2.98198
1677,2.976863
1678,2.973025
1679,2.974304
1680,2.966629
1681,2.991308
1682,2.98875
1683,2.986191
1684,2.982353
1685,2.983632
1686,2.983632
1687,2.982353
1688,2.981074
1689,2.979795
1690,2.978515
1691,2.974678
1692,2.974678
1693,2.972119
1694,2.975957
1695,2.967002
1696,2.965723
1697,2.969561
1698,2.964444
1699,2.963164
1700,2.95421
1701,2.965723
1702,2.956768
1703,2.960606
1704,2.958047
1705,2.959327
1706,2.956768
1707,2.951651
1708,2.95293
1709,2.949093
1710,2.949093
1711,2.942696
1712,2.945255
1713,2.941417
1714,2.940138
1715,2.938859
1716,2.935021
1717,2.938859
1718,2.9363
1719,2.935021
1720,2.9363
1721,2.935021
1722,2.929904
1723,2.931183
1724,2.929904
1725,2.927345
1726,2.929904
1727,2.927345
1728,2.926066
1729,2.923508
1730,2.905598
1731,2.915832
1732,2.906877
1733,2.910715
1734,2.914553
1735,2.914553
1736,2.913274
1737,2.910715
1738,2.910715
1739,2.908157
1740,2.908157
1741,2.906877
1742,2.904319
1743,2.904319
1744,2.895364
1745,2.904319
1746,2.891526
1747,2.897923
1748,2.895364
1749,2.894085
1750,2.896643
1751,2.892806
1752,2.896643
1753,2.890247
1754,2.890247
1755,2.88513
1756,2.888968
1757,2.88513
1758,2.880013
1759,2.881292
1760,2.877455
1761,2.880013
1762,2.876175
1763,2.874896
1764,2.874896
1765,2.871058
1766,2.86722
1767,2.86722
1768,2.8685
1769,2.8685
1770,2.863383
1771,2.864662
1772,2.863383
1773,2.862103
1774,2.864662
1775,2.86722
1776,2.865941
1777,2.886409
1778,3.002821
1779,3.132025
1780,3.15889
1781,3.15889
1782,3.162728
1783,3.146097
1784,3.137143
1785,3.134584
1786,3.096206
1787,3.096206
1788,3.092369
1789,3.10772
1790,3.102603
1791,3.103882
1792,3.101324
1793,3.102603
1794,3.121792
1795,3.10772
1796,3.084693
1797,3.088531
1798,3.087252
1799,3.091089
1800,3.088531
1801,3.128188
1802,3.138422
1803,3.10772
1804,3.092369
1805,3.091089
1806,3.08981
1807,3.08981
1808,3.088531
1809,3.087252
1810,3.064225
1811,3.079576
1812,3.078297
1813,3.082135
1814,3.077018
1815,3.082135
1816,3.078297
1817,3.079576
1818,3.080856
1819,3.077018
1820,3.075738
1821,3.065505
1822,3.074459
1823,3.087252
1824,3.112837
1825,3.119233
1826,3.114116
1827,3.120512
1828,3.133305
1829,3.103882
1830,3.106441
1831,3.119233
1832,3.114116
1833,3.080856
1834,3.07318
1835,3.103882
1836,3.117954
1837,3.121792
1838,3.114116
1839,3.106441
1840,3.10772
1841,3.119233
1842,3.116674
1843,3.114116
1844,3.117954
1845,3.123071
1846,3.116674
1847,3.120512
1848,3.117954
1849,3.117954
1850,3.115395
1851,3.112837
1852,3.115395
1853,3.112837
1854,3.105161
1855,3.108999
1856,3.077018
1857,3.066784
1858,3.064225
1859,3.065505
1860,3.061667
1861,3.065505
1862,3.05655
1863,3.096206
1864,3.115395
1865,3.129467
1866,3.119233
1867,3.106441
1868,3.134584
1869,3.239483
1870,3.240762
1871,3.236924
