,EDA_wrist
386,0.689686
387,0.69736
388,0.698639
389,0.701197
390,0.679455
391,0.679455
392,0.680734
393,0.676897
394,0.679455
395,0.679455
396,0.679455
397,0.675618
398,0.674339
399,0.671781
400,0.670502
401,0.665386
402,0.665386
403,0.661549
404,0.66027
405,0.658991
406,0.655155
407,0.650039
408,0.650039
409,0.64876
410,0.644923
411,0.642365
412,0.638528
413,0.639807
414,0.63597
415,0.63597
416,0.637249
417,0.634692
418,0.634692
419,0.633413
420,0.637249
421,0.633413
422,0.632134
423,0.628297
424,0.629576
425,0.618065
426,0.62446
427,0.623181
428,0.619344
429,0.620623
430,0.618065
431,0.619344
432,0.616786
433,0.614228
434,0.612949
435,0.612949
436,0.612949
437,0.609113
438,0.609113
439,0.605276
440,0.605276
441,0.601439
442,0.603997
443,0.602718
444,0.606555
445,0.603997
446,0.602718
447,0.60016
448,0.597602
449,0.583534
450,0.57586
451,0.57586
452,0.573302
453,0.57586
454,0.573302
455,0.573302
456,0.56435
457,0.572023
458,0.569465
459,0.570744
460,0.570744
461,0.570744
462,0.570744
463,0.568186
464,0.574581
465,0.570744
466,0.569465
467,0.565629
468,0.569465
469,0.561792
470,0.565629
471,0.561792
472,0.561792
473,0.561792
474,0.559234
475,0.560513
476,0.560513
477,0.563071
478,0.563071
479,0.566908
480,0.56435
481,0.566908
482,0.556676
483,0.56435
484,0.56435
485,0.560513
486,0.561792
487,0.557955
488,0.554118
489,0.552839
490,0.554118
491,0.549002
492,0.552839
493,0.549002
494,0.550281
495,0.549002
496,0.549002
497,0.549002
498,0.545165
499,0.547723
500,0.543886
501,0.545165
502,0.542608
503,0.545165
504,0.542608
505,0.538771
506,0.54005
507,0.541329
508,0.541329
509,0.54005
510,0.54005
511,0.538771
512,0.538771
513,0.537492
514,0.54005
515,0.538771
516,0.54005
517,0.538771
518,0.538771
519,0.54005
520,0.542608
521,0.541329
522,0.542608
523,0.534934
524,0.538771
525,0.54005
526,0.541329
527,0.541329
528,0.545165
529,0.545165
530,0.545165
531,0.543886
532,0.543886
533,0.542608
534,0.54005
535,0.538771
536,0.541329
537,0.538771
538,0.538771
539,0.538771
540,0.536213
541,0.536213
542,0.536213
543,0.534934
544,0.532376
545,0.534934
546,0.546444
547,0.557955
548,0.627018
549,0.687128
550,0.728054
551,0.740844
552,0.780491
553,0.797117
554,0.809907
555,0.81758
556,0.826533
557,0.835486
558,0.84188
559,0.853391
560,0.859786
561,0.86618
562,0.857228
563,0.850833
564,0.852112
565,0.853391
566,0.84188
567,0.848275
568,0.845717
569,0.846996
570,0.848275
571,0.849554
572,0.844438
573,0.75747
574,0.698639
575,0.693523
576,0.690965
577,0.689686
578,0.698639
579,0.698639
580,0.706312
581,0.711428
582,0.717823
583,0.730612
584,0.786886
585,0.797117
586,0.825254
587,0.840601
588,0.840601
589,0.86618
590,0.919896
591,0.971054
592,1.006864
593,1.037559
594,1.070811
595,1.095111
596,1.097669
597,1.105343
598,1.111738
599,1.116853
600,1.124527
601,1.141153
602,1.142432
603,1.142432
604,1.142432
605,1.128364
606,1.116853
607,1.098948
608,1.097669
609,1.095111
610,1.097669
611,1.119411
612,1.137316
613,1.153943
614,1.188474
615,1.188474
616,1.21789
617,1.228121
618,1.231958
619,1.24219
620,1.24219
621,1.233237
622,1.230679
623,1.220448
624,1.206379
625,1.201264
626,1.191032
627,1.19359
628,1.185916
629,1.187195
630,1.185916
631,1.180801
632,1.171848
633,1.174406
634,1.196148
635,1.182079
636,1.187195
637,1.187195
638,1.183358
639,1.179522
640,1.180801
641,1.165453
642,1.175685
643,1.178243
644,1.198706
645,1.201264
646,1.199985
647,1.233237
648,1.235795
649,1.226843
650,1.219169
651,1.220448
652,1.221727
653,1.231958
654,1.231958
655,1.247306
656,1.244748
657,1.243469
658,1.244748
659,1.279279
660,1.294626
661,1.260095
662,1.240911
663,1.221727
664,1.212774
665,1.183358
666,1.198706
667,1.221727
668,1.225564
669,1.212774
670,1.196148
671,1.137316
672,1.001748
673,1.152664
674,1.269048
675,1.271605
676,1.248585
677,1.267769
678,1.258816
679,1.2294
680,1.248585
681,1.261374
682,1.254979
683,1.258816
684,1.307416
685,1.336832
686,1.301021
687,1.274163
688,1.272884
689,1.324042
690,1.334274
691,1.278
692,1.341947
693,1.344505
694,1.3023
695,1.33939
696,1.368805
697,1.393105
698,1.356016
699,1.286953
700,1.293348
701,1.344505
702,1.402058
703,1.347063
704,1.408453
705,1.418684
706,1.389268
707,1.386711
708,1.414847
709,1.417405
710,1.4238
711,1.477515
712,1.471121
713,1.503094
714,1.515983
715,1.53133
716,1.537725
717,1.541562
718,1.536446
719,1.475057
720,1.478893
721,1.492962
722,1.503193
723,1.524935
724,1.547956
725,1.550514
726,1.541562
727,1.504472
728,1.508309
729,1.517262
730,1.491683
731,1.494241
732,1.499356
733,1.476335
734,1.457151
735,1.439246
736,1.429015
737,1.436688
738,1.418783
739,1.394483
740,1.402157
741,1.302399
742,1.37402
743,1.412388
744,1.431572
745,1.316467
746,1.292168
747,1.382973
748,1.394483
749,1.417504
750,1.426457
751,1.405994
752,1.412388
753,1.417504
754,1.420062
755,1.414946
756,1.452036
757,1.489125
758,1.365067
759,1.238452
760,1.294725
761,1.345883
762,1.339489
763,1.34972
764,1.363788
765,1.371462
766,1.429015
767,1.49552
768,1.503193
769,1.508309
770,1.50703
771,1.296004
772,1.399599
773,1.437967
774,1.455872
775,1.455872
776,1.466104
777,1.467383
778,1.490404
779,1.518541
780,1.559467
781,1.577372
782,1.496799
783,1.487846
784,1.513425
785,1.512146
786,1.528772
787,1.54284
788,1.551793
789,1.550514
790,1.550514
791,1.550514
792,1.553072
793,1.559467
794,1.562025
795,1.559467
796,1.554351
797,1.549235
798,1.546677
799,1.544119
800,1.537725
801,1.537725
802,1.535167
803,1.536446
804,1.536446
805,1.533888
806,1.533888
807,1.532609
808,1.524935
809,1.530051
810,1.530051
811,1.528772
812,1.528772
813,1.527493
814,1.528772
815,1.523656
816,1.526214
817,1.522377
818,1.526214
819,1.515983
820,1.526214
821,1.515983
822,1.521098
823,1.521098
824,1.521098
825,1.505751
826,1.513425
827,1.517262
828,1.513425
829,1.514704
830,1.508309
831,1.512146
832,1.50703
833,1.508309
834,1.504472
835,1.505751
836,1.503193
837,1.504472
838,1.504472
839,1.500635
840,1.491683
841,1.492962
842,1.496799
843,1.49552
844,1.49552
845,1.494241
846,1.494241
847,1.492962
848,1.494241
849,1.490404
850,1.491683
851,1.485288
852,1.485288
853,1.489125
854,1.517262
855,1.503193
856,1.45843
857,1.515983
858,1.588882
859,1.570977
860,1.568419
861,1.565861
862,1.590161
863,1.596556
864,1.602951
865,1.59144
866,1.573535
867,1.572256
868,1.574814
869,1.582488
870,1.574814
871,1.576093
872,1.559467
873,1.558188
874,1.551793
875,1.556909
876,1.540283
877,1.549235
878,1.560746
879,1.540283
880,1.53133
881,1.523656
882,1.526214
883,1.527493
884,1.498078
885,1.380415
886,1.464825
887,1.550514
888,1.549235
889,1.537725
890,1.536446
891,1.530051
892,1.540283
893,1.532609
894,1.53133
895,1.533888
896,1.533888
897,1.541562
898,1.541562
899,1.547956
900,1.554351
901,1.551793
902,1.550514
903,1.550514
904,1.547956
905,1.53133
906,1.539004
907,1.533888
908,1.539004
909,1.536446
910,1.535167
911,1.535167
912,1.535167
913,1.53133
914,1.523656
915,1.532609
916,1.535167
917,1.528772
918,1.523656
919,1.517262
920,1.524935
921,1.523656
922,1.523656
923,1.522377
924,1.513425
925,1.508309
926,1.519819
927,1.519819
928,1.518541
929,1.514704
930,1.515983
931,1.518541
932,1.517262
933,1.515983
934,1.517262
935,1.517262
936,1.515983
937,1.515983
938,1.513425
939,1.512146
940,1.505751
941,1.505751
942,1.508309
943,1.501914
944,1.505751
945,1.500635
946,1.503193
947,1.499356
948,1.496799
949,1.492962
950,1.490404
951,1.486567
952,1.491683
953,1.487846
954,1.492962
955,1.492962
956,1.496799
957,1.503193
958,1.504472
959,1.512146
960,1.509588
961,1.508309
962,1.500635
963,1.509588
964,1.500635
965,1.508309
966,1.50703
967,1.508309
968,1.505751
969,1.50703
970,1.505751
971,1.504472
972,1.498078
973,1.48273
974,1.487846
975,1.48273
976,1.484009
977,1.478893
978,1.478893
979,1.475057
980,1.478893
981,1.475057
982,1.472499
983,1.467383
984,1.467383
985,1.450757
986,1.468662
987,1.444362
988,1.408551
989,1.404715
990,1.411109
991,1.412388
992,1.418783
993,1.421341
994,1.418783
995,1.421341
996,1.427736
997,1.42262
998,1.413667
999,1.417504
1000,1.416225
1001,1.418783
1002,1.414946
1003,1.408551
1004,1.403436
1005,1.405994
1006,1.397041
1007,1.399599
1008,1.395762
1009,1.399599
1010,1.416225
1011,1.418783
1012,1.429015
1013,1.423899
1014,1.417504
1015,1.413667
1016,1.414946
1017,1.407272
1018,1.405994
1019,1.397041
1020,1.395762
1021,1.384251
1022,1.391925
1023,1.344604
1024,1.322862
1025,1.312631
1026,1.298562
1027,1.294725
1028,1.278099
1029,1.279378
1030,1.27682
1031,1.281936
1032,1.285773
1033,1.283215
1034,1.280657
1035,1.279378
1036,1.284494
1037,1.283215
1038,1.30112
1039,1.317746
1040,1.33821
1041,1.335652
1042,1.342046
1043,1.339489
1044,1.340767
1045,1.335652
1046,1.336931
1047,1.335652
1048,1.339489
1049,1.334373
1050,1.329257
1051,1.330536
1052,1.331815
1053,1.326699
1054,1.329257
1055,1.317746
1056,1.324141
1057,1.321583
1058,1.319025
1059,1.319025
1060,1.317746
1061,1.311352
1062,1.315189
1063,1.312631
1064,1.310073
1065,1.296004
1066,1.303678
1067,1.311352
1068,1.330536
1069,1.327978
1070,1.324141
1071,1.343325
1072,1.377857
1073,1.386809
1074,1.389367
1075,1.399599
1076,1.404715
1077,1.320304
1078,1.211594
1079,1.145089
1080,1.11951
1081,1.22822
1082,1.249962
1083,1.278099
1084,1.371462
1085,1.368904
1086,1.368904
1087,1.391925
1088,1.395762
1089,1.284494
1090,1.324141
1091,1.336931
1092,1.348441
1093,1.353557
1094,1.358673
1095,1.359951
1096,1.37402
1097,1.376578
1098,1.380415
1099,1.382973
1100,1.38553
1101,1.38553
1102,1.38553
1103,1.384251
1104,1.377857
1105,1.372741
1106,1.371462
1107,1.368904
1108,1.365067
1109,1.365067
1110,1.362509
1111,1.363788
1112,1.353557
1113,1.36123
1114,1.359951
1115,1.357394
1116,1.350999
1117,1.357394
1118,1.356115
1119,1.359951
1120,1.359951
1121,1.358673
1122,1.357394
1123,1.354836
1124,1.357394
1125,1.350999
1126,1.353557
1127,1.344604
1128,1.354836
1129,1.347162
1130,1.34972
1131,1.344604
1132,1.350999
1133,1.343325
1134,1.344604
1135,1.345883
1136,1.347162
1137,1.336931
1138,1.330536
1139,1.303678
1140,1.299841
1141,1.324141
1142,1.317746
1143,1.271704
1144,1.275541
1145,1.26531
1146,1.274262
1147,1.279378
1148,1.279378
1149,1.283215
1150,1.293446
1151,1.298562
1152,1.302399
1153,1.303678
1154,1.299841
1155,1.292168
1156,1.260194
1157,1.258915
1158,1.256357
1159,1.260194
1160,1.125905
1161,0.931505
1162,0.845717
1163,0.792002
1164,0.973612
1165,1.197427
1166,1.230679
1167,1.248585
1168,1.249864
1169,1.258816
1170,1.257537
1171,1.267769
1172,1.295905
1173,1.189753
1174,1.171848
1175,1.2294
1176,1.219169
1177,1.261374
1178,1.298463
1179,1.308695
1180,1.31509
1181,1.33939
1182,1.335553
1183,1.353458
1184,1.3509
1185,1.330437
1186,1.3023
1187,1.309974
1188,1.317647
1189,1.321484
1190,1.317647
1191,1.31509
1192,1.322763
1193,1.325321
1194,1.349621
1195,1.348342
1196,1.354737
1197,1.3509
1198,1.330437
1199,1.341947
1200,1.336832
1201,1.356016
1202,1.361132
1203,1.354737
1204,1.349621
1205,1.345784
1206,1.341947
1207,1.330437
1208,1.330437
1209,1.321484
1210,1.322763
1211,1.318926
1212,1.320205
1213,1.316369
1214,1.318926
1215,1.311253
1216,1.324042
1217,1.316369
1218,1.316369
1219,1.313811
1220,1.31509
1221,1.303579
1222,1.306137
1223,1.309974
1224,1.321484
1225,1.128364
1226,1.02349
1227,0.978727
1228,0.777933
1229,0.696081
1230,1.066975
1231,1.246027
1232,1.09639
1233,1.022211
1234,1.235795
1235,1.284395
1236,1.051627
1237,0.836765
1238,0.826533
1239,0.980006
1240,1.045233
1241,1.074648
1242,1.095111
1243,1.082322
1244,1.08488
1245,1.087438
1246,1.088717
1247,1.089996
1248,1.091274
1249,1.093832
1250,1.091274
1251,1.088717
1252,1.089996
1253,1.086159
1254,1.083601
1255,1.081043
1256,1.082322
1257,1.078485
1258,1.077206
1259,1.070811
1260,1.073369
1261,1.138595
1262,1.164174
1263,1.184637
1264,1.189753
1265,1.191032
1266,1.194869
1267,1.156501
1268,1.164174
1269,1.176964
1270,1.184637
1271,1.197427
1272,1.206379
1273,1.214053
1274,1.221727
1275,1.225564
1276,1.225564
1277,1.224285
1278,1.221727
1279,1.215332
1280,1.21789
1281,1.223006
1282,1.210216
1283,1.212774
1284,1.228121
1285,1.2294
1286,1.202543
1287,1.220448
1288,1.207658
1289,1.178243
1290,1.188474
1291,1.197427
1292,1.201264
1293,1.215332
1294,1.196148
1295,1.162895
1296,1.146269
1297,1.150106
1298,1.160337
1299,1.165453
1300,1.166732
1301,1.194869
1302,1.214053
1303,1.211495
1304,1.187195
1305,1.184637
1306,1.230679
1307,1.243469
1308,1.244748
1309,1.244748
1310,1.24219
1311,1.243469
1312,1.240911
1313,1.240911
1314,1.231958
1315,1.237074
1316,1.231958
1317,1.230679
1318,1.225564
1319,1.224285
1320,1.219169
1321,1.220448
1322,1.224285
1323,1.21789
1324,1.208937
1325,1.207658
1326,1.208937
1327,1.208937
1328,1.207658
1329,1.203822
1330,1.201264
1331,1.199985
1332,1.199985
1333,1.196148
1334,1.19359
1335,1.192311
1336,1.185916
1337,1.189753
1338,1.187195
1339,1.187195
1340,1.187195
1341,1.185916
1342,1.183358
1343,1.180801
1344,1.178243
1345,1.161616
1346,1.119411
1347,1.073369
1348,1.003027
1349,1.106622
1350,1.129643
1351,1.132201
1352,1.128364
1353,1.127085
1354,1.128364
1355,1.127085
1356,1.127085
1357,1.128364
1358,1.137316
1359,1.130922
1360,1.079764
1361,1.029885
1362,1.069532
1363,1.115574
1364,1.12069
1365,1.123248
1366,1.13348
1367,1.130922
1368,1.139874
1369,1.130922
1370,1.147548
1371,1.123248
1372,1.127085
1373,1.088717
1374,1.128364
1375,1.139874
1376,1.153943
1377,1.168011
1378,1.146269
1379,1.125806
1380,1.098948
1381,1.111738
1382,1.113016
1383,1.115574
1384,1.121969
1385,1.041396
1386,0.804791
1387,0.703754
1388,0.713986
1389,0.729333
1390,0.762586
1391,0.799675
1392,0.839323
1393,0.909664
1394,0.936522
1395,1.03628
1396,1.083601
1397,1.026048
1398,0.995354
1399,0.994075
1400,0.990238
1401,0.98768
1402,1.003027
1403,1.015817
1404,1.02349
1405,1.02349
1406,1.028606
1407,1.028606
1408,1.033722
1409,1.029885
1410,1.032443
1411,1.028606
1412,1.031164
1413,1.02349
1414,1.027327
1415,1.024769
1416,1.024769
1417,1.02349
1418,1.02349
1419,1.019654
1420,1.022211
1421,1.020933
1422,1.019654
1423,1.017096
1424,1.014538
1425,1.015817
1426,1.014538
1427,1.013259
1428,1.014538
1429,1.013259
1430,1.013259
1431,1.018375
1432,1.026048
1433,1.022211
1434,1.02349
1435,1.017096
1436,1.022211
1437,1.019654
1438,1.019654
1439,1.019654
1440,1.017096
1441,1.018375
1442,1.018375
1443,1.018375
1444,1.017096
1445,1.015817
1446,1.009422
1447,1.014538
1448,1.01198
1449,1.013259
1450,1.013259
1451,1.014538
1452,1.015817
1453,1.020933
1454,1.024769
1455,1.086159
1456,1.081043
1457,1.077206
1458,1.06058
1459,1.038838
1460,1.005585
1461,1.059301
1462,1.083601
1463,1.123248
1464,1.113016
1465,1.106622
1466,1.115574
1467,1.146269
1468,1.147548
1469,1.152664
1470,1.156501
1471,1.153943
1472,1.152664
1473,1.124527
1474,0.901991
1475,0.930128
1476,0.991517
1477,0.997912
1478,1.068254
1479,1.101506
1480,1.123248
1481,1.13348
1482,1.138595
1483,1.141153
1484,1.107901
1485,1.116853
1486,1.110459
1487,1.098948
1488,1.100227
1489,1.105343
1490,1.083601
1491,1.065696
1492,1.064417
1493,1.032443
1494,0.861065
1495,0.949312
1496,0.964659
1497,0.983843
1498,1.005585
1499,1.03628
1500,1.045233
1501,1.070811
1502,1.081043
1503,1.082322
1504,1.089996
1505,1.095111
1506,1.09639
1507,1.101506
1508,1.102785
1509,1.106622
1510,1.104064
1511,1.106622
1512,1.101506
1513,1.106622
1514,1.106622
1515,1.106622
1516,1.098948
1517,1.106622
1518,1.105343
1519,1.105343
1520,1.10918
1521,1.105343
1522,1.105343
1523,1.100227
1524,1.106622
1525,1.105343
1526,1.102785
1527,1.104064
1528,1.106622
1529,1.102785
1530,1.102785
1531,1.104064
1532,1.104064
1533,1.101506
1534,1.097669
1535,1.101506
1536,1.100227
1537,1.09639
1538,1.097669
1539,1.095111
1540,1.095111
1541,1.09639
1542,1.09639
1543,1.093832
1544,1.092553
1545,1.078485
1546,1.088717
1547,1.087438
1548,1.091274
1549,1.086159
1550,1.087438
1551,1.08488
1552,1.08488
1553,1.08488
1554,1.08488
1555,1.082322
1556,1.082322
1557,1.081043
1558,1.08488
1559,1.081043
1560,1.082322
1561,1.078485
1562,1.078485
1563,1.075927
1564,1.081043
1565,1.074648
1566,1.073369
1567,1.068254
1568,1.074648
1569,1.068254
1570,1.069532
1571,1.066975
1572,1.069532
1573,1.065696
1574,1.064417
1575,1.059301
1576,1.061859
1577,1.06058
1578,1.055464
1579,1.059301
1580,1.056743
1581,1.056743
1582,1.059301
1583,1.058022
1584,1.055464
1585,1.058022
1586,1.055464
1587,1.054185
1588,1.052906
1589,1.04779
1590,1.051627
1591,1.050348
1592,1.04779
1593,1.04779
1594,1.046511
1595,1.046511
1596,1.045233
1597,1.045233
1598,1.042675
1599,1.043954
1600,1.038838
1601,1.041396
1602,1.037559
1603,1.040117
1604,1.037559
1605,1.040117
1606,1.038838
1607,1.03628
1608,1.03628
1609,1.03628
1610,1.033722
1611,1.031164
1612,1.033722
1613,1.041396
1614,1.042675
1615,1.042675
1616,1.040117
1617,1.041396
1618,1.040117
1619,1.040117
1620,1.040117
1621,1.040117
1622,1.033722
1623,1.035001
1624,1.037559
1625,1.024769
1626,1.032443
1627,1.031164
1628,1.035001
1629,1.031164
1630,1.033722
1631,1.028606
1632,1.032443
1633,1.024769
1634,1.028606
1635,1.026048
1636,1.029885
1637,1.026048
1638,1.027327
1639,1.026048
1640,1.02349
1641,1.026048
1642,1.02349
1643,1.020933
1644,1.018375
1645,1.022211
1646,1.018375
1647,1.019654
1648,1.018375
1649,1.017096
1650,1.015817
1651,1.015817
1652,1.015817
1653,1.015817
1654,1.013259
1655,1.009422
1656,1.010701
1657,1.01198
1658,1.005585
1659,1.01198
1660,1.01198
1661,1.010701
1662,1.010701
1663,1.008143
1664,1.008143
1665,1.008143
1666,1.003027
1667,1.006864
1668,1.006864
1669,1.003027
1670,1.003027
1671,1.001748
1672,1.003027
1673,0.997912
1674,1.000469
1675,0.996633
1676,0.999191
1677,0.991517
1678,0.994075
1679,0.98768
1680,0.992796
1681,0.990238
1682,0.991517
1683,0.990238
1684,0.991517
1685,0.992796
1686,0.988959
1687,0.98768
1688,0.983843
1689,0.986401
1690,0.985122
1691,0.985122
1692,0.982564
1693,0.982564
1694,0.981285
1695,0.982564
1696,0.981285
1697,0.982564
1698,0.980006
1699,0.977448
1700,0.977448
1701,0.977448
1702,0.97617
1703,0.977448
1704,0.968496
1705,0.967217
1706,0.973612
1707,0.973612
1708,0.972333
1709,0.973612
1710,0.968496
1711,0.972333
1712,0.971054
1713,0.971054
1714,0.969775
1715,0.967217
1716,0.968496
1717,0.967217
1718,0.971054
1719,0.969775
1720,0.954427
1721,0.910943
1722,0.876412
1723,0.910943
1724,0.913501
1725,0.905828
1726,0.910943
1727,0.901991
1728,0.907107
1729,0.918617
1730,0.930128
1731,0.936522
1732,0.940359
1733,0.95187
1734,0.955706
1735,0.962101
1736,0.968496
1737,0.974891
1738,0.971054
1739,0.97617
1740,0.980006
1741,0.982564
1742,0.980006
1743,0.972333
1744,0.964659
1745,0.96338
1746,0.95187
1747,0.912222
1748,0.870017
1749,0.859786
1750,0.871296
1751,0.89048
1752,0.917338
1753,0.937801
1754,0.95187
1755,0.96338
1756,0.972333
1757,0.974891
1758,0.97617
1759,0.982564
1760,0.986401
1761,0.988959
1762,0.988959
1763,0.991517
1764,0.995354
1765,0.992796
1766,0.997912
1767,0.997912
1768,0.997912
1769,0.997912
1770,0.999191
1771,0.997912
1772,1.000469
1773,0.999191
1774,1.000469
1775,0.999191
1776,0.999191
1777,1.000469
1778,1.000469
1779,0.999191
1780,1.000469
1781,0.997912
1782,0.997912
1783,0.997912
1784,1.000469
1785,0.988959
1786,0.995354
1787,0.991517
1788,0.997912
1789,0.994075
1790,0.995354
1791,0.994075
1792,0.997912
1793,0.992796
1794,0.995354
1795,0.995354
1796,0.997912
1797,0.994075
1798,0.990238
1799,0.992796
1800,0.991517
1801,0.991517
1802,0.992796
1803,0.991517
1804,0.990238
1805,0.991517
1806,0.988959
1807,0.991517
1808,0.991517
1809,0.988959
1810,0.992796
1811,0.994075
1812,0.994075
1813,0.991517
1814,0.990238
1815,0.985122
1816,0.98768
1817,0.991517
1818,0.986401
1819,0.986401
1820,0.981285
1821,0.985122
1822,0.983843
1823,0.985122
1824,0.97617
1825,0.983843
1826,0.974891
1827,0.983843
1828,0.974891
1829,0.981285
1830,0.972333
1831,0.977448
1832,0.973612
1833,0.980006
1834,0.972333
1835,0.978727
1836,0.977448
1837,0.978727
1838,0.97617
1839,0.977448
1840,0.978727
1841,0.97617
1842,0.972333
1843,0.972333
1844,0.973612
1845,0.972333
1846,0.972333
1847,0.971054
1848,0.972333
1849,0.971054
1850,0.972333
1851,0.971054
1852,0.965938
1853,0.967217
1854,0.967217
1855,0.968496
1856,0.968496
1857,0.96338
1858,0.967217
1859,0.964659
1860,0.964659
1861,0.965938
1862,0.964659
1863,0.962101
1864,0.960822
1865,0.953149
1866,0.954427
1867,0.958264
1868,0.960822
1869,0.955706
1870,0.958264
1871,0.954427
