,ACC_wrist_x,ACC_wrist_y,ACC_wrist_z
154,50.0,-51.0,1.0
155,46.0,-55.0,1.0
156,43.0,-55.0,-1.0
157,42.0,-58.0,2.0
158,40.0,-59.0,3.0
159,40.0,-59.0,4.0
160,38.0,-59.0,5.0
161,38.0,-58.0,6.0
162,36.0,-58.0,7.0
163,34.0,-58.0,7.0
164,32.0,-58.0,7.0
165,28.0,-59.0,7.0
166,27.0,-58.0,7.0
167,24.0,-58.0,8.0
168,22.0,-58.0,8.0
169,21.0,-58.0,8.0
170,20.0,-58.0,9.0
171,19.0,-58.0,8.0
172,18.0,-60.0,8.0
173,17.0,-61.0,7.0
174,17.0,-60.0,7.0
175,19.0,-60.0,8.0
176,19.0,-60.0,8.0
177,18.0,-59.0,8.0
178,18.0,-59.0,8.0
179,18.0,-59.0,8.0
180,17.0,-60.0,7.0
181,16.0,-61.0,7.0
182,17.0,-60.0,7.0
183,18.0,-60.0,7.0
184,18.0,-60.0,7.0
185,18.0,-59.0,7.0
186,18.0,-60.0,7.0
187,17.0,-60.0,7.0
188,18.0,-60.0,7.0
189,18.0,-60.0,7.0
190,17.0,-60.0,8.0
191,17.0,-60.0,7.0
192,17.0,-60.0,8.0
193,17.0,-60.0,8.0
194,17.0,-60.0,8.0
195,17.0,-60.0,8.0
196,17.0,-60.0,8.0
197,17.0,-60.0,8.0
198,17.0,-60.0,8.0
199,17.0,-60.0,8.0
200,17.0,-60.0,8.0
201,17.0,-60.0,8.0
202,17.0,-60.0,8.0
203,17.0,-60.0,8.0
204,17.0,-60.0,8.0
205,18.0,-60.0,8.0
206,17.0,-60.0,8.0
207,17.0,-60.0,8.0
208,17.0,-60.0,8.0
209,17.0,-60.0,8.0
210,17.0,-60.0,8.0
211,17.0,-60.0,8.0
212,17.0,-60.0,8.0
213,17.0,-60.0,8.0
214,17.0,-60.0,8.0
215,17.0,-60.0,8.0
216,17.0,-60.0,8.0
217,16.0,-60.0,8.0
218,17.0,-60.0,8.0
219,17.0,-60.0,8.0
220,17.0,-60.0,8.0
221,17.0,-60.0,8.0
222,17.0,-60.0,8.0
223,18.0,-60.0,8.0
224,18.0,-60.0,8.0
225,18.0,-60.0,8.0
226,17.0,-60.0,8.0
227,17.0,-59.0,8.0
228,17.0,-60.0,8.0
229,17.0,-60.0,8.0
230,17.0,-60.0,8.0
231,17.0,-60.0,8.0
232,17.0,-60.0,8.0
233,17.0,-60.0,8.0
234,17.0,-60.0,8.0
235,17.0,-60.0,8.0
236,17.0,-60.0,8.0
237,18.0,-60.0,8.0
238,17.0,-60.0,8.0
239,18.0,-60.0,8.0
240,18.0,-60.0,8.0
241,19.0,-60.0,8.0
242,18.0,-60.0,8.0
243,17.0,-60.0,8.0
244,17.0,-60.0,8.0
245,17.0,-60.0,8.0
246,18.0,-59.0,8.0
247,18.0,-60.0,8.0
248,18.0,-60.0,8.0
249,18.0,-60.0,8.0
250,18.0,-60.0,8.0
251,18.0,-60.0,8.0
252,18.0,-60.0,8.0
253,18.0,-60.0,8.0
254,18.0,-60.0,8.0
255,18.0,-60.0,8.0
256,18.0,-60.0,8.0
257,18.0,-60.0,8.0
258,18.0,-60.0,8.0
259,18.0,-60.0,8.0
260,18.0,-60.0,8.0
261,18.0,-60.0,8.0
262,18.0,-60.0,8.0
263,18.0,-59.0,8.0
264,18.0,-59.0,8.0
265,18.0,-60.0,8.0
266,18.0,-59.0,8.0
267,18.0,-60.0,8.0
268,18.0,-60.0,8.0
269,18.0,-60.0,8.0
270,18.0,-60.0,8.0
271,18.0,-60.0,8.0
272,18.0,-60.0,8.0
273,18.0,-60.0,8.0
274,18.0,-60.0,8.0
275,18.0,-59.0,8.0
276,18.0,-59.0,8.0
277,17.0,-60.0,8.0
278,17.0,-60.0,8.0
279,18.0,-60.0,8.0
280,18.0,-60.0,8.0
281,18.0,-60.0,8.0
282,18.0,-60.0,8.0
283,18.0,-60.0,8.0
284,17.0,-60.0,8.0
285,18.0,-60.0,8.0
286,18.0,-60.0,8.0
287,18.0,-59.0,8.0
288,18.0,-60.0,8.0
289,18.0,-60.0,8.0
290,18.0,-60.0,8.0
291,18.0,-60.0,8.0
292,18.0,-60.0,8.0
293,18.0,-60.0,8.0
294,18.0,-60.0,8.0
295,18.0,-60.0,8.0
296,18.0,-60.0,8.0
297,18.0,-60.0,8.0
298,18.0,-60.0,8.0
299,18.0,-60.0,8.0
300,18.0,-60.0,8.0
301,17.0,-60.0,8.0
302,18.0,-60.0,8.0
303,18.0,-60.0,8.0
304,18.0,-60.0,8.0
305,18.0,-60.0,8.0
306,18.0,-60.0,8.0
307,17.0,-60.0,8.0
308,17.0,-60.0,8.0
309,18.0,-60.0,8.0
310,18.0,-60.0,8.0
311,18.0,-60.0,8.0
312,18.0,-60.0,8.0
313,18.0,-60.0,8.0
314,18.0,-60.0,8.0
315,18.0,-60.0,8.0
316,17.0,-60.0,8.0
317,18.0,-60.0,8.0
318,17.0,-60.0,8.0
319,18.0,-60.0,8.0
320,17.0,-60.0,8.0
321,17.0,-60.0,8.0
322,18.0,-60.0,8.0
323,17.0,-60.0,8.0
324,17.0,-60.0,8.0
325,18.0,-60.0,8.0
326,17.0,-60.0,8.0
327,17.0,-60.0,8.0
328,18.0,-60.0,8.0
329,18.0,-60.0,8.0
330,17.0,-60.0,8.0
331,17.0,-60.0,8.0
332,17.0,-60.0,8.0
333,17.0,-60.0,8.0
334,17.0,-60.0,8.0
335,17.0,-60.0,8.0
336,17.0,-60.0,8.0
337,17.0,-60.0,8.0
338,18.0,-60.0,8.0
339,18.0,-60.0,8.0
340,17.0,-60.0,8.0
341,17.0,-60.0,8.0
342,17.0,-60.0,8.0
343,17.0,-60.0,8.0
344,18.0,-60.0,8.0
345,17.0,-60.0,8.0
346,17.0,-60.0,8.0
347,17.0,-60.0,8.0
348,17.0,-60.0,8.0
349,17.0,-60.0,8.0
350,17.0,-60.0,8.0
351,17.0,-60.0,8.0
352,17.0,-60.0,8.0
353,17.0,-60.0,8.0
354,17.0,-60.0,8.0
355,17.0,-60.0,8.0
356,17.0,-60.0,8.0
357,17.0,-60.0,9.0
358,17.0,-60.0,8.0
359,17.0,-60.0,8.0
360,17.0,-60.0,8.0
361,17.0,-60.0,9.0
362,17.0,-60.0,8.0
363,17.0,-60.0,8.0
364,17.0,-60.0,8.0
365,17.0,-60.0,8.0
366,18.0,-60.0,8.0
367,18.0,-60.0,8.0
368,17.0,-60.0,8.0
369,17.0,-60.0,8.0
370,17.0,-60.0,8.0
371,17.0,-60.0,8.0
372,17.0,-60.0,8.0
373,17.0,-60.0,8.0
374,17.0,-60.0,8.0
375,17.0,-60.0,8.0
376,17.0,-60.0,8.0
377,17.0,-60.0,9.0
378,17.0,-60.0,8.0
379,17.0,-60.0,8.0
380,17.0,-60.0,8.0
381,17.0,-60.0,8.0
382,17.0,-60.0,8.0
383,17.0,-60.0,8.0
384,17.0,-60.0,8.0
385,17.0,-60.0,8.0
386,17.0,-60.0,8.0
387,17.0,-60.0,8.0
388,17.0,-60.0,8.0
389,17.0,-60.0,8.0
390,17.0,-60.0,8.0
391,17.0,-60.0,8.0
392,17.0,-60.0,8.0
393,17.0,-60.0,8.0
394,17.0,-60.0,8.0
395,17.0,-60.0,8.0
396,17.0,-60.0,8.0
397,17.0,-60.0,8.0
398,17.0,-60.0,8.0
399,17.0,-60.0,9.0
400,17.0,-60.0,8.0
401,17.0,-60.0,8.0
402,17.0,-60.0,8.0
403,17.0,-60.0,8.0
404,18.0,-60.0,8.0
405,17.0,-60.0,8.0
406,17.0,-60.0,9.0
407,17.0,-60.0,9.0
408,17.0,-60.0,8.0
409,17.0,-60.0,9.0
410,17.0,-60.0,9.0
411,17.0,-60.0,8.0
412,17.0,-60.0,8.0
413,17.0,-60.0,8.0
414,17.0,-60.0,8.0
415,17.0,-60.0,8.0
416,17.0,-60.0,8.0
417,17.0,-60.0,8.0
418,17.0,-60.0,8.0
419,17.0,-60.0,8.0
420,17.0,-60.0,8.0
421,17.0,-60.0,8.0
422,17.0,-60.0,8.0
423,17.0,-60.0,8.0
424,17.0,-60.0,8.0
425,17.0,-60.0,8.0
426,17.0,-60.0,8.0
427,17.0,-60.0,8.0
428,17.0,-60.0,8.0
429,17.0,-60.0,8.0
430,17.0,-60.0,8.0
431,17.0,-60.0,9.0
432,17.0,-60.0,8.0
433,17.0,-60.0,8.0
434,17.0,-60.0,8.0
435,17.0,-60.0,8.0
436,17.0,-60.0,8.0
437,16.0,-60.0,8.0
438,16.0,-60.0,8.0
439,16.0,-60.0,8.0
440,17.0,-60.0,8.0
441,17.0,-60.0,9.0
442,17.0,-60.0,8.0
443,17.0,-60.0,8.0
444,18.0,-60.0,8.0
445,18.0,-60.0,8.0
446,17.0,-59.0,8.0
447,17.0,-59.0,8.0
448,18.0,-60.0,8.0
449,18.0,-60.0,8.0
450,18.0,-60.0,8.0
451,18.0,-60.0,8.0
452,18.0,-60.0,8.0
453,18.0,-59.0,9.0
454,18.0,-60.0,8.0
455,18.0,-60.0,9.0
456,18.0,-60.0,9.0
457,18.0,-60.0,9.0
458,18.0,-60.0,8.0
459,18.0,-60.0,9.0
460,18.0,-60.0,9.0
461,18.0,-60.0,9.0
462,18.0,-60.0,9.0
463,18.0,-60.0,9.0
464,18.0,-59.0,9.0
465,18.0,-59.0,9.0
466,17.0,-60.0,9.0
467,18.0,-60.0,9.0
468,18.0,-60.0,9.0
469,17.0,-60.0,9.0
470,17.0,-60.0,9.0
471,18.0,-60.0,9.0
472,18.0,-60.0,9.0
473,18.0,-60.0,9.0
474,18.0,-60.0,9.0
475,18.0,-60.0,9.0
476,18.0,-60.0,9.0
477,18.0,-60.0,9.0
478,18.0,-60.0,9.0
479,18.0,-60.0,9.0
480,18.0,-60.0,9.0
481,18.0,-59.0,9.0
482,18.0,-59.0,9.0
483,18.0,-60.0,9.0
484,17.0,-60.0,9.0
485,18.0,-60.0,9.0
486,18.0,-60.0,9.0
487,18.0,-60.0,9.0
488,18.0,-60.0,9.0
489,18.0,-61.0,9.0
490,17.0,-60.0,9.0
491,17.0,-58.0,9.0
492,17.0,-59.0,9.0
493,17.0,-59.0,9.0
494,17.0,-60.0,9.0
495,18.0,-60.0,9.0
496,18.0,-60.0,8.0
497,18.0,-60.0,8.0
498,18.0,-59.0,8.0
499,18.0,-59.0,8.0
500,18.0,-59.0,8.0
501,18.0,-59.0,8.0
502,18.0,-60.0,8.0
503,18.0,-60.0,9.0
504,18.0,-60.0,9.0
505,18.0,-60.0,9.0
506,17.0,-60.0,9.0
507,17.0,-60.0,9.0
508,17.0,-60.0,9.0
509,17.0,-60.0,9.0
510,17.0,-60.0,9.0
511,18.0,-60.0,9.0
512,18.0,-60.0,9.0
513,17.0,-59.0,8.0
514,17.0,-60.0,8.0
515,18.0,-60.0,8.0
516,18.0,-60.0,8.0
517,18.0,-60.0,8.0
518,18.0,-60.0,8.0
519,18.0,-60.0,8.0
520,18.0,-59.0,8.0
521,18.0,-60.0,8.0
522,18.0,-60.0,8.0
523,18.0,-60.0,8.0
524,18.0,-60.0,8.0
525,18.0,-60.0,9.0
526,18.0,-60.0,8.0
527,18.0,-60.0,9.0
528,18.0,-60.0,8.0
529,17.0,-60.0,9.0
530,17.0,-60.0,9.0
531,18.0,-60.0,9.0
532,17.0,-60.0,9.0
533,17.0,-60.0,8.0
534,17.0,-60.0,8.0
535,17.0,-60.0,8.0
536,17.0,-59.0,8.0
537,17.0,-60.0,8.0
538,18.0,-60.0,8.0
539,17.0,-60.0,8.0
540,18.0,-60.0,8.0
541,17.0,-60.0,8.0
542,17.0,-60.0,8.0
543,17.0,-60.0,9.0
544,17.0,-60.0,9.0
545,17.0,-60.0,9.0
546,17.0,-60.0,9.0
547,17.0,-60.0,9.0
548,17.0,-60.0,9.0
549,17.0,-60.0,9.0
550,17.0,-60.0,9.0
551,17.0,-60.0,9.0
552,17.0,-60.0,9.0
553,17.0,-60.0,9.0
554,17.0,-60.0,9.0
555,17.0,-60.0,9.0
556,17.0,-60.0,9.0
557,17.0,-60.0,9.0
558,17.0,-60.0,9.0
559,17.0,-60.0,9.0
560,17.0,-60.0,9.0
561,17.0,-60.0,9.0
562,17.0,-60.0,9.0
563,17.0,-60.0,9.0
564,17.0,-60.0,9.0
565,17.0,-60.0,9.0
566,17.0,-60.0,9.0
567,17.0,-60.0,9.0
568,17.0,-60.0,9.0
569,17.0,-60.0,9.0
570,17.0,-60.0,9.0
571,17.0,-60.0,9.0
572,17.0,-60.0,9.0
573,17.0,-60.0,9.0
574,17.0,-60.0,9.0
575,17.0,-59.0,9.0
576,17.0,-60.0,8.0
577,17.0,-60.0,8.0
578,17.0,-60.0,8.0
579,17.0,-60.0,8.0
580,17.0,-60.0,8.0
581,17.0,-60.0,9.0
582,17.0,-60.0,8.0
583,17.0,-60.0,9.0
584,17.0,-60.0,9.0
585,17.0,-60.0,9.0
586,17.0,-60.0,9.0
587,17.0,-60.0,9.0
588,17.0,-60.0,9.0
589,17.0,-60.0,9.0
590,17.0,-60.0,9.0
591,17.0,-61.0,8.0
592,17.0,-60.0,9.0
593,17.0,-60.0,9.0
594,17.0,-60.0,9.0
595,17.0,-60.0,9.0
596,17.0,-60.0,9.0
597,17.0,-60.0,9.0
598,17.0,-60.0,9.0
599,17.0,-60.0,9.0
600,17.0,-60.0,9.0
601,17.0,-60.0,8.0
602,17.0,-60.0,9.0
603,17.0,-60.0,8.0
604,17.0,-60.0,8.0
605,17.0,-60.0,8.0
606,17.0,-60.0,9.0
607,17.0,-60.0,9.0
608,17.0,-60.0,9.0
609,17.0,-60.0,9.0
610,17.0,-60.0,9.0
611,17.0,-60.0,9.0
612,17.0,-60.0,9.0
613,17.0,-60.0,9.0
614,17.0,-60.0,9.0
615,17.0,-60.0,9.0
616,17.0,-60.0,9.0
617,17.0,-60.0,9.0
618,17.0,-60.0,9.0
619,17.0,-60.0,9.0
620,17.0,-60.0,9.0
621,17.0,-60.0,9.0
622,17.0,-60.0,9.0
623,17.0,-60.0,9.0
624,17.0,-60.0,8.0
625,18.0,-60.0,9.0
626,17.0,-60.0,9.0
627,17.0,-60.0,9.0
628,17.0,-60.0,9.0
629,17.0,-60.0,10.0
630,17.0,-60.0,9.0
631,17.0,-60.0,10.0
632,17.0,-60.0,10.0
633,17.0,-60.0,10.0
634,17.0,-60.0,9.0
635,17.0,-60.0,9.0
636,18.0,-60.0,9.0
637,18.0,-60.0,9.0
638,17.0,-60.0,9.0
639,17.0,-60.0,9.0
640,18.0,-60.0,9.0
641,18.0,-60.0,9.0
642,18.0,-60.0,9.0
643,17.0,-60.0,9.0
644,17.0,-59.0,9.0
645,17.0,-60.0,9.0
646,17.0,-60.0,9.0
647,17.0,-60.0,9.0
648,17.0,-60.0,9.0
649,17.0,-60.0,9.0
650,17.0,-60.0,9.0
651,17.0,-60.0,9.0
652,17.0,-59.0,9.0
653,17.0,-59.0,9.0
654,17.0,-59.0,8.0
655,18.0,-60.0,8.0
656,17.0,-60.0,9.0
657,17.0,-60.0,8.0
658,17.0,-60.0,9.0
659,17.0,-60.0,9.0
660,17.0,-60.0,9.0
661,17.0,-60.0,9.0
662,17.0,-60.0,9.0
663,17.0,-60.0,9.0
664,17.0,-60.0,8.0
665,17.0,-60.0,8.0
666,17.0,-60.0,8.0
667,17.0,-60.0,8.0
668,17.0,-60.0,8.0
669,17.0,-60.0,8.0
670,17.0,-60.0,8.0
671,17.0,-60.0,8.0
672,17.0,-60.0,8.0
673,17.0,-60.0,8.0
674,17.0,-60.0,8.0
675,17.0,-60.0,8.0
676,17.0,-60.0,8.0
677,17.0,-60.0,8.0
678,17.0,-60.0,8.0
679,17.0,-60.0,8.0
680,17.0,-60.0,8.0
681,17.0,-60.0,8.0
682,18.0,-60.0,8.0
683,18.0,-60.0,8.0
684,18.0,-60.0,8.0
685,18.0,-60.0,8.0
686,17.0,-60.0,8.0
687,17.0,-60.0,9.0
688,17.0,-60.0,9.0
689,17.0,-60.0,9.0
690,17.0,-60.0,9.0
691,18.0,-60.0,8.0
692,17.0,-60.0,8.0
693,17.0,-60.0,8.0
694,18.0,-60.0,8.0
695,18.0,-60.0,8.0
696,17.0,-60.0,9.0
697,19.0,-59.0,8.0
698,22.0,-59.0,9.0
699,24.0,-59.0,10.0
700,25.0,-58.0,10.0
701,29.0,-58.0,10.0
702,32.0,-58.0,11.0
703,32.0,-59.0,11.0
704,36.0,-56.0,9.0
705,38.0,-56.0,11.0
706,38.0,-54.0,11.0
707,40.0,-51.0,10.0
708,41.0,-51.0,10.0
709,44.0,-50.0,12.0
710,44.0,-48.0,10.0
711,46.0,-46.0,10.0
712,49.0,-44.0,11.0
713,50.0,-42.0,11.0
714,52.0,-40.0,9.0
715,54.0,-38.0,8.0
716,58.0,-34.0,11.0
717,60.0,-31.0,8.0
718,62.0,-29.0,7.0
719,61.0,-25.0,11.0
720,61.0,-22.0,11.0
721,60.0,-17.0,7.0
722,59.0,-11.0,9.0
723,59.0,-9.0,9.0
724,58.0,-4.0,8.0
725,57.0,-1.0,8.0
726,54.0,1.0,8.0
727,53.0,5.0,8.0
728,52.0,7.0,9.0
729,51.0,10.0,10.0
730,50.0,11.0,10.0
731,50.0,12.0,10.0
732,50.0,14.0,9.0
733,52.0,14.0,10.0
734,55.0,14.0,12.0
735,58.0,14.0,11.0
736,62.0,14.0,10.0
737,65.0,13.0,12.0
738,65.0,13.0,12.0
739,64.0,14.0,8.0
740,63.0,14.0,8.0
741,61.0,14.0,9.0
742,60.0,14.0,8.0
743,60.0,13.0,8.0
744,62.0,12.0,9.0
745,61.0,12.0,9.0
746,61.0,12.0,8.0
747,61.0,11.0,8.0
748,62.0,11.0,9.0
749,61.0,11.0,8.0
750,62.0,12.0,8.0
751,63.0,12.0,8.0
752,63.0,12.0,9.0
753,63.0,12.0,8.0
754,61.0,12.0,7.0
755,62.0,12.0,8.0
756,63.0,11.0,8.0
757,63.0,11.0,8.0
758,63.0,11.0,8.0
759,63.0,11.0,9.0
760,61.0,11.0,8.0
761,61.0,12.0,8.0
762,61.0,12.0,8.0
763,61.0,12.0,8.0
764,61.0,12.0,8.0
765,61.0,12.0,8.0
766,61.0,12.0,8.0
767,61.0,12.0,8.0
768,62.0,12.0,8.0
769,62.0,12.0,7.0
770,61.0,12.0,7.0
771,62.0,12.0,7.0
772,62.0,12.0,8.0
773,62.0,12.0,7.0
774,61.0,12.0,8.0
775,62.0,12.0,8.0
776,61.0,12.0,7.0
777,61.0,12.0,7.0
778,62.0,12.0,8.0
779,62.0,12.0,7.0
780,62.0,12.0,7.0
781,61.0,12.0,7.0
782,62.0,12.0,7.0
783,62.0,13.0,8.0
784,61.0,13.0,7.0
785,61.0,12.0,7.0
786,61.0,12.0,7.0
787,61.0,13.0,7.0
788,61.0,13.0,8.0
789,62.0,12.0,8.0
790,62.0,13.0,7.0
791,61.0,13.0,7.0
792,62.0,13.0,8.0
793,61.0,13.0,7.0
794,61.0,13.0,7.0
795,61.0,13.0,8.0
796,61.0,13.0,8.0
797,61.0,13.0,7.0
798,61.0,13.0,8.0
799,61.0,13.0,7.0
800,61.0,12.0,8.0
801,61.0,13.0,8.0
802,61.0,13.0,7.0
803,61.0,13.0,7.0
804,62.0,13.0,7.0
805,61.0,13.0,8.0
806,62.0,12.0,7.0
807,62.0,13.0,8.0
808,62.0,13.0,7.0
809,61.0,13.0,7.0
810,62.0,13.0,7.0
811,62.0,12.0,7.0
812,61.0,13.0,7.0
813,61.0,12.0,7.0
814,62.0,12.0,7.0
815,61.0,12.0,7.0
816,62.0,12.0,7.0
817,62.0,12.0,8.0
818,61.0,12.0,7.0
819,62.0,12.0,7.0
820,62.0,12.0,7.0
821,62.0,12.0,7.0
822,62.0,12.0,8.0
823,62.0,12.0,8.0
824,62.0,12.0,7.0
825,61.0,12.0,8.0
826,61.0,12.0,7.0
827,61.0,12.0,7.0
828,61.0,12.0,7.0
829,61.0,12.0,7.0
830,61.0,13.0,7.0
831,61.0,13.0,7.0
832,61.0,12.0,7.0
833,62.0,13.0,7.0
834,62.0,13.0,7.0
835,61.0,13.0,7.0
836,61.0,13.0,7.0
837,62.0,13.0,7.0
838,61.0,13.0,7.0
839,62.0,13.0,7.0
840,61.0,13.0,8.0
841,61.0,13.0,8.0
842,61.0,13.0,8.0
843,61.0,12.0,7.0
844,62.0,12.0,7.0
845,61.0,12.0,7.0
846,61.0,13.0,7.0
847,61.0,13.0,8.0
848,62.0,13.0,8.0
849,61.0,12.0,7.0
850,61.0,12.0,7.0
851,62.0,13.0,8.0
852,62.0,13.0,7.0
853,62.0,13.0,7.0
854,61.0,12.0,7.0
855,62.0,12.0,7.0
856,61.0,13.0,7.0
857,62.0,13.0,7.0
858,62.0,13.0,7.0
859,62.0,12.0,7.0
860,62.0,13.0,6.0
861,61.0,13.0,6.0
862,62.0,12.0,7.0
863,62.0,12.0,7.0
864,61.0,13.0,6.0
865,62.0,12.0,7.0
866,62.0,12.0,7.0
867,62.0,13.0,7.0
868,62.0,12.0,7.0
869,62.0,12.0,7.0
870,62.0,12.0,7.0
871,62.0,13.0,6.0
872,62.0,12.0,7.0
873,62.0,13.0,7.0
874,61.0,12.0,6.0
875,62.0,12.0,7.0
876,62.0,12.0,7.0
877,61.0,13.0,6.0
878,61.0,12.0,7.0
879,61.0,12.0,6.0
880,62.0,12.0,6.0
881,62.0,12.0,7.0
882,62.0,12.0,7.0
883,62.0,12.0,7.0
884,62.0,12.0,7.0
885,61.0,12.0,7.0
886,62.0,12.0,7.0
887,62.0,12.0,7.0
888,62.0,12.0,6.0
889,61.0,12.0,7.0
890,61.0,12.0,7.0
891,61.0,12.0,7.0
892,61.0,12.0,7.0
893,61.0,12.0,7.0
894,61.0,12.0,7.0
895,62.0,12.0,8.0
896,62.0,12.0,9.0
897,63.0,12.0,9.0
898,62.0,13.0,9.0
899,62.0,13.0,9.0
900,61.0,13.0,7.0
901,62.0,14.0,8.0
902,63.0,14.0,3.0
903,62.0,16.0,-3.0
904,62.0,16.0,-2.0
905,61.0,17.0,-9.0
906,60.0,18.0,-12.0
907,59.0,19.0,-15.0
908,59.0,19.0,-19.0
909,58.0,20.0,-22.0
910,57.0,23.0,-35.0
911,59.0,22.0,-41.0
912,54.0,23.0,-61.0
913,61.0,12.0,-60.0
914,71.0,3.0,-48.0
915,96.0,-128.0,82.0
916,50.0,-84.0,117.0
917,46.0,-9.0,25.0
918,71.0,-9.0,32.0
919,63.0,-12.0,39.0
920,64.0,7.0,6.0
921,56.0,18.0,-7.0
922,58.0,24.0,-42.0
923,48.0,34.0,-68.0
924,47.0,36.0,-71.0
925,42.0,39.0,-87.0
926,40.0,39.0,-99.0
927,58.0,23.0,-99.0
928,107.0,-128.0,127.0
929,63.0,43.0,45.0
930,74.0,-14.0,28.0
931,66.0,14.0,36.0
932,67.0,13.0,-15.0
933,58.0,5.0,3.0
934,61.0,0.0,14.0
935,58.0,2.0,4.0
936,58.0,7.0,2.0
937,57.0,14.0,-1.0
938,62.0,16.0,0.0
939,62.0,15.0,0.0
940,60.0,12.0,0.0
941,63.0,12.0,0.0
942,65.0,14.0,-6.0
943,65.0,14.0,-5.0
944,65.0,17.0,-7.0
945,65.0,21.0,-9.0
946,64.0,21.0,-10.0
947,63.0,19.0,-8.0
948,62.0,18.0,-6.0
949,61.0,17.0,-5.0
