,ACC_wrist_x,ACC_wrist_y,ACC_wrist_z
445,16.0,-60.0,10.0
446,16.0,-60.0,10.0
447,17.0,-60.0,10.0
448,17.0,-60.0,10.0
449,16.0,-60.0,10.0
450,17.0,-60.0,10.0
451,17.0,-60.0,10.0
452,17.0,-60.0,10.0
453,17.0,-60.0,10.0
454,17.0,-60.0,10.0
455,17.0,-60.0,10.0
456,17.0,-60.0,10.0
457,16.0,-60.0,10.0
458,17.0,-60.0,10.0
459,17.0,-60.0,10.0
460,16.0,-60.0,10.0
461,16.0,-60.0,10.0
462,16.0,-60.0,10.0
463,17.0,-60.0,10.0
464,17.0,-60.0,10.0
465,17.0,-60.0,10.0
466,17.0,-60.0,10.0
467,17.0,-60.0,10.0
468,17.0,-60.0,10.0
469,17.0,-60.0,10.0
470,17.0,-60.0,10.0
471,17.0,-60.0,10.0
472,17.0,-60.0,10.0
473,17.0,-60.0,10.0
474,17.0,-60.0,10.0
475,17.0,-60.0,10.0
476,17.0,-59.0,10.0
477,17.0,-60.0,10.0
478,17.0,-60.0,10.0
479,16.0,-60.0,10.0
480,17.0,-60.0,10.0
481,17.0,-60.0,10.0
482,17.0,-60.0,10.0
483,16.0,-59.0,10.0
484,16.0,-60.0,10.0
485,17.0,-60.0,10.0
486,17.0,-60.0,10.0
487,17.0,-60.0,10.0
488,17.0,-60.0,10.0
489,17.0,-60.0,10.0
490,16.0,-60.0,10.0
491,17.0,-60.0,10.0
492,17.0,-60.0,10.0
493,17.0,-60.0,10.0
494,17.0,-60.0,10.0
495,17.0,-60.0,10.0
496,17.0,-60.0,10.0
497,17.0,-60.0,10.0
498,17.0,-60.0,10.0
499,17.0,-60.0,10.0
500,17.0,-60.0,10.0
501,17.0,-60.0,10.0
502,17.0,-60.0,10.0
503,17.0,-60.0,10.0
504,16.0,-60.0,10.0
505,16.0,-59.0,10.0
506,16.0,-60.0,10.0
507,17.0,-60.0,10.0
508,17.0,-60.0,10.0
509,17.0,-60.0,10.0
510,17.0,-60.0,10.0
511,16.0,-60.0,10.0
512,16.0,-60.0,10.0
513,16.0,-60.0,10.0
514,17.0,-60.0,10.0
515,17.0,-60.0,10.0
516,17.0,-60.0,10.0
517,17.0,-60.0,10.0
518,17.0,-60.0,10.0
519,17.0,-60.0,10.0
520,17.0,-60.0,10.0
521,17.0,-59.0,10.0
522,17.0,-60.0,10.0
523,17.0,-59.0,10.0
524,17.0,-60.0,10.0
525,17.0,-60.0,10.0
526,16.0,-59.0,10.0
527,17.0,-59.0,10.0
528,17.0,-60.0,11.0
529,17.0,-60.0,10.0
530,17.0,-60.0,11.0
531,17.0,-60.0,11.0
532,17.0,-60.0,11.0
533,17.0,-60.0,11.0
534,17.0,-60.0,11.0
535,16.0,-60.0,11.0
536,16.0,-60.0,11.0
537,16.0,-60.0,11.0
538,16.0,-59.0,11.0
539,16.0,-59.0,10.0
540,16.0,-59.0,10.0
541,17.0,-59.0,10.0
542,17.0,-60.0,10.0
543,17.0,-60.0,10.0
544,17.0,-60.0,10.0
545,17.0,-60.0,10.0
546,17.0,-60.0,10.0
547,17.0,-59.0,10.0
548,17.0,-60.0,10.0
549,17.0,-60.0,10.0
550,16.0,-60.0,10.0
551,16.0,-60.0,10.0
552,16.0,-60.0,10.0
553,16.0,-60.0,10.0
554,16.0,-60.0,10.0
555,16.0,-60.0,10.0
556,17.0,-60.0,10.0
557,17.0,-60.0,10.0
558,17.0,-60.0,10.0
559,17.0,-60.0,10.0
560,17.0,-60.0,10.0
561,17.0,-60.0,10.0
562,17.0,-60.0,10.0
563,17.0,-60.0,10.0
564,17.0,-60.0,10.0
565,16.0,-60.0,10.0
566,16.0,-60.0,10.0
567,16.0,-60.0,10.0
568,16.0,-60.0,10.0
569,16.0,-60.0,10.0
570,16.0,-60.0,10.0
571,16.0,-60.0,10.0
572,17.0,-60.0,10.0
573,16.0,-60.0,10.0
574,17.0,-60.0,11.0
575,17.0,-60.0,11.0
576,17.0,-60.0,10.0
577,17.0,-59.0,11.0
578,17.0,-60.0,10.0
579,17.0,-60.0,10.0
580,17.0,-60.0,10.0
581,17.0,-60.0,10.0
582,17.0,-60.0,10.0
583,17.0,-60.0,10.0
584,17.0,-60.0,10.0
585,16.0,-59.0,10.0
586,16.0,-60.0,10.0
587,16.0,-60.0,10.0
588,16.0,-60.0,10.0
589,16.0,-60.0,10.0
590,16.0,-60.0,10.0
591,16.0,-60.0,10.0
592,16.0,-60.0,10.0
593,16.0,-60.0,10.0
594,16.0,-60.0,10.0
595,16.0,-60.0,10.0
596,16.0,-60.0,10.0
597,16.0,-60.0,10.0
598,17.0,-60.0,10.0
599,17.0,-60.0,10.0
600,17.0,-60.0,10.0
601,17.0,-60.0,10.0
602,17.0,-60.0,10.0
603,17.0,-60.0,10.0
604,16.0,-60.0,10.0
605,16.0,-60.0,10.0
606,16.0,-60.0,10.0
607,16.0,-60.0,10.0
608,16.0,-60.0,10.0
609,16.0,-60.0,10.0
610,16.0,-60.0,10.0
611,16.0,-60.0,10.0
612,16.0,-60.0,10.0
613,16.0,-60.0,10.0
614,16.0,-60.0,10.0
615,16.0,-60.0,10.0
616,17.0,-60.0,10.0
617,16.0,-60.0,10.0
618,16.0,-60.0,10.0
619,16.0,-60.0,10.0
620,16.0,-60.0,10.0
621,16.0,-60.0,10.0
622,16.0,-60.0,10.0
623,16.0,-60.0,10.0
624,16.0,-60.0,10.0
625,16.0,-60.0,10.0
626,16.0,-60.0,10.0
627,16.0,-60.0,10.0
628,16.0,-60.0,9.0
629,16.0,-60.0,9.0
630,16.0,-60.0,9.0
631,16.0,-60.0,9.0
632,16.0,-60.0,10.0
633,16.0,-60.0,10.0
634,16.0,-60.0,9.0
635,16.0,-60.0,9.0
636,16.0,-60.0,10.0
637,16.0,-60.0,10.0
638,16.0,-60.0,10.0
639,16.0,-60.0,10.0
640,16.0,-60.0,10.0
641,16.0,-60.0,10.0
642,16.0,-60.0,10.0
643,16.0,-60.0,10.0
644,16.0,-60.0,10.0
645,16.0,-60.0,10.0
646,16.0,-60.0,9.0
647,16.0,-60.0,10.0
648,16.0,-60.0,9.0
649,16.0,-60.0,9.0
650,16.0,-60.0,10.0
651,16.0,-60.0,10.0
652,16.0,-60.0,10.0
653,16.0,-60.0,10.0
654,16.0,-60.0,10.0
655,16.0,-60.0,10.0
656,16.0,-60.0,10.0
657,16.0,-60.0,10.0
658,16.0,-60.0,10.0
659,16.0,-60.0,10.0
660,16.0,-60.0,10.0
661,16.0,-60.0,10.0
662,16.0,-60.0,10.0
663,16.0,-60.0,10.0
664,17.0,-60.0,11.0
665,17.0,-60.0,10.0
666,17.0,-60.0,11.0
667,17.0,-59.0,10.0
668,17.0,-60.0,10.0
669,17.0,-60.0,11.0
670,17.0,-60.0,10.0
671,17.0,-60.0,10.0
672,17.0,-60.0,10.0
673,17.0,-60.0,10.0
674,16.0,-60.0,10.0
675,16.0,-60.0,10.0
676,16.0,-60.0,10.0
677,16.0,-60.0,10.0
678,16.0,-60.0,10.0
679,16.0,-60.0,10.0
680,16.0,-60.0,10.0
681,16.0,-60.0,10.0
682,16.0,-60.0,10.0
683,16.0,-60.0,10.0
684,16.0,-60.0,10.0
685,16.0,-60.0,10.0
686,17.0,-60.0,10.0
687,17.0,-60.0,10.0
688,17.0,-60.0,10.0
689,17.0,-60.0,10.0
690,17.0,-60.0,10.0
691,17.0,-60.0,10.0
692,17.0,-60.0,10.0
693,17.0,-60.0,10.0
694,17.0,-60.0,10.0
695,17.0,-60.0,10.0
696,17.0,-60.0,10.0
697,16.0,-60.0,10.0
698,16.0,-60.0,10.0
699,17.0,-60.0,10.0
700,17.0,-60.0,10.0
701,16.0,-60.0,10.0
702,17.0,-60.0,10.0
703,17.0,-60.0,10.0
704,17.0,-60.0,10.0
705,17.0,-60.0,10.0
706,17.0,-60.0,10.0
707,17.0,-60.0,10.0
708,17.0,-60.0,11.0
709,17.0,-60.0,11.0
710,17.0,-59.0,10.0
711,17.0,-60.0,10.0
712,17.0,-60.0,10.0
713,16.0,-60.0,10.0
714,16.0,-60.0,10.0
715,16.0,-60.0,9.0
716,16.0,-60.0,10.0
717,16.0,-60.0,10.0
718,16.0,-60.0,10.0
719,16.0,-60.0,10.0
720,16.0,-60.0,10.0
721,17.0,-60.0,10.0
722,17.0,-60.0,10.0
723,17.0,-60.0,10.0
724,17.0,-60.0,10.0
725,17.0,-60.0,10.0
726,16.0,-60.0,10.0
727,17.0,-60.0,9.0
728,16.0,-60.0,10.0
729,16.0,-60.0,10.0
730,16.0,-60.0,10.0
731,16.0,-60.0,10.0
732,16.0,-60.0,9.0
733,16.0,-60.0,10.0
734,16.0,-60.0,10.0
735,16.0,-60.0,9.0
736,16.0,-60.0,10.0
737,16.0,-60.0,10.0
738,16.0,-60.0,10.0
739,16.0,-60.0,10.0
740,16.0,-60.0,10.0
741,16.0,-60.0,10.0
742,16.0,-60.0,10.0
743,15.0,-60.0,9.0
744,16.0,-60.0,10.0
745,15.0,-60.0,9.0
746,16.0,-60.0,9.0
747,16.0,-60.0,9.0
748,16.0,-60.0,9.0
749,16.0,-60.0,9.0
750,15.0,-60.0,9.0
751,15.0,-60.0,9.0
752,15.0,-60.0,9.0
753,16.0,-60.0,9.0
754,15.0,-60.0,9.0
755,15.0,-60.0,9.0
756,15.0,-60.0,10.0
757,15.0,-60.0,9.0
758,15.0,-60.0,9.0
759,15.0,-60.0,9.0
760,16.0,-60.0,9.0
761,15.0,-60.0,9.0
762,15.0,-60.0,9.0
763,15.0,-60.0,9.0
764,15.0,-60.0,9.0
765,15.0,-60.0,9.0
766,15.0,-60.0,9.0
767,15.0,-60.0,9.0
768,15.0,-60.0,9.0
769,15.0,-60.0,9.0
770,15.0,-60.0,9.0
771,15.0,-60.0,9.0
772,15.0,-60.0,9.0
773,15.0,-60.0,9.0
774,15.0,-60.0,9.0
775,15.0,-60.0,9.0
776,15.0,-60.0,9.0
777,15.0,-60.0,9.0
778,15.0,-61.0,9.0
779,15.0,-61.0,9.0
780,15.0,-60.0,9.0
781,15.0,-61.0,9.0
782,15.0,-60.0,9.0
783,15.0,-60.0,9.0
784,15.0,-60.0,9.0
785,15.0,-60.0,9.0
786,15.0,-60.0,9.0
787,15.0,-60.0,9.0
788,15.0,-60.0,9.0
789,15.0,-60.0,9.0
790,16.0,-60.0,9.0
791,16.0,-60.0,9.0
792,16.0,-60.0,10.0
793,16.0,-60.0,10.0
794,16.0,-60.0,9.0
795,16.0,-60.0,10.0
796,16.0,-60.0,10.0
797,16.0,-60.0,9.0
798,16.0,-60.0,10.0
799,16.0,-60.0,9.0
800,15.0,-61.0,9.0
801,15.0,-60.0,9.0
802,15.0,-61.0,9.0
803,15.0,-60.0,9.0
804,15.0,-60.0,9.0
805,15.0,-60.0,9.0
806,15.0,-60.0,9.0
807,15.0,-60.0,9.0
808,15.0,-60.0,9.0
809,15.0,-60.0,9.0
810,15.0,-60.0,9.0
811,15.0,-60.0,9.0
812,15.0,-60.0,10.0
813,15.0,-60.0,10.0
814,15.0,-61.0,9.0
815,15.0,-60.0,10.0
816,15.0,-60.0,9.0
817,15.0,-58.0,9.0
818,15.0,-58.0,8.0
819,15.0,-59.0,8.0
820,15.0,-59.0,8.0
821,15.0,-60.0,7.0
822,16.0,-61.0,7.0
823,16.0,-60.0,7.0
824,16.0,-62.0,7.0
825,15.0,-67.0,6.0
826,13.0,-68.0,5.0
827,13.0,-65.0,4.0
828,14.0,-64.0,4.0
829,15.0,-64.0,3.0
830,15.0,-63.0,2.0
831,16.0,-63.0,2.0
832,15.0,-63.0,1.0
833,15.0,-63.0,1.0
834,14.0,-61.0,0.0
835,15.0,-60.0,0.0
836,15.0,-61.0,1.0
837,15.0,-62.0,0.0
838,15.0,-62.0,0.0
839,14.0,-62.0,-1.0
840,13.0,-61.0,-2.0
841,13.0,-61.0,-2.0
842,13.0,-60.0,-1.0
843,14.0,-59.0,-1.0
844,15.0,-58.0,1.0
845,14.0,-60.0,1.0
846,13.0,-61.0,1.0
847,12.0,-63.0,2.0
848,13.0,-63.0,2.0
849,12.0,-63.0,3.0
850,12.0,-64.0,4.0
851,12.0,-63.0,5.0
852,12.0,-62.0,6.0
853,12.0,-61.0,7.0
854,13.0,-59.0,9.0
855,13.0,-57.0,10.0
856,13.0,-55.0,11.0
857,14.0,-56.0,12.0
858,15.0,-57.0,12.0
859,17.0,-59.0,14.0
860,18.0,-58.0,14.0
861,18.0,-58.0,14.0
862,19.0,-58.0,14.0
863,19.0,-59.0,15.0
864,18.0,-60.0,14.0
865,17.0,-64.0,13.0
866,15.0,-65.0,12.0
867,17.0,-66.0,18.0
868,17.0,-65.0,17.0
869,17.0,-65.0,15.0
870,18.0,-61.0,14.0
871,17.0,-60.0,11.0
872,14.0,-58.0,8.0
873,12.0,-57.0,8.0
874,13.0,-58.0,9.0
875,14.0,-58.0,10.0
876,14.0,-59.0,9.0
877,13.0,-58.0,9.0
878,13.0,-58.0,9.0
879,14.0,-58.0,9.0
880,14.0,-57.0,9.0
881,14.0,-57.0,9.0
882,14.0,-58.0,9.0
883,14.0,-58.0,10.0
884,14.0,-59.0,10.0
885,15.0,-59.0,10.0
886,15.0,-60.0,10.0
887,15.0,-60.0,10.0
888,15.0,-60.0,10.0
889,15.0,-60.0,10.0
890,15.0,-63.0,10.0
891,15.0,-63.0,10.0
892,14.0,-62.0,10.0
893,14.0,-62.0,10.0
894,13.0,-64.0,10.0
895,12.0,-66.0,9.0
896,12.0,-66.0,9.0
897,12.0,-64.0,8.0
898,12.0,-62.0,8.0
899,13.0,-58.0,8.0
900,13.0,-56.0,8.0
901,13.0,-56.0,8.0
902,14.0,-58.0,8.0
903,15.0,-59.0,8.0
904,17.0,-60.0,9.0
905,18.0,-58.0,10.0
906,18.0,-58.0,10.0
907,19.0,-61.0,10.0
908,20.0,-62.0,10.0
909,19.0,-64.0,9.0
910,18.0,-67.0,8.0
911,19.0,-69.0,9.0
912,18.0,-66.0,8.0
913,18.0,-63.0,8.0
914,17.0,-60.0,7.0
915,15.0,-61.0,5.0
916,15.0,-61.0,4.0
917,14.0,-60.0,3.0
918,13.0,-59.0,2.0
919,14.0,-60.0,1.0
920,14.0,-62.0,0.0
921,13.0,-63.0,-1.0
922,13.0,-61.0,-3.0
923,13.0,-60.0,-2.0
924,16.0,-64.0,1.0
925,16.0,-68.0,4.0
926,16.0,-73.0,4.0
927,15.0,-76.0,7.0
928,16.0,-63.0,15.0
929,15.0,-56.0,19.0
930,12.0,-51.0,17.0
931,9.0,-52.0,14.0
932,1.0,-56.0,12.0
933,1.0,-60.0,17.0
934,3.0,-61.0,18.0
935,6.0,-63.0,19.0
936,7.0,-63.0,19.0
937,9.0,-62.0,21.0
938,8.0,-57.0,20.0
